,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
15,19,Part Time,7pQcijAjMJ6wAF1wTkR6bQ,1.85e-05,0.513,0.0315,0.748,0.386,0.535,0.538,207266.0,1.0,1.0,-9.052,61.891,4.0
16,Neptune Estate,King Krule,41KIQllu3eKuD4RdLSpzX0,0.728,0.653,0.232,0.000264,0.276,0.657,0.223,312973.0,1.0,1.0,-7.096,79.968,4.0
17,Somebody's Talking,The Preatures,71l93iUkmRg9jpeAgjN3LU,0.00481,0.49,0.0435,0.000405,0.108,0.669,0.78,207565.0,5.0,1.0,-6.594,175.961,4.0
18,Bent (Roi's Song),DIIV,2K0HAp3di1AvmIjYYdPk4J,0.00342,0.558,0.0343,0.934,0.175,0.855,0.574,340366.0,2.0,1.0,-5.243,130.01,4.0
19,Just Get High,Gazebos,4RCjEqGNS8xdU4nOhzDp0E,0.00112,0.337,0.0306,0.0,0.201,0.701,0.434,288920.0,9.0,1.0,-6.974,143.066,4.0
20,I Love Seattle,Tacocat,1sXFe0GAwr8ml6vKTViZLP,0.000173,0.269,0.0578,1.13e-06,0.161,0.941,0.664,156162.0,2.0,1.0,-4.604,88.85,4.0
21,Dark as Days,Army Navy,0yh8lUyxqhugZ4pngSJjFO,0.00093,0.38,0.067,6.98e-05,0.256,0.923,0.516,221853.0,7.0,1.0,-4.04,143.057,4.0
22,End It Now!,The Lonely Forest,6BAwTzs5CWWuaaOpp6mTeL,1.79e-05,0.265,0.103,0.000323,0.208,0.947,0.226,261147.0,2.0,1.0,-6.674,170.175,4.0
23,When Did Your Heart Go Missing?,Rooney,7bBEDtVmP86Zli3NmBV17y,0.00176,0.598,0.0466,0.0,0.0353,0.93,0.97,213333.0,9.0,0.0,-4.014,175.795,4.0
24,Signs,Bloc Party,6Y1iE1DeplhVDUgW8QiCaS,0.0184,0.613,0.0288,0.431,0.0948,0.639,0.244,277533.0,1.0,0.0,-9.681,117.97,4.0
25,Under A Rock,Waxahatchee,3F2UF9hqzcMIi41dmTvh4e,0.000505,0.326,0.0592,0.0,0.292,0.84,0.445,128187.0,2.0,1.0,-4.319,120.361,4.0
26,Two Weeks,Grizzly Bear,0iTpQYzJnYgh7kIxyq8A2O,0.289,0.537,0.0286,0.00568,0.08,0.712,0.704,243160.0,5.0,1.0,-5.597,159.871,4.0
27,Yet Again,Grizzly Bear,202QyrB6Q3Kimsr7KqJut3,0.00345,0.472,0.0446,0.00576,0.128,0.875,0.461,318423.0,4.0,0.0,-5.024,136.064,4.0
28,Campus,Vampire Weekend,2qpQvKdVtxgTRu4q6xXrL7,0.22,0.637,0.0658,0.0872,0.0849,0.704,0.645,176467.0,7.0,1.0,-5.818,162.959,4.0
29,Mess Me Around,The Babies,08mEHKuCfCJeRyrJ6x7smE,0.000124,0.326,0.0395,0.000147,0.221,0.886,0.583,135393.0,9.0,1.0,-6.936,157.057,4.0
30,Talk To Me,Kopecky,3QYB3Ivwqh84aiuxyEjUFo,0.00115,0.738,0.0303,0.0135,0.0968,0.74,0.536,173827.0,0.0,1.0,-6.71,130.006,4.0
31,Trip Switch,Nothing But Thieves,13QI6bq0U8HMK7gUpAwFBK,0.0197,0.65,0.0698,0.00611,0.094,0.807,0.77,181147.0,10.0,0.0,-4.157,88.475,4.0
32,Heart It Races - Dr Dog Version,Dr. Dog,2vupkXhwL4sNCRgNu72HCZ,0.443,0.705,0.0391,0.0553,0.338,0.474,0.756,233128.0,10.0,1.0,-13.081,98.612,4.0
33,Big Decisions,My Morning Jacket,4khStWYsg8yzAku9hgTFW9,0.337,0.513,0.0289,0.00343,0.126,0.874,0.586,232947.0,1.0,1.0,-5.828,98.003,4.0
34,It's All in Vain,Wet,6a5xI87SEuxoeX6riFYEjM,0.598,0.703,0.039,6.85e-05,0.103,0.387,0.298,214267.0,0.0,1.0,-9.793,120.044,4.0
35,Deadwater,Wet,1PW0MH1EwqC09G0OnnjnT4,0.316,0.657,0.0437,0.00215,0.0891,0.467,0.21,217000.0,10.0,1.0,-8.849,135.143,4.0
36,C U Girl,Steve Lacy,6FBzhcfgGacfXF3AmtfEaX,0.663,0.414,0.116,0.0523,0.128,0.473,0.409,129698.0,11.0,0.0,-8.911,100.0,4.0
37,HOME,BROCKHAMPTON,2anAr4t1wpiy2qBK9CGnyn,0.296,0.534,0.0778,0.00158,0.382,0.36,0.387,302393.0,11.0,0.0,-12.942,153.985,4.0
38,CONTACTS,BROCKHAMPTON,0hkxAENNrJ18AzHqync5n3,0.923,0.689,0.505,1.69e-06,0.31,0.268,0.569,91063.0,11.0,1.0,-15.722,121.202,3.0
39,Can't Come Down,A.Dd+,3tvb5DvwShgHDcpumThLU4,0.697,0.721,0.376,0.0,0.114,0.674,0.423,224550.0,0.0,0.0,-7.074,129.916,4.0
40,Luv,Antwon,0KVMFZQKf7FEkgvYQvi8KA,0.0138,0.812,0.159,0.0411,0.104,0.573,0.27,196840.0,10.0,0.0,-8.664,150.027,4.0
41,Life Is What You Make It,Antwon,4hOwgpdVS1x1e2NxWCmDvL,0.212,0.612,0.0495,0.000497,0.317,0.85,0.525,195707.0,2.0,1.0,-5.011,80.034,4.0
42,Contraband,Night Lovell,6lt8N5nSY1EaiyeDRAIwcW,0.17,0.801,0.0527,7.22e-06,0.181,0.679,0.487,227115.0,4.0,0.0,-8.733,130.017,4.0
43,Miss You,bo en,5XkTer2cNrqMAAYOiqwdJt,0.234,0.743,0.214,1.62e-05,0.869,0.672,0.506,202875.0,3.0,1.0,-9.135,115.977,4.0
44,Money Won't Pay,bo en,5hs2nY40aeqM0mpP8SBOon,0.218,0.784,0.0664,0.0,0.415,0.715,0.846,237500.0,6.0,1.0,-5.675,119.995,4.0
45,I'll Fall,bo en,0tOyrixMQ17NUznPIxYtVD,0.527,0.823,0.114,1.96e-06,0.0548,0.46,0.522,218375.0,9.0,0.0,-8.114,119.935,4.0
46,Nothing's Gonna Hurt You Baby,Cigarettes After Sex,3GhsBdS9ulPK3KCdwHRPhG,0.272,0.509,0.0267,0.136,0.114,0.331,0.0957,286293.0,4.0,1.0,-14.083,96.848,4.0
47,Affection,Cigarettes After Sex,4eVNSHRazoHgfYGv3AYFyZ,0.497,0.415,0.025,0.908,0.105,0.425,0.248,311000.0,7.0,1.0,-11.232,89.839,4.0
48,I Like You,dandelion hands,4mlqHOqOXja92BT4M51lkj,0.989,0.35,0.0328,0.545,0.11,0.1,0.135,167126.0,4.0,1.0,-18.491,108.74,4.0
49,Strange to Hear,Sports,52OKylOQQSETWtXncZN3L7,0.849,0.537,0.0322,0.957,0.118,0.344,0.242,252800.0,9.0,0.0,-14.782,176.16,4.0
50,Sweet Emotion,The Kooks,3hyi4CYvZ3K6EqAI2ja7pl,0.0498,0.766,0.0706,0.000137,0.104,0.825,0.583,308569.0,10.0,0.0,-5.266,98.007,4.0
51,Pink City,Xiu Xiu,3Ex4oMC0UeAQNAG78AuVfi,0.00485,0.15,0.0856,0.0693,0.287,0.671,0.188,133373.0,7.0,1.0,-6.193,137.046,3.0
52,First Balloon To Nice,Moose,590sE8TWkgAscOaLyjvYRl,0.237,0.436,0.0337,0.024,0.0942,0.611,0.187,168933.0,6.0,1.0,-7.746,103.315,4.0
53,Rubdown,Moose,6tZUEAbX1M8twwJG26nLPf,0.0123,0.298,0.0395,0.0208,0.133,0.587,0.0734,372293.0,11.0,0.0,-6.898,131.468,4.0
54,So Much Love So Little Time,Moose,17q3q8wMWgYB8HoqZNNMRT,0.0617,0.541,0.0344,0.00122,0.0578,0.744,0.888,202533.0,1.0,1.0,-5.576,125.891,4.0
55,Last Of The Good Old Days,Moose,6R7gv0TqoBs4CFDhm5uPzr,0.01,0.405,0.0337,0.302,0.68,0.818,0.557,284333.0,3.0,0.0,-7.479,160.94,4.0
56,Screaming,Moose,6AAWJJ0zamfEVReLLDj4BC,0.0177,0.459,0.0433,0.129,0.0723,0.846,0.448,233733.0,9.0,1.0,-10.714,119.505,4.0
57,Love's Lost Guarantee,Rogue Wave,62Rq7yIwT6p2FFxiszk3dc,0.026,0.256,0.0341,0.621,0.423,0.746,0.156,284973.0,0.0,1.0,-7.767,146.154,4.0
58,10:01,Rogue Wave,1gMxEMadnj1DIiny9wOAiT,0.0155,0.165,0.0652,0.00154,0.217,0.9,0.135,199613.0,0.0,1.0,-3.92,190.985,4.0
59,Crush The Camera,Rogue Wave,1KVU56xCG8SqaXRjf9n4Da,0.523,0.778,0.0429,0.000236,0.0573,0.381,0.737,180667.0,7.0,1.0,-8.802,139.124,5.0
60,Every Moment,Rogue Wave,4nZLpgrDO1O8mXI1sPNHov,0.313,0.429,0.0458,0.0255,0.114,0.816,0.436,135747.0,4.0,0.0,-7.756,140.595,3.0
61,Endgame,Rogue Wave,3wKt77fHCmjWRXkmkYTxrl,0.778,0.281,0.0295,0.132,0.109,0.244,0.0499,260000.0,7.0,0.0,-14.129,90.351,4.0
62,El Scorcho,Weezer,3g2gQMeeQAEPztiQKMlGSl,0.0471,0.479,0.0659,0.0,0.0932,0.707,0.661,243467.0,1.0,1.0,-4.968,148.092,4.0
63,Veldt,Meltycanon,5pBqIndYOFIWDQPu035Etz,0.44,0.819,0.0485,0.56,0.104,0.26,0.0588,151663.0,1.0,0.0,-15.696,127.989,4.0
64,Patroklos,Meltycanon,0yegUfm5PJuspjElvwHFt8,0.641,0.656,0.0449,8.04e-05,0.131,0.223,0.202,180002.0,9.0,0.0,-21.003,112.918,4.0
65,suncream,Meltycanon,3vZTUFGoEFSId655tfKCFE,0.0956,0.777,0.0726,0.152,0.487,0.456,0.343,121172.0,10.0,1.0,-14.109,115.045,4.0
66,Crying in Public,Chairlift,2yXfkGdRTSPgSFJfOGsLhk,0.259,0.606,0.0751,0.000991,0.136,0.592,0.762,268987.0,6.0,0.0,-7.396,174.623,3.0
67,It's Your Body 4,Connan Mockasin,6J7c3Fg5Bey55neqioLLvd,0.985,0.419,0.0453,0.404,0.149,0.0134,0.225,101467.0,7.0,1.0,-23.031,136.583,3.0
68,Poppies,Marcy Playground,2U4FtN8jDqDKSzGpVC1iLf,0.0161,0.359,0.0494,0.000876,0.0889,0.804,0.902,169733.0,4.0,1.0,-6.424,182.429,4.0
69,Just Kiss Her,Concorde,4fmU11hc9cNOvnD1rvddUl,0.000791,0.392,0.0332,0.392,0.106,0.644,0.151,302533.0,4.0,1.0,-5.229,120.569,4.0
70,Infinity,Mariah Carey,5aVCrbz2wVTA4OFxYd8ZGA,0.0523,0.562,0.0892,1.6e-06,0.192,0.813,0.209,239980.0,1.0,1.0,-4.247,134.696,4.0
71,Touch My Body,Mariah Carey,2H1l4JczUDbiWfQtQElB05,0.129,0.716,0.0539,0.0,0.25,0.666,0.864,204733.0,4.0,0.0,-7.719,78.498,4.0
72,We're Not Just Friends,Parks,0CyRloqqjpeKEAd3cO6J6z,0.502,0.655,0.0278,0.75,0.0781,0.653,0.732,187820.0,4.0,1.0,-7.488,114.995,4.0
73,Tried And True,Ween,0mDkcTvD6fK9suYR72zhs6,0.101,0.747,0.0271,0.273,0.333,0.572,0.575,242000.0,1.0,1.0,-9.046,119.706,4.0
74,Weak,SWV,71EHOyEOhNx1SzTebRRyng,0.107,0.693,0.0402,0.0,0.0695,0.533,0.568,291907.0,2.0,0.0,-10.954,127.661,4.0
75,Lucky Girl,Fazerdaze,5pP3sLkAVZ03hyJ6SbsprC,0.0331,0.515,0.043,0.0904,0.312,0.884,0.703,170996.0,9.0,1.0,-7.297,173.012,4.0
76,Stay (Bedroom Tape),Mons Vi,2agjAJh3xazIV2IX5U2cdD,0.612,0.494,0.0285,0.0836,0.226,0.247,0.355,172069.0,9.0,0.0,-12.147,120.048,4.0
77,Weird Science,Oingo Boingo,03AhYPRQeOqG2j54Tdg94E,0.03,0.662,0.0369,0.0105,0.716,0.83,0.751,368760.0,4.0,1.0,-12.279,128.147,4.0
78,No One Lives Forever,Oingo Boingo,3kdSHY9ZQIjyg4Q68YG4Qz,0.102,0.584,0.0482,0.024,0.122,0.909,0.752,254773.0,11.0,0.0,-11.548,142.1,4.0
79,Wild Sex (In The Working Class) - 1988 Boingo Alive Version,Oingo Boingo,7nxvjIWrvrxRHlVgHFFbt1,0.0986,0.416,0.0737,0.00557,0.247,0.832,0.802,256307.0,1.0,1.0,-10.945,164.542,4.0
80,Only A Lad,Oingo Boingo,5Dsp18WXBOCw8Td6bFi8lf,0.0405,0.656,0.0686,0.008,0.0634,0.787,0.801,237400.0,1.0,1.0,-11.266,179.444,4.0
81,Private Life - Edited Version,Oingo Boingo,2l0O0fvf9dTcCZK0fgPTNC,0.00781,0.492,0.0517,0.000114,0.118,0.792,0.931,199307.0,2.0,1.0,-11.074,147.584,4.0
82,i was all over her,salvia palth,7svpAkwc6xaSxlbZ7V7JiS,0.788,0.529,0.0292,0.853,0.116,0.353,0.0601,161463.0,7.0,1.0,-12.835,104.557,4.0
83,Hey Good Lookin',Blonde Tongues,6bKHrmhfMFhlXqYR6zfPt9,0.0087,0.201,0.0401,0.847,0.112,0.771,0.0984,347000.0,10.0,1.0,-6.914,155.068,3.0
84,All for Myself,Sufjan Stevens,09ZmxJH8zykIMTsEhjT3yw,0.948,0.264,0.128,0.00841,0.104,0.378,0.186,177013.0,5.0,1.0,-14.059,81.745,4.0
85,Words I Don't Remember,How To Dress Well,69tms8bn7pYZck6hJw6X1e,0.849,0.533,0.0342,0.565,0.449,0.213,0.207,378253.0,3.0,0.0,-13.437,80.004,4.0
86,Lost Youth / Lost You,How To Dress Well,36cNPxDZocGVGmyQF2BR6a,0.0779,0.338,0.04,7.4e-06,0.0808,0.725,0.316,339090.0,0.0,1.0,-5.478,83.846,4.0
87,What You Won't Do for Love,Bobby Caldwell,1lB6TCFlx4f50wdetOuGcT,0.461,0.642,0.0639,0.000834,0.106,0.397,0.798,286493.0,6.0,1.0,-16.842,84.064,4.0
88,Don't Want To Know If You Are Lonely,HÃ¼sker DÃ¼,4tPFEWRuNQhibDQSGB2PVE,0.00128,0.305,0.0809,0.00124,0.317,0.965,0.644,210867.0,0.0,1.0,-5.926,90.81,4.0
89,Eight Miles High,HÃ¼sker DÃ¼,2LXPIpt45CJ2dorhMNCE0F,6.27e-05,0.183,0.0681,1.83e-06,0.326,0.938,0.184,236093.0,7.0,1.0,-11.314,160.257,4.0
90,Turn It Around,HÃ¼sker DÃ¼,1FS4e2J4JeNZKDtcdQpUmn,0.00847,0.239,0.0487,0.676,0.369,0.82,0.547,273800.0,0.0,1.0,-9.41,165.18,4.0
91,She's A Woman [And Now He Is A Man],HÃ¼sker DÃ¼,77VzCVHQgX613AkssBWK8M,2.51e-05,0.218,0.0604,0.604,0.362,0.819,0.414,201573.0,0.0,1.0,-9.783,147.555,4.0
92,Crystal,HÃ¼sker DÃ¼,7lr5a1V6SZuv1RWFSUOOHe,0.0589,0.386,0.076,0.948,0.362,0.964,0.0571,209200.0,7.0,1.0,-11.31,90.257,4.0
93,Turning Japanese,The Vapors,30cHDhxUqgnHq78hv5UjMx,0.01,0.503,0.0485,0.0648,0.292,0.803,0.941,225187.0,0.0,1.0,-9.701,179.007,4.0
94,Interference,Lets Kill Janice,7331X4zR3C2eaLh5iHN98k,0.237,0.345,0.0351,0.679,0.112,0.576,0.422,212662.0,11.0,1.0,-7.132,160.38,4.0
95,Nothing Lasts,Bedroom,3GOO81yxm6EZLkiXLs2sx2,0.0116,0.507,0.029,0.343,0.129,0.666,0.185,291786.0,10.0,1.0,-8.362,77.979,4.0
96,Nostalgic Feel,Bedroom,2GTvMc0CnmT48LPTG4zhxh,0.519,0.572,0.0304,0.431,0.0721,0.659,0.69,349985.0,4.0,1.0,-9.954,156.994,4.0
97,Spread A Little Sunshine,The Truth,3O7HL3mzobCIxzErIMijxJ,7.31e-05,0.349,0.0415,1.63e-06,0.059,0.925,0.651,213467.0,11.0,0.0,-5.008,149.022,4.0
98,Drugs,Gift,2cPakJlrL2RxaIMC5K5lB3,0.000378,0.395,0.0524,0.609,0.301,0.825,0.811,322747.0,0.0,1.0,-8.671,115.779,4.0
99,Kalte Wut / Wenn Ich Einmal Reich Bin,Floh de Cologne,,,,,,,,,,,,,,
