,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
31,The Great Escape,Boys Like Girls,6GIrIt2M39wEGwjCQjGChX,0.00166,0.423,0.0635,0.0,0.178,0.94,0.505,206520.0,1.0,0.0,-4.012,149.934,4.0
32,Replay,Iyaz,4E5P1XyAFtrjpiIxkydly4,0.173,0.706,0.0708,0.0,0.168,0.751,0.195,182307.0,9.0,1.0,-6.323,91.031,4.0
33,Forever,Chris Brown,3H1LCvO3fVsK2HPguhbml0,0.0339,0.669,0.043,0.000142,0.231,0.822,0.43,277107.0,11.0,1.0,-4.288,120.011,4.0
34,Your Love Is My Drug,Kesha,3uoQULcUWfnt6nc6J7Vgai,0.00663,0.829,0.0759,0.0,0.0939,0.627,0.72,187133.0,1.0,1.0,-3.928,120.048,4.0
35,Closer,Ne-Yo,2nbClS09zsIAqNkshg6jnp,0.0225,0.709,0.0738,5.2e-05,0.154,0.745,0.576,234360.0,4.0,0.0,-6.437,126.027,4.0
36,One Less Lonely Girl,Justin Bieber,69ghzc538EQSVon2Gm3wrr,0.151,0.577,0.221,0.0,0.471,0.779,0.716,229107.0,4.0,1.0,-4.404,86.985,4.0
37,Paper Planes,M.I.A.,1kusepF3AacIEtUTYrw4GV,0.0277,0.457,0.265,9.62e-05,0.731,0.854,0.485,203760.0,2.0,1.0,-6.2,172.231,4.0
38,Mr. Brightside,The Killers,7oK9VyNzrYvRFo7nQEYkWN,0.00108,0.33,0.0917,0.0,0.0926,0.936,0.234,222587.0,1.0,1.0,-3.66,148.112,4.0
39,All The Small Things,blink-182,12qZHAeOyTf93YAWvGDTat,0.00844,0.442,0.0505,0.0,0.529,0.893,0.712,168000.0,0.0,1.0,-4.878,148.119,4.0
40,Beep,The Pussycat Dolls,2jFlMILIQzs7lSFudG9lbo,0.00952,0.938,0.0434,0.0,0.0998,0.735,0.55,229360.0,7.0,1.0,-6.382,103.7,4.0
41,Somebody To Love,Justin Bieber,4I2GqMe7L2ccMpUbnDzYLH,0.00241,0.719,0.0257,0.0,0.228,0.839,0.636,220920.0,5.0,1.0,-5.235,129.97,4.0
42,Dirty Little Secret,The All-American Rejects,5lDriBxJd22IhOH9zTcFrV,0.0004,0.453,0.0466,2.65e-06,0.667,0.942,0.457,193653.0,10.0,1.0,-4.256,143.85,4.0
43,Baby,Justin Bieber,2eJ8ij1T3cNUKiGdcUvKhy,0.0494,0.73,0.101,0.0,0.133,0.848,0.559,213973.0,5.0,0.0,-5.262,65.025,4.0
44,A Thousand Miles,Vanessa Carlton,5y69gQtK33qxb8a24ACkCy,0.222,0.559,0.0379,0.0,0.164,0.845,0.304,237493.0,11.0,1.0,-3.871,94.915,4.0
45,Livin on Sunday,Cris Cab,1X5WGCrUMuwRFuYU1eAo2I,0.0501,0.725,0.156,1.8e-06,0.104,0.732,0.515,201230.0,9.0,1.0,-6.594,93.029,4.0
46,See You Again,Miley Cyrus,3utIAb67sOu0QHxBE88P1M,0.0137,0.695,0.162,4.32e-05,0.126,0.903,0.811,190453.0,9.0,0.0,-5.092,138.985,4.0
47,How Do You Sleep? - Featuring Ludacris,Jesse McCartney,3jkdQNkDTxxXtjSO4l0o1H,0.354,0.749,0.0292,0.0,0.0898,0.872,0.536,208333.0,8.0,1.0,-3.461,105.994,4.0
48,This Is Me,Demi Lovato,5c1sfI6wIQEsSUw0xrkFdl,0.00981,0.485,0.0362,0.0,0.116,0.823,0.555,189187.0,1.0,1.0,-2.816,91.005,4.0
49,My Happy Ending,Avril Lavigne,6sqNctd7MlJoKDOxPVCAvU,0.00136,0.414,0.0758,0.0,0.369,0.936,0.74,242413.0,2.0,1.0,-2.407,170.229,4.0
50,Check Yes Juliet,We The Kings,1b7vg5T9YKR3NNqXfBYRF7,0.0024,0.35,0.0774,0.0,0.163,0.909,0.314,220133.0,2.0,1.0,-4.204,166.866,4.0
51,The Great Escape,Boys Like Girls,,,,,,,,,,,,,,
