,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
18,Creep - Acoustic,Radiohead,18PbKNh8nuvrsq54GpCkoK,0.565,0.409,0.0389,0.000144,0.12,0.234,0.151,258640.0,7.0,1.0,-17.126,165.96,4.0
19,Your Body Is a Wonderland,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,0.0206,0.647,0.0236,0.0489,0.134,0.729,0.687,249627.0,5.0,1.0,-6.251,94.01,4.0
20,Everlong - Acoustic Version,Foo Fighters,3QmesrvdbPjwf7i40nht1D,0.909,0.643,0.0349,0.0112,0.106,0.344,0.547,250907.0,2.0,1.0,-11.342,144.171,4.0
21,Bonfire Heart,James Blunt,2N0volXQpwsvjDorTTxBAU,0.181,0.575,0.0527,0.0,0.124,0.821,0.449,238000.0,0.0,1.0,-5.7,118.021,4.0
22,Don't You Worry Child (Acoustic Version) [feat. John Martin],Swedish House Mafia,4BpndTKEqpLgntffipC53q,0.406,0.554,0.0309,0.000665,0.315,0.792,0.537,257923.0,11.0,0.0,-8.166,102.042,4.0
23,Titanium Acoustic Cover,Collin McLoughlin,4DaXQf9BzocaTrlSSjfaMN,0.81,0.575,0.0388,0.0,0.125,0.184,0.147,212899.0,3.0,0.0,-12.719,126.025,4.0
24,Knocking On Heaven's Door,Bill West,4oBEeMxkuW4t7a8qIupetG,0.758,0.573,0.0303,0.00351,0.0975,0.278,0.3,231417.0,7.0,1.0,-11.316,135.822,4.0
25,Radioactive,Madilyn Bailey,6PV2t3fdgUGuo0H0aVW6J8,0.802,0.607,0.0445,0.0,0.104,0.255,0.272,174048.0,0.0,0.0,-7.8,139.001,4.0
26,Skinny Love,Birdy,4RL77hMWUq35NYnPLXBpih,0.952,0.379,0.051,0.00106,0.118,0.29,0.169,201080.0,4.0,1.0,-8.485,166.467,4.0
27,Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,0.883,0.732,0.028,1.1e-05,0.0659,0.198,0.618,186147.0,5.0,1.0,-11.775,88.174,4.0
28,Come Away With Me,Norah Jones,0Cvjlph1WGbwZY1PlMEtJY,0.904,0.363,0.0322,1.52e-06,0.157,0.129,0.147,198147.0,0.0,1.0,-14.304,80.367,3.0
29,Stay - Album Version (Edited),Rihanna,4zzzZ1UNfr75ASG1lUE9L1,0.943,0.635,0.0274,2.28e-05,0.115,0.317,0.117,240707.0,9.0,0.0,-10.166,111.924,4.0
30,Billie Jean,Daniela Andrade,4spwpPKhuFed9huVCzhZqY,0.874,0.618,0.0552,3.95e-06,0.1,0.127,0.35,236000.0,0.0,0.0,-11.33,116.792,4.0
31,Higher Ground - Live/1995,Stevie Wonder,5dNTK3XRDfMAiwOoKxuEeG,0.0808,0.569,0.0676,3.16e-05,0.704,0.94,0.73,239733.0,10.0,0.0,-7.133,128.482,4.0
32,Wild World - Acoustic Version,Joanna Wang,0ZWSpn7UgqAp4exbKEUD5g,0.8,0.67,0.0366,1.18e-06,0.0829,0.306,0.61,225053.0,2.0,1.0,-11.032,139.949,4.0
33,Free Fallin' - Live at the Nokia Theatre,John Mayer,4LloVtxNZpeh7q7xdi1DQc,0.771,0.315,0.0317,0.0,0.702,0.296,0.436,263573.0,5.0,1.0,-13.262,172.638,4.0
34,Slow Dancing in a Burning Room - Live at the Nokia Theatre,John Mayer,4OT8GH9u9Gx7ydJ49ULunN,0.2,0.514,0.0288,8.45e-05,0.727,0.536,0.451,319227.0,1.0,0.0,-7.13,133.848,4.0
35,Waiting On the World to Change - Live at the Nokia Theatre,John Mayer,75LltETkbWa2OKmJ1AEoM3,0.145,0.541,0.116,0.0,0.971,0.91,0.536,230800.0,2.0,1.0,-6.289,88.117,4.0
36,Powerful Stuff,Sean Hayes,3sOEdZiqjCYlEz84eRJXf7,0.63,0.882,0.0648,0.000482,0.187,0.367,0.449,215267.0,6.0,0.0,-8.933,95.508,4.0
37,Wrecking Ball - Acoustic,Two Worlds,6qjfaap6n00ayRLpKRitPE,0.779,0.63,0.0372,0.0,0.22,0.165,0.207,213750.0,0.0,1.0,-15.177,119.874,4.0
38,1957,Milo Greene,08cXy6KUizaAelYXtcew3w,0.663,0.388,0.0325,5.58e-05,0.178,0.595,0.596,204213.0,1.0,1.0,-9.799,190.043,4.0
39,First Day Of My Life,Bright Eyes,5OiaAaIMYlCZONyDBxqk4G,0.915,0.468,0.0388,8.28e-05,0.0952,0.201,0.383,188800.0,4.0,1.0,-17.024,94.422,4.0
40,Chandelier - Piano Version,Sia,14UcGE2WrAWH0r1aYpikag,0.938,0.511,0.0473,0.0,0.129,0.223,0.323,240400.0,10.0,1.0,-8.105,76.558,4.0
41,My Silver Lining,First Aid Kit,6tCLQ3LO1V9l6qdrrwdV6q,0.026,0.477,0.0337,0.000133,0.214,0.725,0.427,215493.0,2.0,1.0,-4.671,101.854,4.0
42,Guantanamera,Jos̩ Feliciano,7qzE532v5JWh1b682t2Gcv,0.638,0.593,0.0379,0.0307,0.66,0.731,0.864,224320.0,7.0,1.0,-9.47,115.463,4.0
43,Knockin' On Heaven's Door - Remastered,Bob Dylan,6HSXNV0b4M4cLJ7ljgVVeh,0.251,0.513,0.0299,0.177,0.11,0.396,0.229,149880.0,7.0,1.0,-13.061,140.208,4.0
44,Somebody That I Used to Know,Walk Off the Earth,4rl8vMMXduxNW43Js7NxqN,0.558,0.838,0.0467,0.000722,0.108,0.394,0.409,248240.0,0.0,0.0,-8.656,129.059,4.0
45,Hallelujah - Acoustic Version,Lisa,3EQe7r3GhcZQfRscUXz9tZ,0.934,0.375,0.0339,0.0,0.168,0.0741,0.167,216040.0,3.0,0.0,-11.201,85.747,4.0
46,Stolen Dance - Live From Spotify Berlin / 2014,Milky Chance,4wNbHP4Yw9F5lyX6KEEyOn,0.553,0.758,0.0403,0.000116,0.659,0.451,0.423,333061.0,11.0,1.0,-11.287,113.99,4.0
47,Take Me To Church - Live From Spotify,Hozier,61IautUH8F8UWJ0kxF9pJc,0.841,0.624,0.0457,0.0,0.701,0.214,0.3,246500.0,2.0,0.0,-9.471,125.149,3.0
48,Sitting,Jack Johnson,1dnXuEuApvuVqQCn0v9McL,0.227,0.766,0.0264,1.5e-05,0.104,0.547,0.556,183720.0,0.0,1.0,-7.25,105.01,4.0
49,Banana Pancakes,Jack Johnson,0BgbobvykXxEvxo2HhCuvM,0.602,0.814,0.116,1.75e-05,0.0931,0.373,0.632,191907.0,7.0,1.0,-8.017,114.55,4.0
50,Too Close,Alex Clare,4VySpxhRGy32u5zPCprzDn,0.00995,0.565,0.0417,0.0,0.114,0.711,0.295,256613.0,11.0,0.0,-4.179,126.01,4.0
51,You Found Me,The Fray,4IoYz8XqqdowINzfRrFnhi,0.0187,0.338,0.0413,0.0,0.136,0.803,0.4,241853.0,8.0,0.0,-5.412,151.994,4.0
52,Save Tonight,Eagle-Eye Cherry,2hdhm6piUJnmKXmEmskXCg,9.44e-05,0.545,0.0338,5.79e-05,0.12,0.699,0.6,242733.0,0.0,1.0,-8.76,119.589,4.0
53,Tennis Court,Lorde,74fpNVAJrKGQuqHETi4WSt,0.0175,0.764,0.0576,0.000161,0.23,0.547,0.402,198907.0,0.0,1.0,-8.6,89.993,4.0
54,Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,0.106,0.616,0.133,0.0,0.132,0.432,0.302,190185.0,7.0,1.0,-9.546,84.778,4.0
55,Team,Lorde,3G6hD9B2ZHOsgf4WfNu7X1,0.151,0.696,0.0904,0.0,0.247,0.59,0.462,193059.0,6.0,1.0,-7.428,99.984,4.0
56,Mad World,Jasmine Thompson,5JX11rWObF2DpfNQRw8tCD,0.964,0.373,0.0373,0.0,0.0858,0.17,0.221,189621.0,7.0,1.0,-10.911,172.241,4.0
57,Let Her Go,Jasmine Thompson,5fa6CrQwHwthEoCvTtd5Ig,0.95,0.445,0.0349,0.0,0.227,0.407,0.231,172149.0,3.0,1.0,-6.883,131.479,3.0
58,Titanium,Jasmine Thompson,406dEJjjP5f52bLMloEbP9,0.901,0.575,0.033,2.2e-06,0.187,0.348,0.201,159000.0,9.0,0.0,-8.736,113.786,4.0
59,Riptide,Jasmine Thompson,6JXD8fNGQ6epN4MGSLMaFU,0.842,0.56,0.0286,0.0,0.297,0.365,0.614,178795.0,0.0,1.0,-7.505,103.433,4.0
60,Stay With Me,Jasmine Thompson,6MI0rvxdgiMOQAXhA4cDlw,0.891,0.404,0.0512,0.0,0.103,0.185,0.147,195669.0,0.0,1.0,-11.889,75.342,3.0
61,Halo,Jasmine Thompson,6CugJPQTUEnrdvBvCm2Luu,0.98,0.606,0.0432,0.0,0.121,0.081,0.429,244250.0,10.0,1.0,-9.883,119.743,4.0
62,Hold On,Alabama Shakes,1gGY6qfslDtJ4OoWQGKtkE,0.206,0.574,0.0301,0.352,0.0852,0.667,0.546,226187.0,5.0,1.0,-5.425,88.299,4.0
63,Always Alright,Alabama Shakes,26ZTwQyRVbec9wQ0OaihjE,0.784,0.693,0.0424,0.844,0.112,0.62,0.571,249170.0,9.0,1.0,-6.509,106.346,4.0
64,Hang Loose,Alabama Shakes,3aFkPNWkL8FvfOtq0QsNIP,0.329,0.626,0.0337,0.0109,0.0971,0.852,0.393,144200.0,4.0,1.0,-4.767,119.816,4.0
65,Would You Fight For My Love?,Jack White,5hSWVcAtSK8PUoLr8eomMG,0.448,0.512,0.0652,0.02,0.105,0.558,0.511,247987.0,0.0,1.0,-8.925,119.518,4.0
66,Love Interruption,Jack White,3s3ciLHOXE1xVqGkdxwHPs,0.645,0.582,0.0388,1.03e-06,0.147,0.365,0.312,157973.0,9.0,1.0,-11.04,93.855,4.0
67,Goin' Home,Dan Auerbach,3fCULruC32uHpryWa2yKRI,0.371,0.415,0.0346,0.00545,0.111,0.295,0.305,293987.0,9.0,1.0,-11.539,136.046,4.0
68,Twenty Miles,Deer Tick,69XEXAbJTZwFfVz7ayfg3I,0.529,0.501,0.0334,0.0766,0.131,0.784,0.34,223933.0,0.0,1.0,-7.089,113.643,4.0
69,Ashamed,Deer Tick,2ABEqmtYRhPmMIkX8aj4SY,0.524,0.643,0.0274,8.45e-06,0.115,0.526,0.222,132973.0,0.0,1.0,-5.576,119.998,4.0
70,Baltimore Blues No. 1,Deer Tick,3Dy8QNZ77cre9ThUPRguy0,0.44,0.745,0.0321,0.00206,0.205,0.546,0.425,181467.0,5.0,1.0,-4.5,114.97,4.0
71,The Way We Move,Langhorne Slim,40rjypnguxfhPy4Bbv5SWc,0.217,0.539,0.0654,0.000168,0.303,0.836,0.759,168760.0,11.0,1.0,-5.365,135.596,4.0
72,Frankie's Gun!,The Felice Brothers,0OdNZXNkVr2NXEmMcgnNaV,0.57,0.376,0.0378,7.81e-06,0.0767,0.741,0.574,246147.0,5.0,1.0,-4.475,77.572,4.0
73,A Little Bit of Everything,Dawes,7mdAfyUkZ3vvXzjBmXWtSM,0.435,0.572,0.0409,0.0,0.208,0.162,0.262,342787.0,5.0,1.0,-20.962,73.1,4.0
74,That Western Skyline,Dawes,1iNqg1jvbIUAuompmsRYj1,0.349,0.558,0.0288,0.538,0.235,0.408,0.2,358893.0,10.0,1.0,-7.737,114.282,4.0
75,Don't Wanna Fight,Alabama Shakes,2lrRWbiHPdBicufAqrGN3r,0.259,0.606,0.166,0.107,0.105,0.915,0.551,232547.0,10.0,0.0,-3.292,100.433,4.0
76,I See Fire,Ed Sheeran,3B7udSGy2PfgoCniMSb523,0.559,0.581,0.0397,0.0,0.0718,0.0549,0.234,300840.0,10.0,0.0,-20.514,152.037,4.0
77,Snake Eyes,Mumford & Sons,1Ujrbg6RNkyazJ6DbRAutG,0.0145,0.37,0.0554,0.217,0.0885,0.686,0.216,248514.0,9.0,0.0,-7.649,180.125,4.0
78,Where Did You Sleep Last Night?,Lead Belly,5JKC4uJQdLRaWjZukpfFkE,0.994,0.571,0.0379,0.0726,0.114,0.122,0.557,182467.0,4.0,1.0,-15.308,114.374,3.0
79,Where Did You Sleep Last Night,Nirvana,551qy5vUgrUfEUc4dCNfht,0.624,0.538,0.0747,0.000104,0.308,0.587,0.388,308307.0,3.0,1.0,-8.458,108.634,3.0
80,Take It All,Sawyer Fredericks,4HZ4jOG7Rdzxpk1dDJBEot,0.00689,0.654,0.0416,0.0,0.136,0.886,0.626,220973.0,5.0,1.0,-5.29,94.014,4.0
81,S.O.B.,Nathaniel Rateliff & The Night Sweats,1hWQvA6oGVJ2mAVsZ59AaV,0.278,0.694,0.0405,0.00301,0.454,0.595,0.136,247613.0,1.0,1.0,-6.496,109.948,4.0
82,I'm Going to Live the Life I Sing About in My Song,The Last Internationale,5se3aZh9XGO47ED76fja47,0.596,0.541,0.0361,0.00372,0.112,0.29,0.272,217571.0,9.0,0.0,-8.603,118.675,4.0
83,Angel Of Small Death & The Codeine Scene - Live From Spotify,Hozier,1VopS5dKgGKAfi5CZw0ogP,0.929,0.604,0.0637,0.0,0.675,0.202,0.416,210930.0,6.0,0.0,-10.355,125.201,3.0
84,Cherry Wine - Live,Hozier,1ivHxaGL5ld9VS1zsYc4YN,0.953,0.418,0.0389,0.00342,0.0982,0.111,0.228,240147.0,1.0,1.0,-14.848,82.508,4.0
85,Tamacun,Rodrigo y Gabriela,5Z7C03KLFHS1bMwTvm8CMy,0.814,0.589,0.0353,0.863,0.0895,0.91,0.973,205800.0,7.0,1.0,-7.487,128.543,4.0
86,Stairway To Heaven,Rodrigo y Gabriela,0Yd9wcwArd67RUqNiCBqFp,0.904,0.513,0.0461,0.844,0.138,0.504,0.553,284200.0,9.0,0.0,-10.548,113.655,4.0
87,The Soundmaker,Rodrigo y Gabriela,6ea3JNXP8puonHYUHtyrEe,0.9,0.509,0.0288,0.821,0.102,0.737,0.87,292573.0,4.0,0.0,-7.964,134.732,4.0
88,Diablo Rojo,Rodrigo y Gabriela,3YUKOs5902ssBkcE3oL2tp,0.828,0.591,0.0403,0.914,0.0874,0.863,0.925,296800.0,7.0,1.0,-8.436,138.535,4.0
89,Hanuman,Rodrigo y Gabriela,4CZuFMSuaT1Uqog4hfSv9j,0.467,0.802,0.0415,0.861,0.0961,0.784,0.945,223173.0,4.0,0.0,-4.647,130.051,4.0
90,The Russian Messenger,Rodrigo y Gabriela,4HDeTn2ZxpzrUjbWnsAjPj,0.791,0.498,0.0616,0.822,0.103,0.747,0.712,292547.0,9.0,1.0,-10.452,151.867,4.0
91,Orion,Rodrigo y Gabriela,4gKQeFoONTnt3eBgWCy1ga,0.865,0.51,0.0384,0.869,0.0805,0.661,0.629,464000.0,11.0,0.0,-8.136,128.014,4.0
92,Fram,Rodrigo y Gabriela,0jDmGOD3IspDSMYz9TYg2Y,0.923,0.443,0.0339,0.887,0.11,0.764,0.777,271000.0,9.0,1.0,-9.937,141.022,4.0
93,Tamacun,Rodrigo y Gabriela,5Z7C03KLFHS1bMwTvm8CMy,0.814,0.589,0.0353,0.863,0.0895,0.91,0.973,205800.0,7.0,1.0,-7.487,128.543,4.0
94,The Soundmaker,Rodrigo y Gabriela,6ea3JNXP8puonHYUHtyrEe,0.9,0.509,0.0288,0.821,0.102,0.737,0.87,292573.0,4.0,0.0,-7.964,134.732,4.0
95,Torito,Rodrigo y Gabriela,7pJw4zEm4kZONGWmMWwwNv,0.912,0.445,0.0375,0.851,0.109,0.724,0.831,303213.0,4.0,0.0,-9.748,144.523,4.0
96,Sunday Neurosis,Rodrigo y Gabriela,4qkay8D1sKj6h0uI29moK2,0.947,0.45,0.0681,0.777,0.117,0.291,0.16,316053.0,11.0,0.0,-16.885,155.911,4.0
97,Dream On - Dave Clarke Acoustic Version,Depeche Mode,1vxOy4YZ22nP51mRFPRsvI,0.0419,0.736,0.035,0.851,0.0965,0.5,0.335,264507.0,1.0,1.0,-11.119,107.949,4.0
98,Once I Was 7 Years Old,Lilly Lukas,4v8EFy6xcWLgxkDlRkVpar,0.796,0.67,0.0474,0.0,0.132,0.123,0.45,272065.0,11.0,1.0,-14.459,104.522,4.0
99,Once I Was 7 Years Old,Lilly Lukas,,,,,,,,,,,,,,
