,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
25,That's What Angels Can Do,The Wood Brothers,3F4aWtvtuDxReBm6gck72F,0.853,0.492,0.0369,7.28e-06,0.124,0.074,0.244,191333.0,4.0,1.0,-17.741,81.408,4.0
26,The Gardener,The Tallest Man On Earth,6oI3Inlpzlik5e7cy4Sdi8,0.928,0.496,0.0264,0.0,0.131,0.533,0.415,237000.0,3.0,0.0,-4.979,95.477,4.0
27,Pale Blue Eyes,The Velvet Underground,1cG560wZP0s6fs1nsEVtQw,0.911,0.637,0.0349,0.00146,0.103,0.107,0.296,339533.0,5.0,1.0,-18.759,82.879,4.0
28,Left on Laura,The Avett Brothers,3flMzIEQvIq9dmNd8LVYnK,0.176,0.421,0.032,0.00013,0.103,0.494,0.491,239867.0,7.0,1.0,-7.892,158.831,3.0
29,Lake Michigan,Rogue Wave,6RFCBfneSaZoHPJ3wu3wT4,0.192,0.457,0.0368,1.64e-06,0.0982,0.817,0.772,228227.0,5.0,1.0,-5.653,80.901,3.0
30,The Stable Song,Gregory Alan Isakov,3G9ETaH55bMQx8hwNhAgbU,0.633,0.625,0.0283,0.00242,0.127,0.432,0.361,360933.0,2.0,1.0,-11.948,137.926,4.0
31,Golden Haze,Wild Nothing,27563YEsBrtBctS2OKOOzp,0.0178,0.423,0.035,0.676,0.0989,0.924,0.547,205911.0,8.0,1.0,-5.119,77.521,4.0
32,Someday,Langhorne Slim,2hYOD4PJP31Qg90ZP5HTTD,0.446,0.558,0.035,0.00291,0.127,0.67,0.9,86307.0,9.0,1.0,-8.716,127.319,4.0
33,Shame,The Avett Brothers,6h3MEuxUXYixkujpRVurCN,0.546,0.516,0.0785,0.0,0.171,0.425,0.303,233853.0,8.0,1.0,-5.503,143.155,4.0
34,1904,The Tallest Man On Earth,3mxbdRPqMWp8dwjBXnODkz,0.715,0.491,0.027,0.0,0.103,0.585,0.596,239733.0,0.0,1.0,-4.122,104.578,4.0
35,Turquoise,Donovan,4AiBYR1E1iXr4TH7Gb9DBp,0.162,0.371,0.0327,0.217,0.103,0.344,0.578,209067.0,3.0,1.0,-13.03,81.959,3.0
36,Dirt,Phish,5wmRXK50YdwAXGvBzsAWH2,0.443,0.464,0.0264,0.22,0.115,0.501,0.306,272507.0,7.0,1.0,-8.546,130.857,4.0
37,Offering,The Avett Brothers,2mzUlG9dHLcSj2FiNvpEud,0.24,0.342,0.0294,0.00412,0.107,0.442,0.195,222107.0,7.0,1.0,-7.312,88.496,4.0
38,Meet Me in the City,The Black Keys,0vblqF5R4FyCAVBasjLGdu,0.579,0.482,0.0538,0.227,0.11,0.754,0.301,218467.0,9.0,1.0,-5.486,121.418,4.0
39,The Man in Me,Bob Dylan,7xRemq7GLu0Tbqe9OckG87,0.532,0.419,0.0284,0.0251,0.0785,0.517,0.905,186213.0,8.0,1.0,-9.368,145.109,4.0
40,Taro,alt-J,4tmwiN9YU7xMjh2hoqcVuI,0.778,0.356,0.0347,0.00327,0.0784,0.48,0.283,305981.0,5.0,1.0,-10.633,171.79,4.0
41,Fortune - iambic Remix,Little Dragon,5hLc6uy3KC7luF74TnHHgD,0.122,0.502,0.0318,0.319,0.298,0.69,0.26,253240.0,5.0,1.0,-7.349,117.127,4.0
42,Either Way,Wilco,5ovcVaOus1Wv4vTtyGXlhB,0.597,0.542,0.0323,0.00382,0.111,0.546,0.344,186120.0,4.0,0.0,-9.927,74.797,4.0
43,Lover,Jeff Buckley,7iSyaNhLcjwuO22QuRYHsM,0.385,0.388,0.0402,4.31e-06,0.138,0.609,0.172,403187.0,2.0,1.0,-6.087,120.005,3.0
44,Sugar Mama,The Deep Dark Woods,1Z3WIkv1Vm828yRiltAvCa,0.57,0.435,0.129,0.00028,0.0887,0.649,0.758,159493.0,0.0,1.0,-7.561,174.431,4.0
45,Get Right,Megafaun,4VmQrnNJNVW8n9UkjcITOy,0.00169,0.398,0.0457,0.901,0.33,0.832,0.333,513960.0,4.0,1.0,-7.942,116.093,4.0
46,Daydreaming,Middle Brother,7okuRvqeD4JOsysMWhQMsB,0.666,0.53,0.0289,0.0,0.101,0.242,0.395,290000.0,4.0,1.0,-12.035,144.641,4.0
47,It's Beyond Me,Vetiver,1PDb4YsIOlhheg43lKntOf,0.125,0.614,0.0268,0.848,0.0832,0.509,0.216,396120.0,11.0,0.0,-8.758,141.868,4.0
48,Graveyard,Feist,7IPASM3TwG5F2cr1QKpMRb,0.781,0.392,0.0288,0.165,0.0987,0.371,0.0849,257600.0,5.0,1.0,-6.907,141.918,3.0
49,Hell,Parlovr,3xGMrvTLPBd2OTv4zbmYPL,0.00381,0.355,0.0382,0.102,0.205,0.794,0.275,273240.0,0.0,1.0,-4.638,83.525,4.0
50,Suzanne,Leonard Cohen,3nJSydoaBqypzBtRcPcEWX,0.903,0.397,0.0411,0.000326,0.0958,0.0979,0.29,227267.0,6.0,0.0,-19.79,132.715,4.0
51,May This Be Love (Waterfall) - Live From Spotify Austin / Curated By Jim Eno,Michael Kiwanuka,2DusltM1VQCPagaR3v3Q0F,0.192,0.304,0.0354,0.1,0.202,0.39,0.478,336200.0,4.0,1.0,-7.755,89.515,4.0
52,Forget Me,Mary Lambert,4quS3YagZWYbyScLnrFUDK,0.943,0.349,0.0345,0.0,0.14,0.112,0.204,196206.0,0.0,1.0,-14.388,86.7,3.0
53,Line Of Fire,Junip,649N5Jpk7ZJYR825Ijhs73,0.456,0.485,0.0397,0.514,0.128,0.744,0.271,339293.0,2.0,1.0,-8.035,90.364,4.0
54,A New Life,Jim James,58xb3WKjQQ5VOOExQME4eQ,0.832,0.36,0.0517,0.00377,0.115,0.397,0.33,268460.0,5.0,1.0,-10.381,169.997,4.0
55,Asleep - 2011 Remastered Version,The Smiths,7LZgdL0MxiElfaKZbuuE4l,0.88,0.512,0.0291,0.532,0.146,0.255,0.215,253560.0,0.0,1.0,-15.867,115.144,3.0
56,Heroes - 1999 Remastered Version,David Bowie,5j6ZZwA9BnxZi5Bk0Ng4jB,0.000265,0.478,0.0292,0.585,0.191,0.774,0.429,370373.0,7.0,1.0,-6.977,112.577,4.0
57,A New Anhedonia,Phosphorescent,3VIJ2oT2fJMqDraceIIEhO,0.704,0.26,0.0324,0.0987,0.17,0.292,0.099,243773.0,4.0,1.0,-9.712,122.257,5.0
58,Now That I Know,Devendra Banhart,0ZrzoTJx4FxOh5hWs1wNZX,0.925,0.249,0.0342,0.629,0.114,0.288,0.288,293667.0,5.0,1.0,-14.577,84.475,3.0
59,20 Years,The Civil Wars,6SaNADK4c76wmKwaAOXw5V,0.895,0.517,0.03,0.00131,0.0856,0.308,0.335,181640.0,11.0,0.0,-12.457,122.502,4.0
60,Girl from the North Country,Bob Dylan,4K1imZQQ0yKtJ40vGmUajS,0.843,0.607,0.0382,0.000197,0.121,0.142,0.305,220400.0,7.0,1.0,-23.455,118.867,4.0
61,Reigning Days of Grace,Paper Bird,4yhbNOSNCm3duXybvTP8nQ,0.826,0.509,0.0296,0.000946,0.123,0.283,0.303,183576.0,7.0,1.0,-11.871,146.64,4.0
62,Ain't No Lord,The Moondoggies,0PPOpo1I8wjhPMiuNZlqIb,0.119,0.438,0.0343,0.006,0.0733,0.556,0.491,202373.0,9.0,1.0,-8.16,77.449,4.0
63,Do Right Woman - Do Right Man [Stereo Version],Aretha Franklin,3LX1JoS93qV30UCwGaXDhR,0.663,0.629,0.0395,0.0,0.277,0.233,0.639,194707.0,9.0,1.0,-13.291,134.113,3.0
64,Over The Ocean,Here We Go Magic,5YVBx9y5GgiGlW636gwZgC,0.843,0.425,0.0301,0.0975,0.132,0.353,0.389,266307.0,9.0,1.0,-10.861,123.203,4.0
65,I Know Places,Lykke Li,4u3aErjHkwVqqdyfNDMyJ1,0.762,0.368,0.0334,0.0145,0.0872,0.114,0.0488,386787.0,7.0,0.0,-14.043,102.061,4.0
66,I See Monsters,Ryan Adams,2rqNcugUbd4YubfxO5AI0r,0.848,0.426,0.0325,0.00261,0.18,0.337,0.275,234427.0,1.0,1.0,-10.296,81.406,4.0
67,Down The Line,JosÃ© GonzÃ¡lez,0GixW2r7DQK76xOxMmKn8S,0.392,0.539,0.0318,0.42,0.0849,0.734,0.63,192907.0,2.0,0.0,-6.284,147.896,4.0
68,A Walk,Tycho,6koWevx9MqN6efQ6qreIbm,0.329,0.659,0.0317,0.909,0.127,0.716,0.382,316919.0,9.0,1.0,-7.816,139.952,4.0
69,Road,Nick Drake,5USDPjFjBLfYF2G8UCbRpp,0.866,0.574,0.0454,0.786,0.0975,0.27,0.821,119680.0,7.0,1.0,-16.024,150.79,4.0
70,The Shore,The Wood Brothers,0VXcgPh1jfGUWO4FyBvaID,0.378,0.596,0.0359,0.00028,0.117,0.412,0.153,256307.0,9.0,1.0,-8.291,138.613,4.0
71,Sweet Tides,Thievery Corporation,2Z4Y9Blv5wYNaWNW1gjucV,0.0233,0.41,0.0281,0.907,0.153,0.603,0.174,288933.0,2.0,1.0,-7.55,157.823,4.0
72,Out Getting Ribs,King Krule,5vlOwOVK0gBhWZ1tNZ3gUV,0.618,0.506,0.0299,0.000591,0.383,0.401,0.09,256000.0,2.0,1.0,-9.857,117.281,4.0
73,Indecision,Sampha,2Na8392Pga9z5SQHDq7OgI,0.907,0.608,0.0298,7.07e-05,0.118,0.346,0.365,268350.0,8.0,0.0,-11.092,134.043,4.0
74,Lost,Leo Stannard,0xaNj3stL0qOAmzTIaSrHj,0.47,0.754,0.0812,2.54e-05,0.108,0.511,0.386,226417.0,10.0,0.0,-9.783,143.961,4.0
75,Wake Up,Sango,5JRTJfRvUt3XOjLsKxLqFi,0.747,0.41,0.0802,0.664,0.0865,0.211,0.0441,325500.0,5.0,0.0,-16.77,138.908,4.0
76,Gone The Bells,Cotton Jones,370BKZIcs3gwyzn38HvQfW,0.156,0.436,0.0285,2.38e-06,0.143,0.632,0.723,254893.0,10.0,1.0,-8.898,68.029,4.0
77,Someone You'd Admire,Fleet Foxes,04FwOgIovwG5ItELDLfPfj,0.861,0.502,0.0336,0.0,0.108,0.248,0.245,149373.0,11.0,1.0,-10.104,128.124,3.0
78,Impossible Germany,Wilco,6L0BBPYeWnaQJeDa0ox0IA,0.584,0.553,0.0254,0.138,0.113,0.727,0.507,357160.0,4.0,0.0,-6.395,104.95,4.0
79,Dublin Blues,Guy Clark,6zXgU7iiGEEKp9f0pJHJUn,0.648,0.656,0.0335,6e-06,0.12,0.188,0.192,259120.0,4.0,1.0,-12.996,85.271,4.0
80,One Of These Things First,Nick Drake,24M81fKyhTWBuYzczQMkOp,0.831,0.607,0.0363,0.399,0.0957,0.378,0.661,290733.0,4.0,1.0,-18.354,90.338,3.0
81,Home Again,Michael Kiwanuka,5yGVHzJ2Se8pDzR7FIYUlU,0.75,0.521,0.0317,0.0,0.122,0.329,0.282,209920.0,7.0,1.0,-11.349,84.888,4.0
82,Goin' to Acapulco,Jim James & Calexico,1239baQ1b9cD0RRv5Jy9Sb,0.552,0.374,0.0251,0.000389,0.0939,0.367,0.322,298707.0,9.0,1.0,-7.337,150.951,4.0
83,Please Don't,Leo Stannard,1lzVrQWoBJeEtGDcUHO73O,0.229,0.771,0.0367,0.00361,0.113,0.311,0.544,198440.0,11.0,1.0,-15.364,141.909,4.0
84,She Treats Me Well,Ben Howard,,,,,,,,,,,,,,
