,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
10,Incommunicado,Jimmy Buffett,5cK0uoJyuGE7GhM3GJ07Pv,0.594,0.692,0.0376,0.0,0.0901,0.29,0.542,223027.0,2.0,1.0,-14.511,113.342,4.0
11,It's A Shame,Hayes Carll,7zcJLcV1OXtW93cudSEJGh,0.0749,0.481,0.0311,8.27e-06,0.0952,0.698,0.584,227733.0,9.0,1.0,-7.739,94.018,4.0
12,Telephone Road (with The Fairfield Four),Steve Earle,1rjvVnu5bMrKKGKLTJOYrJ,0.00947,0.504,0.0507,0.535,0.133,0.712,0.698,222867.0,5.0,1.0,-8.097,145.625,4.0
13,Hurricane Party,James McMurtry,0ePS0ih4UzXsEpMdt1kszU,0.723,0.544,0.0273,0.0,0.13,0.518,0.456,356360.0,9.0,1.0,-7.816,113.266,4.0
14,Gravity's Gone,Drive-By Truckers,1wLVIt1dEEXv6UTsqUxmox,0.000108,0.563,0.0323,0.0505,0.144,0.834,0.447,213173.0,7.0,1.0,-5.628,127.237,4.0
15,Be Here To Love Me,Townes Van Zandt,2lvdxomjDGFBneAqIqBpgl,0.624,0.62,0.0289,0.0,0.127,0.368,0.608,159213.0,11.0,1.0,-12.225,100.531,4.0
16,That's The Way The World Goes Round,John Prine,6IcU0P6Ec5CM9qVqV1U2JH,0.599,0.636,0.0615,0.00343,0.304,0.454,0.806,200240.0,5.0,1.0,-16.548,155.547,4.0
17,L.A. Freeway,Jerry Jeff Walker,5LIQPHemGHo703NWPYSosC,0.317,0.488,0.0357,0.00023,0.21,0.656,0.758,287773.0,10.0,1.0,-6.798,119.194,4.0
18,Thirsty Boots,Eric Andersen,3ZEY3phkltScUliu0iyDKH,0.391,0.57,0.0295,0.0883,0.123,0.405,0.735,313693.0,11.0,1.0,-14.81,133.136,4.0
19,Waitin' Around To Die - Original Version,Townes Van Zandt,2HVn0aVvaG0dCeHtSKJ1tR,0.505,0.619,0.0405,5.79e-06,0.14,0.461,0.494,145587.0,9.0,0.0,-14.018,102.408,4.0
20,Fare Thee Well (Dink's Song),Bob Gibson,5x5GcDtDqd1p2KVacqcWpe,0.693,0.538,0.033,0.000587,0.101,0.402,0.49,154547.0,0.0,1.0,-11.591,119.98,4.0
21,Southern Nights,Glen Campbell,7kv7zBjMtVf0eIJle2VZxn,0.0989,0.697,0.0315,0.0232,0.583,0.813,0.85,180027.0,11.0,0.0,-8.89,95.301,4.0
22,It Ain't Easy Being Me,Chris Knight,37Bw07BIuQ9lUh7kbpv4Ll,0.243,0.453,0.03,0.0,0.106,0.618,0.308,212000.0,8.0,1.0,-5.658,154.901,4.0
23,House And 90 Acres,Chris Knight,7Mj9rpOkKVAi7EnTIdiYJE,0.0113,0.52,0.0278,1.69e-06,0.0756,0.686,0.411,232893.0,4.0,0.0,-6.28,142.183,4.0
24,Don't Let Me Fall,Hayes Carll,788ZRJx3qyISABp3pa2dmt,0.507,0.624,0.034,0.0,0.101,0.268,0.34,225813.0,4.0,1.0,-9.586,112.54,3.0
25,Southside Of Heaven,Ryan Bingham,6aLl1AjRbo4ddJZh7Hzazx,0.0029,0.387,0.0259,0.00373,0.0695,0.499,0.333,379160.0,7.0,1.0,-10.207,111.032,4.0
26,The Other Side,Ryan Bingham,04oQzKSDtOXgwhpBazjVY2,0.0149,0.653,0.0386,1.93e-06,0.314,0.54,0.765,128387.0,4.0,1.0,-7.157,151.405,4.0
27,Sunrise,Ryan Bingham,0KefTgKt7yjGkKPyO7yryV,0.244,0.391,0.0328,0.000108,0.586,0.681,0.255,285827.0,4.0,1.0,-7.231,137.567,4.0
28,I Don't Wanna Grow Up,Hayes Carll,2qpTx8CDmR3mBO66wVw9Nq,0.43,0.582,0.0284,0.0,0.101,0.425,0.599,217307.0,4.0,1.0,-6.405,83.058,4.0
29,Bad Liver And A Broken Heart,Hayes Carll,73zJaDmjbkSZoIJSMs3lyA,0.0211,0.549,0.0334,0.000985,0.11,0.769,0.501,262787.0,2.0,1.0,-6.116,126.07,4.0
30,Drunken Poet's Dream,Hayes Carll,2fS7XWfRXnje2uUSYCl8us,0.481,0.529,0.0308,1.77e-05,0.107,0.522,0.488,208787.0,9.0,1.0,-6.887,138.173,4.0
31,Waitin' Around To Die,Townes Van Zandt,2ZQqtY3hUVSpL1UB08dxN3,0.687,0.505,0.0319,0.00162,0.109,0.226,0.646,165187.0,8.0,0.0,-18.215,89.725,4.0
32,For The Sake Of The Song,Townes Van Zandt,57HWUgIQobzXhctQLLKuOf,0.778,0.662,0.0318,2.96e-05,0.115,0.131,0.435,322347.0,4.0,1.0,-19.6,102.128,4.0
33,Fare Thee Well,Townes Van Zandt,1Mk5KFw0z8wZHI1k1NkVkP,0.71,0.526,0.0603,1.19e-05,0.0489,0.404,0.552,322587.0,4.0,1.0,-13.532,81.469,4.0
34,Luckenbach,Waylon Jennings,5pdKPY4O9CHuzDDp557j4N,0.714,0.687,0.0322,0.00199,0.252,0.469,0.674,200640.0,7.0,1.0,-9.992,102.88,4.0
35,I Walk the Line,Johnny Cash,7hxZF4jETnE5Q75rKQnMjE,0.877,0.713,0.0384,0.00606,0.0967,0.258,0.56,176533.0,9.0,1.0,-14.59,98.805,4.0
36,Folsom Prison Blues - Live,Johnny Cash,3ftnDaaL02tMeOZBunIwls,0.0215,0.594,0.0534,0.00792,0.883,0.577,0.89,156427.0,0.0,1.0,-12.772,110.783,4.0
37,Get Rhythm,Johnny Cash,67eYhJkn6sG8cUr42ewVgw,0.779,0.903,0.057,0.0,0.16,0.442,0.937,134907.0,5.0,1.0,-12.738,110.972,4.0
38,(Ghost) Riders in the Sky,Johnny Cash,0B7WySyRWVvZkHIYrOvn6N,0.37,0.551,0.0388,0.0164,0.103,0.586,0.592,221907.0,10.0,0.0,-12.341,109.604,4.0
39,The Pilgrim,Kris Kristofferson,6NayIkUhQX2HEixCmvbKvY,0.754,0.621,0.0344,0.0,0.215,0.185,0.592,189547.0,2.0,1.0,-19.088,83.545,4.0
40,Loving Her Was Easier (Than Anything I'll Ever Do Again),Kris Kristofferson,0F56GAWK57E3iXohy9rCmT,0.723,0.438,0.0302,0.000314,0.0963,0.216,0.374,228000.0,0.0,1.0,-16.288,80.19,4.0
41,The Silver Tongued Devil and I,Kris Kristofferson,2VwhoKTOxrfhkpCfIk1FhW,0.602,0.581,0.0338,0.0,0.267,0.284,0.579,257760.0,3.0,1.0,-14.769,127.552,3.0
42,Billy Dee,Kris Kristofferson,3YM7FRaoS3GhWqO1z0lh9A,0.871,0.445,0.0349,1.15e-05,0.128,0.241,0.777,178493.0,7.0,1.0,-18.198,176.946,4.0
43,Have A Little Faith In Me,John Hiatt,23EgnmfkdOsDK96ftbVv0Q,0.732,0.441,0.0298,0.0,0.112,0.402,0.339,245000.0,0.0,1.0,-11.4,156.404,4.0
44,Cry Love,John Hiatt,2GyTrOs3AEAjy4MhV4a0kZ,0.131,0.564,0.0461,4.91e-06,0.11,0.859,0.889,260733.0,0.0,1.0,-7.215,83.464,3.0
45,Crossing Muddy Waters (Best of...),John Hiatt,0TwAARFJxPfzmTVpoDGZTg,0.603,0.62,0.0355,0.0247,0.16,0.447,0.457,245867.0,9.0,1.0,-11.462,100.42,4.0
46,Reason to Believe,Bruce Springsteen,7tRIpQDyq22qkjdk4mzBrq,0.901,0.504,0.0467,0.0091,0.342,0.0645,0.13,250800.0,10.0,0.0,-17.228,135.034,4.0
47,Can't You See,The Marshall Tucker Band,4fUU9WKxEgJXyrZJsUA2iP,0.276,0.406,0.0348,0.00354,0.112,0.713,0.577,365093.0,7.0,1.0,-5.49,164.444,4.0
48,Fire On The Mountain,The Marshall Tucker Band,5C8LSzZ9u0y33DuYDTZ7c1,0.00407,0.389,0.0401,7.02e-06,0.366,0.875,0.593,235333.0,4.0,0.0,-4.315,101.667,4.0
49,Ramblin' Man,The Allman Brothers Band,2Q7LpkYrS0PBpoq3iCqypa,0.488,0.309,0.036,0.00304,0.286,0.831,0.934,288160.0,1.0,1.0,-8.288,181.145,4.0
50,Midnight Rider,The Allman Brothers Band,1hUe1XOcM5iXaWG6NRtLzG,0.202,0.393,0.0318,0.0148,0.187,0.542,0.666,180067.0,7.0,1.0,-9.545,189.647,4.0
51,Melissa,The Allman Brothers Band,4bltr2sgQOeU13onNoHUTc,0.138,0.546,0.0257,9.45e-06,0.0615,0.425,0.514,234467.0,4.0,1.0,-13.111,83.151,4.0
52,Angel From Montgomery,John Prine,2qWKpYIleSvBT6aUMXoia5,0.541,0.617,0.0318,0.00227,0.125,0.421,0.39,224186.0,0.0,1.0,-14.231,131.653,4.0
53,Illegal Smile,John Prine,1h0R5cstHZ070tevUAfEo7,0.742,0.499,0.0529,1.47e-06,0.0907,0.279,0.421,193267.0,0.0,1.0,-15.338,161.609,4.0
54,I Don't Know You,New Riders of the Purple Sage,1gfwgzjAxaBApDZWKCie6H,0.046,0.585,0.0301,2.63e-05,0.158,0.513,0.902,148093.0,4.0,1.0,-13.432,112.286,4.0
55,Whatcha Gonna Do,New Riders of the Purple Sage,6oKXANNHxeURV0DP7hRWhS,0.0268,0.591,0.0506,0.0,0.121,0.567,0.663,197333.0,2.0,1.0,-11.249,86.076,4.0
56,Glendale Train,New Riders of the Purple Sage,2sLaZ9M31Gwd1QAVRnlG23,0.211,0.555,0.0361,0.0,0.26,0.516,0.887,181067.0,2.0,1.0,-12.789,128.219,4.0
57,Truckin',Grateful Dead,1I6l01BaBgBCVkfQCpIlR6,0.389,0.644,0.059,0.0202,0.0617,0.623,0.676,306974.0,11.0,0.0,-13.862,126.553,4.0
58,Sugar Magnolia,Grateful Dead,2EB1aFLWC4uIfld5Z3Yj1z,0.174,0.598,0.0413,1.32e-06,0.0816,0.516,0.671,199399.0,1.0,0.0,-12.487,154.446,4.0
59,Friend Of The Devil - Remastered Version,Grateful Dead,5ZLzl6T8JwqMTMdoE0nCbU,0.334,0.642,0.0358,8.29e-06,0.614,0.628,0.893,201867.0,7.0,1.0,-12.849,103.317,4.0
60,I Walk On Guilded Splinters,Johnny Jenkins,4QZazZRZRj9NlJzdXgSv6W,0.338,0.544,0.0368,0.309,0.0474,0.779,0.934,350133.0,2.0,1.0,-10.913,177.998,4.0
61,Up On Cripple Creek - 2000 Digital Remaster,The Band,4tuhE01Hn5881RVljxwNmi,0.344,0.685,0.27,2.31e-05,0.337,0.577,0.939,294493.0,9.0,1.0,-10.997,144.232,4.0
62,The Night They Drove Old Dixie Down - 2000 Digital Remaster,The Band,3R4KSdXIVmVwt08TMSZNPo,0.563,0.464,0.0421,0.0,0.12,0.44,0.395,256200.0,0.0,1.0,-10.733,127.138,4.0
63,Girl from the North Country,Bob Dylan,4K1imZQQ0yKtJ40vGmUajS,0.843,0.607,0.0382,0.000197,0.121,0.142,0.305,220400.0,7.0,1.0,-23.455,118.867,4.0
64,Ten More Miles To Louisiana,Tony Joe White,1E252QgKGNYBXfwaiXZtZy,0.344,0.692,0.0271,0.00298,0.0931,0.682,0.956,144720.0,6.0,0.0,-6.966,128.491,4.0
65,You Ain't Goin' Nowhere,The Byrds,6kPxXhjSvy8RsmZBAJUiFs,0.109,0.512,0.0449,0.00225,0.764,0.426,0.7,153467.0,7.0,1.0,-14.081,132.495,4.0
66,American Remains,The Highwaymen,4REjaHRPmVb7btssqChJSy,0.47,0.683,0.0422,6.98e-05,0.157,0.495,0.528,247000.0,10.0,0.0,-13.877,102.0,4.0
67,Highwayman,Willie Nelson,6uvT4Di9ZRBw5cbexZJDts,0.541,0.675,0.0389,0.0135,0.126,0.448,0.441,182973.0,11.0,0.0,-13.175,101.344,4.0
68,From the Bottle to the Bottom,Kris Kristofferson,0l9vfqSNiJQhlgCB3IY6xM,0.551,0.438,0.0332,0.0,0.115,0.391,0.929,178440.0,7.0,1.0,-14.1,205.254,4.0
69,I Hate Your Ugly Face,Kris Kristofferson,3MynAnxAWRf5ZreUzuyKoL,0.719,0.505,0.0797,0.0,0.265,0.31,0.726,86027.0,2.0,1.0,-10.898,165.322,4.0
70,Pilgrim's Progress,Kris Kristofferson,4q1YN87LLP8Em4JjNpSSBP,0.775,0.767,0.0398,0.0,0.115,0.316,0.558,134400.0,9.0,1.0,-8.559,93.064,4.0
71,This Old Road,Kris Kristofferson,77gO3Ne6XyuDIbBdr9fI7c,0.692,0.56,0.0277,9.29e-06,0.125,0.409,0.391,239413.0,9.0,1.0,-8.136,135.87,4.0
72,The Road Goes On Forever,Robert Earl Keen,79H41t7FpcuavG1j5OOEu3,0.143,0.389,0.0689,0.00517,0.96,0.863,0.648,463267.0,4.0,1.0,-8.701,129.538,4.0
73,Corpus Christi Bay,Robert Earl Keen,0nCx18VUXuKvR7Bd7dyR4c,0.386,0.668,0.028,0.0,0.0845,0.459,0.661,238733.0,10.0,1.0,-11.746,119.825,4.0
74,Wicked Twisted Road,Reckless Kelly,22HHKW1Z3NhxUFV0tOV6Iv,0.674,0.411,0.0307,0.00537,0.0776,0.383,0.446,205760.0,9.0,1.0,-10.256,84.969,4.0
75,Crazy Eddie's Last Hurrah,Reckless Kelly,1esj1LFgfyFRbU5brtALfE,0.0146,0.53,0.0936,6.84e-06,0.367,0.87,0.735,205253.0,7.0,1.0,-6.488,147.877,4.0
76,Come Monday,Jimmy Buffett,0yje3JVMgJNZENayymCTHA,0.821,0.616,0.0316,0.0,0.0928,0.3,0.657,191000.0,9.0,1.0,-15.309,111.572,4.0
77,Son Of A Son Of A Sailor,Jimmy Buffett,5Yi6mwvMHnnh241uGjcJYy,0.446,0.464,0.0372,4.08e-06,0.0931,0.185,0.383,205250.0,7.0,1.0,-18.739,123.621,4.0
78,Changes In Latitudes,Jimmy Buffett,5nIqitaV7WyyuM3KVUju1G,0.54,0.72,0.0393,0.000101,0.0764,0.417,0.827,197333.0,2.0,1.0,-15.019,125.346,4.0
79,Volcano,Jimmy Buffett,0s4jINkD2RoxH96zpy2i0D,0.34,0.653,0.21,0.0,0.0953,0.475,0.883,219893.0,5.0,1.0,-14.345,177.199,4.0
80,My Head Hurts,Jimmy Buffett,4RCxgNGNzgIeyDGajCPC5F,0.5,0.574,0.031,6.45e-05,0.426,0.486,0.852,155533.0,4.0,0.0,-12.045,90.008,4.0
81,Uncle John's Band,Jimmy Buffett,4afAmFuF8Mr3XXIWztIvtx,0.113,0.823,0.0343,0.0,0.107,0.595,0.798,270173.0,7.0,1.0,-9.749,127.97,4.0
82,Remittance Man,Jimmy Buffett,1VJ4DnBioDzwpCBg3OJWct,0.719,0.609,0.0278,0.0,0.0892,0.398,0.284,359560.0,4.0,0.0,-9.835,128.036,4.0
83,Semi - True Stories,Jimmy Buffett,3Zh0jAvQ3XhNnsYH3SDEId,0.704,0.318,0.0298,1.06e-06,0.132,0.435,0.388,194893.0,2.0,1.0,-7.558,156.135,3.0
84,In Spite Of Ourselves,John Prine,1qIvvpMg32do5iOxYf2zhP,0.655,0.551,0.0452,0.0,0.0877,0.281,0.667,213600.0,0.0,1.0,-11.173,154.014,4.0
85,Mr. Bojangles,Jerry Jeff Walker,51DLN9R1dIqkKnlRsz1kpg,0.748,0.427,0.0372,0.51,0.125,0.0801,0.78,328147.0,2.0,1.0,-27.119,168.418,3.0
86,Sangria Wine,Jerry Jeff Walker,7xjQ0YNPtC8R9tEdFNOFcG,0.377,0.667,0.0533,1.31e-05,0.204,0.405,0.814,267893.0,0.0,1.0,-13.039,117.853,4.0
87,White Boots Marching In A Yellow Land,Eric Andersen,1I6dxRAYyj9jsQsx82UFtZ,0.0203,0.548,0.0587,3.03e-05,0.141,0.843,0.424,319093.0,3.0,1.0,-4.069,83.97,4.0
88,Outside Of A Small Circle Of Friends,Phil Ochs,19nKssBmsSIBXJPZ2HrfXH,0.713,0.453,0.0756,0.0,0.0678,0.54,0.948,220933.0,6.0,1.0,-11.97,199.366,3.0
89,Ballad Of Medgar Evers,Phil Ochs,3cmp3bvVlAyYtVx7QzSwG3,0.867,0.597,0.288,0.0,0.721,0.344,0.755,164933.0,2.0,1.0,-16.636,113.115,4.0
90,Power & The Glory,Phil Ochs,0c9c9nUmmFyppJj3WLibGg,0.802,0.544,0.276,0.0,0.696,0.417,0.522,131107.0,4.0,1.0,-11.49,136.426,4.0
91,I Ain't Marching Anymore,Phil Ochs,4vQ6ZbbBhGCxzHAmUuDoqI,0.633,0.544,0.145,0.0,0.982,0.41,0.757,156240.0,6.0,0.0,-16.784,135.484,4.0
92,The World Began In Eden And Ended In Los Angeles,Phil Ochs,2k3KuoBgnMp7t0XtQ869WF,0.0731,0.506,0.0355,0.0,0.399,0.58,0.784,185040.0,2.0,1.0,-10.521,143.625,4.0
93,What's That I Hear,Phil Ochs,70r9GGLXLAUqKwPefF7pL2,0.746,0.478,0.113,0.0,0.095,0.347,0.527,121400.0,6.0,1.0,-15.804,128.246,4.0
94,Half A Century High,Phil Ochs,0RTw7dT5RMFGkaQ0WmxKPW,0.389,0.532,0.0367,0.000266,0.326,0.495,0.578,168867.0,6.0,1.0,-12.365,116.925,4.0
95,The City of New Orleans,Arlo Guthrie,0P6TTXbSLGrSoTNMz5kvB7,0.535,0.616,0.0407,0.0,0.0808,0.577,0.592,274507.0,1.0,1.0,-8.834,145.863,4.0
96,Coming into Los Angeles,Arlo Guthrie,7vCAPGfk46iIyikreugUay,0.569,0.558,0.037,0.000148,0.24,0.744,0.54,186507.0,4.0,0.0,-7.791,128.949,4.0
97,The Motorcycle Song,Arlo Guthrie,4RqUEAv0YXitpXVDbf6nD7,0.695,0.428,0.0384,0.000146,0.0953,0.392,0.602,170933.0,6.0,1.0,-14.087,152.822,4.0
98,This Land is Your Land,Woody Guthrie,3ZjrfGcb3A2PMGA1vRNgSk,0.962,0.606,0.0451,0.00148,0.126,0.0977,0.551,139693.0,3.0,1.0,-15.668,105.593,4.0
99,Pastures Of Plenty,Ramblin' Jack Elliott,,,,,,,,,,,,,,
