,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
13,Bodies Made Of,Parquet Courts,4Ixf6QPQ6xc8iMLWpuM4YN,0.174,0.493,0.0313,0.0229,0.0829,0.748,0.658,201253.0,9.0,1.0,-4.523,110.809,4.0
14,Black And White,Parquet Courts,1xHwiuAGXmgePujWLNprrx,0.00562,0.314,0.0927,0.822,0.345,0.975,0.668,182987.0,9.0,1.0,-4.214,174.212,4.0
15,Dear Ramona,Parquet Courts,2ISCUoN1OJinPLb0t1AMzG,0.67,0.773,0.032,0.0374,0.216,0.495,0.565,154773.0,7.0,1.0,-8.913,95.719,4.0
16,What Color Is Blood,Parquet Courts,5uojJv0rFozERjq666I75E,0.333,0.665,0.0312,0.528,0.464,0.897,0.967,204547.0,0.0,1.0,-5.013,115.563,4.0
17,Vienna II,Parquet Courts,5bBbInPtZenMv4SjNW5KuV,0.625,0.725,0.0376,0.0887,0.288,0.822,0.751,62187.0,11.0,1.0,-5.47,97.075,4.0
18,Always Back In Town,Parquet Courts,2crpmiIJiV6JDOw0acn06X,0.489,0.335,0.073,0.816,0.428,0.914,0.869,157933.0,1.0,1.0,-4.773,168.044,4.0
19,She's Rolling,Parquet Courts,0GIAGcah83likMo1Tj8eX4,0.00825,0.221,0.0339,0.84,0.0687,0.643,0.136,393120.0,2.0,1.0,-4.947,176.993,4.0
20,Sunbathing Animal,Parquet Courts,5yvFoIEvti2wLqqNlyJkyu,0.0206,0.316,0.0965,0.00529,0.592,0.989,0.361,232360.0,6.0,1.0,-2.13,173.707,4.0
21,Up All Night,Parquet Courts,6K1mHOjdHOK2fAfhSjr7BD,0.547,0.535,0.0386,0.753,0.161,0.778,0.974,62213.0,7.0,1.0,-10.1,154.611,4.0
22,Instant Disassembly,Parquet Courts,7s5f5J732iyXSqtyaF96mK,0.286,0.512,0.0346,0.27,0.123,0.623,0.96,432027.0,0.0,0.0,-6.58,168.97,4.0
23,Ducking And Dodging,Parquet Courts,5MEZPfkp28bAJXyLRZfYlS,0.806,0.815,0.788,1.86e-06,0.343,0.464,0.509,269347.0,4.0,0.0,-6.858,117.194,4.0
24,Raw Milk,Parquet Courts,2Ax40aWlG4xafoOilB9G26,0.887,0.472,0.0313,0.0187,0.124,0.466,0.205,239747.0,9.0,1.0,-8.154,155.441,4.0
25,Into The Garden,Parquet Courts,2Mq1vVM6TUpq2nh5SbORNT,0.6,0.293,0.0292,0.521,0.0955,0.436,0.0936,180507.0,5.0,1.0,-11.278,75.721,3.0
26,Everyday it Starts,Parquet Courts,25JD35LDh7CEJ9gKUNruVj,0.117,0.653,0.031,0.554,0.0674,0.394,0.9,176027.0,7.0,1.0,-8.892,168.015,4.0
27,Content Nausea,Parquet Courts,24bk2iKzr3VcymFnzIy3oS,0.17,0.27,0.0527,0.863,0.167,0.747,0.701,184000.0,4.0,1.0,-7.287,126.042,1.0
28,Urban Ease,Parquet Courts,1FSnDovZWXroRumXp9pQ5c,0.655,0.356,0.0329,0.83,0.144,0.409,0.272,55907.0,7.0,1.0,-16.534,85.627,4.0
29,Slide Machine,Parquet Courts,7rjK8CDTtTn2KG9Zja7ETj,0.298,0.641,0.0272,0.843,0.184,0.623,0.214,262427.0,2.0,1.0,-7.125,109.092,4.0
30,Kevlar Walls,Parquet Courts,56rtYZUhNQ9Xt95mfE1qNE,0.273,0.538,0.0611,0.894,0.114,0.356,0.615,59093.0,4.0,0.0,-14.71,153.76,4.0
31,Pretty Machines,Parquet Courts,1zPn4tfkWfowVG3ROo1wUY,0.469,0.62,0.031,0.819,0.172,0.849,0.961,281333.0,8.0,1.0,-6.246,124.474,4.0
32,Psycho Structures,Parquet Courts,64Ci6z1RDlZNnXpgqGF5or,0.293,0.583,0.0312,0.667,0.332,0.64,0.617,173107.0,2.0,1.0,-8.302,147.071,4.0
33,The Map,Parquet Courts,0uV5lCaTMaJ7eAFr6LlITy,0.00141,0.504,0.0319,0.00141,0.127,0.582,0.697,175093.0,11.0,0.0,-7.905,142.16,3.0
34,These Boots Are Made for Walkin',Parquet Courts,30zu86EEznmn8Vvp1cKRn7,0.141,0.494,0.0769,2.88e-06,0.114,0.712,0.363,211333.0,9.0,1.0,-8.502,164.807,4.0
35,Insufferable,Parquet Courts,1u4iac5xzlzD2reO20qxcs,0.0314,0.572,0.0685,0.000839,0.553,0.793,0.856,95920.0,2.0,1.0,-4.952,119.755,4.0
36,No Concept,Parquet Courts,0DNhKHV549c7RHIWw7WttH,0.753,0.563,0.0332,0.971,0.0972,0.413,0.298,43253.0,4.0,1.0,-17.773,88.583,4.0
37,Uncast Shadow of a Southern Myth,Parquet Courts,4rU6Yb8admwqo5yBd8kkL6,0.34,0.468,0.0278,0.821,0.0737,0.58,0.325,386760.0,7.0,1.0,-8.131,76.27,4.0
38,Master Of My Craft,Parquet Courts,6xa1fK83gBsH9xeDkkotUc,0.034,0.162,0.069,0.837,0.581,0.867,0.572,190347.0,2.0,1.0,-6.778,187.607,4.0
39,Borrowed Time,Parquet Courts,6PE6tyl9QnfdNoms0O0czF,0.0447,0.4,0.0311,0.838,0.549,0.726,0.806,152040.0,0.0,1.0,-7.232,92.299,4.0
40,Donuts Only,Parquet Courts,714p18ksPDRsKpfVLZ1NTf,0.0914,0.462,0.0462,0.0516,0.469,0.486,0.672,81280.0,2.0,0.0,-7.195,121.806,4.0
41,Yr No Stoner,Parquet Courts,4C0ZXJ1tdYPgjnAN5nUyIF,0.329,0.555,0.0528,0.0559,0.132,0.874,0.659,110813.0,2.0,0.0,-7.236,122.524,4.0
42,Yonder Is Closer to the Heart,Parquet Courts,1dNgKc82ECvycnjJSXV4cU,0.105,0.317,0.0425,0.315,0.099,0.885,0.442,179773.0,2.0,1.0,-6.808,91.906,4.0
43,Careers In Combat,Parquet Courts,1dcq0rQYarQs44q2n9OHXS,0.27,0.397,0.0634,0.823,0.322,0.799,0.928,67453.0,2.0,1.0,-7.438,112.699,4.0
44,Light Up Gold I,Parquet Courts,6UF4wwpthyhcs47Cr1aVJE,0.991,0.394,0.0445,0.264,0.33,0.00569,0.0,18840.0,11.0,0.0,-21.279,85.743,4.0
45,Light Up Gold,Parquet Courts,6k8loFrQ14wXQ5bbujxXu9,0.234,0.341,0.0735,3.92e-05,0.122,0.876,0.761,73560.0,1.0,0.0,-7.013,90.333,4.0
46,N Dakota,Parquet Courts,4e5ZfBMKJJfLKnSYmLoeXO,0.459,0.658,0.031,0.0188,0.113,0.56,0.458,139333.0,5.0,1.0,-9.88,115.079,4.0
47,Stoned And Starving,Parquet Courts,6CSAKVMzk60vOfG0MJMC6v,0.273,0.35,0.0522,0.874,0.131,0.882,0.292,311680.0,5.0,1.0,-7.426,84.845,4.0
48,No Ideas,Parquet Courts,0H9w90ZEuNIqegGMnpsVJo,0.0603,0.443,0.0318,0.0354,0.109,0.499,0.378,157227.0,2.0,1.0,-7.485,108.797,4.0
49,Caster Of Worthless Spells,Parquet Courts,4bFiSYt1JMDtUXPw0lmkwo,0.0712,0.343,0.0447,0.956,0.371,0.814,0.437,78013.0,0.0,1.0,-7.654,104.39,1.0
50,Disney P.T.,Parquet Courts,4Fg7pilwwzlTQtLXhO2ZlN,0.322,0.174,0.0632,0.219,0.865,0.918,0.515,72840.0,2.0,1.0,-6.807,199.725,4.0
51,Tears O Plenty,Parquet Courts,3QjhzxAEIMhyY37FeVW55L,0.0596,0.462,0.0507,0.374,0.198,0.724,0.425,195893.0,9.0,1.0,-8.119,131.922,4.0
52,Picture Of Health,Parquet Courts,0RensS2qAveOZwiRN3jdEs,0.265,0.269,0.0376,0.643,0.187,0.702,0.414,164520.0,7.0,1.0,-9.366,98.774,4.0
53,Danger in the Club,Palma Violets,5JN26x8XsxQw5W5zoII0uy,0.0291,0.236,0.0449,0.0145,0.103,0.839,0.399,206992.0,0.0,1.0,-3.885,127.563,4.0
54,Best of Friends,Palma Violets,64N8jkSty7HGSpwRm6RKrD,8.55e-06,0.237,0.0505,0.84,0.085,0.88,0.309,210067.0,0.0,1.0,-3.945,130.144,4.0
55,Step Up for the Cool Cats,Palma Violets,2WRh5NjSCLdaynh890QGLb,0.00114,0.217,0.0519,0.149,0.1,0.849,0.238,188000.0,5.0,1.0,-5.139,129.913,4.0
56,All the Garden Birds,Palma Violets,3hzhzyiwnhVYc4IjKbsPxC,0.119,0.27,0.0395,0.609,0.1,0.858,0.115,190160.0,0.0,1.0,-3.64,131.633,4.0
57,Rattlesnake Highway,Palma Violets,6NRZOQKV81QQnefQndl89o,1.66e-05,0.246,0.049,0.622,0.19,0.882,0.251,156054.0,0.0,1.0,-3.183,170.013,4.0
58,Chicken Dippers,Palma Violets,1zQ9lKQwzPs2wlqvclOZvk,0.0161,0.43,0.036,0.405,0.1,0.931,0.318,188707.0,2.0,1.0,-3.578,107.978,4.0
59,Last of the Summer Wine,Palma Violets,1RvbjQWhpiN2ogsv06K1b7,0.689,0.213,0.0679,0.0209,0.0838,0.767,0.134,249920.0,0.0,1.0,-5.49,128.397,4.0
60,Tom the Drum,Palma Violets,3gOh2tK0IPojf6tzg5TEYg,0.0319,0.424,0.049,0.941,0.127,0.914,0.238,152427.0,9.0,1.0,-3.209,78.619,4.0
61,Johnny Bagga' Donuts,Palma Violets,5VdOWUSipgyke2WQEbgdtS,0.0114,0.145,0.0512,0.282,0.0945,0.871,0.388,187787.0,4.0,1.0,-2.918,141.411,4.0
62,We Found Love,Palma Violets,1mDWtUizjJrqHOOwBNAoSh,0.00877,0.227,0.0516,0.00983,0.232,0.81,0.327,196054.0,2.0,1.0,-4.549,106.598,4.0
63,3 Stars,Palma Violets,4kCppHykdLyMcoAbUthNgB,0.673,0.28,0.0286,0.0185,0.0865,0.414,0.109,231547.0,0.0,1.0,-7.344,129.193,3.0
64,14,Palma Violets,1SL6gnpIajQXb78pw3uDy9,0.603,0.207,0.0684,0.00121,0.0533,0.713,0.139,483334.0,4.0,1.0,-5.104,173.275,4.0
65,Southern Comfort,The Orwells,2LJ2VQL1bklQpAnO0Y69a0,0.00146,0.337,0.0559,0.000304,0.0735,0.845,0.731,164000.0,2.0,1.0,-3.849,156.687,4.0
66,The Righteous One,The Orwells,5drYpn6xtaI4LavbQXevjX,0.00412,0.389,0.0741,0.172,0.31,0.884,0.422,215560.0,9.0,1.0,-4.602,128.604,4.0
67,Dirty Sheets,The Orwells,4FXcRL1ypko0aRZx1UBEGA,0.00408,0.208,0.0514,0.0,0.145,0.824,0.605,149880.0,7.0,1.0,-3.683,166.992,4.0
68,Bathroom Tile Blues,The Orwells,1Vcj7I8Tj3BZPZW6p24rK2,0.00248,0.537,0.0316,2.31e-06,0.139,0.752,0.675,190907.0,0.0,1.0,-3.761,115.023,4.0
69,Gotta Get Down,The Orwells,4yJTIvJV6kvF8IruULkTEA,0.0669,0.257,0.0428,0.00145,0.187,0.825,0.383,180987.0,2.0,1.0,-5.083,175.1,4.0
70,Let It Burn,The Orwells,6QzN8Pb5VPdX8CHPM6NkJ0,0.00114,0.297,0.0635,9.44e-05,0.0857,0.983,0.305,209973.0,4.0,0.0,-4.197,168.939,4.0
71,Who Needs You,The Orwells,2x4F1O1fGO6yj860N2Or0N,1.53e-05,0.331,0.0367,0.0225,0.131,0.913,0.818,198880.0,5.0,1.0,-2.929,207.838,4.0
72,Norman,The Orwells,4WwMXwu3O6VLHGdBtCwvLO,0.135,0.374,0.0368,0.1,0.212,0.759,0.432,263973.0,9.0,1.0,-5.197,132.528,4.0
73,Always N Forever,The Orwells,6r51t6szECkyxfN4rX6yqs,0.145,0.452,0.0385,3.43e-05,0.315,0.896,0.394,161613.0,4.0,1.0,-3.777,143.041,4.0
74,Blood Bubbles,The Orwells,5dVBcLGo5Kw7ZbRo4dFouS,0.207,0.165,0.0644,0.0,0.061,0.831,0.456,190520.0,9.0,1.0,-2.591,219.297,3.0
75,North Ave.,The Orwells,0UKNXZoQn0CYCPlp2f4kYQ,0.25,0.313,0.042,0.00991,0.281,0.834,0.581,194800.0,0.0,1.0,-3.493,154.189,4.0
76,Lays At Rest,The Orwells,3YC5sgceXFCDZE8f7joNxR,0.27,0.569,0.0335,0.824,0.326,0.934,0.632,238942.0,3.0,1.0,-0.681,107.326,4.0
77,Mallrats (La La La),The Orwells,18OB8P9DAP4aF6mq9vMYp8,0.356,0.239,0.0771,0.0958,0.369,0.909,0.158,180117.0,10.0,1.0,0.631,165.404,4.0
78,Halloween All Year,The Orwells,2LwoB7dTa3B39a1r6Dnduj,0.0147,0.172,0.0407,0.000216,0.0824,0.899,0.438,211043.0,0.0,1.0,1.586,197.344,3.0
79,All The Cool Kids,The Orwells,0UHOJrIJpVxLmQ9U1695Xz,0.000777,0.277,0.0446,0.000313,0.635,0.769,0.0608,166296.0,2.0,1.0,-4.229,103.047,4.0
80,Suspended,The Orwells,1rgUa2OKsPgMWpTwWC9hPV,0.0129,0.47,0.0429,4.69e-05,0.216,0.97,0.502,148283.0,9.0,1.0,2.745,121.457,4.0
81,Painted Faces and Long Hair,The Orwells,3mc9zfng9N2Pl1htAAkbTB,0.169,0.338,0.0547,0.695,0.125,0.919,0.551,167393.0,9.0,1.0,2.625,123.042,4.0
82,Hallway Homicide,The Orwells,1GqfuGDmnaeoAYA35Knwgh,0.0594,0.113,0.0504,0.138,0.28,0.955,0.707,151876.0,0.0,1.0,2.766,186.401,4.0
83,In My Bed,The Orwells,5ZxIQNPTQmxsgjBdf1ZmmQ,0.136,0.532,0.0409,3.85e-05,0.218,0.932,0.741,146338.0,9.0,1.0,-0.699,126.016,4.0
84,Never Ever,The Orwells,3BKFmbdQjdzLT93JG8G8NH,0.0106,0.263,0.0285,0.0454,0.129,0.661,0.322,247301.0,7.0,1.0,-1.375,145.794,4.0
85,Live No One Else,The Orwells,6Se77P4JhuDTRylZyyl0lr,0.0636,0.477,0.0298,1.7e-05,0.413,0.712,0.368,149290.0,0.0,1.0,-2.239,118.705,4.0
86,Ancient Egypt,The Orwells,72XKm2qeGivsnXDs8gRYM4,0.258,0.366,0.0446,0.0,0.0978,0.845,0.594,309238.0,2.0,1.0,-2.434,79.361,4.0
87,Under The Flowers,The Orwells,21HkamszZzQ3xqa3PVBsEq,0.351,0.2,0.0532,0.0719,0.0594,0.897,0.484,232568.0,2.0,1.0,-2.385,204.296,3.0
88,The Nights of Wine and Roses,Japandroids,1lsxBwhhgm0xUYCQwISwdB,0.000265,0.213,0.0958,0.00502,0.13,0.926,0.183,242236.0,9.0,1.0,-5.034,161.146,4.0
89,Fire's Highway,Japandroids,7pjyI9ulr1P3xR2JtFp3IG,0.000656,0.306,0.198,6.56e-06,0.245,0.99,0.0778,283695.0,9.0,1.0,-2.529,107.896,4.0
90,Evil's Sway,Japandroids,0cMeyVzzSstLgkxMBcu2G5,5.2e-05,0.386,0.151,0.0612,0.12,0.993,0.0913,266530.0,9.0,1.0,-4.095,125.174,4.0
91,For the Love of Ivy,Japandroids,7oAtwYnc4LQqjZYcCC5Yub,3.75e-06,0.249,0.0903,0.823,0.625,0.993,0.195,253122.0,4.0,1.0,-3.22,128.311,4.0
92,Adrenaline Nightshift,Japandroids,0sq6L0pQRdMCnQ5N76U4AJ,2.22e-05,0.139,0.161,0.155,0.407,0.998,0.0769,266297.0,9.0,1.0,-2.82,179.276,4.0
93,Younger Us,Japandroids,5lLyaFsXQ2GASksFhGA9It,4.47e-05,0.0692,0.0798,0.0217,0.38,0.977,0.266,212912.0,9.0,1.0,-2.972,185.23,4.0
94,The House That Heaven Built,Japandroids,2dcmQJCw1INGn7yR2KHx0U,0.000522,0.322,0.14,0.00865,0.0964,0.985,0.0815,289150.0,0.0,1.0,-3.494,161.195,4.0
95,Continuous Thunder,Japandroids,1WTMcJpdYwVeXOaqG3X68E,0.00437,0.287,0.144,0.0559,0.186,0.963,0.0392,299074.0,0.0,1.0,-5.529,119.163,4.0
96,Ecce Homo,Titus Andronicus,2miVlAw3K7wn7zwhkkUFzt,0.0666,0.466,0.0801,0.000221,0.155,0.858,0.677,311440.0,8.0,1.0,-4.766,86.524,4.0
97,Still Life With Hot Deuce On Silver Platter,Titus Andronicus,2Awmv0PapoZw58WzDHfjAh,0.0299,0.326,0.0732,0.0127,0.172,0.859,0.586,330053.0,10.0,1.0,-4.326,93.248,4.0
98,Upon Viewing Oregon's Landscape With The Flood Of Detritus,Titus Andronicus,1NVGKL5giCzzuH0KubPaQ2,0.258,0.343,0.0695,0.0011,0.104,0.93,0.748,207307.0,10.0,1.0,-3.321,92.024,4.0
99,Food Fight!,Titus Andronicus,,,,,,,,,,,,,,
