,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
43,Crystalised (The Neon Lights Remix),The xx,1qb40a0BQjVxRkpdvofNVn,0.0604,0.725,0.066,0.0109,0.0428,0.478,0.498,225729.0,9.0,1.0,-6.933,100.012,4.0
44,Fiction,The xx,3HbRZqIeA48jhIQ8VOYf5E,0.695,0.786,0.0373,0.408,0.0897,0.362,0.642,176480.0,7.0,0.0,-13.785,115.022,4.0
45,Basic Space,The xx,16NE62lzGmi6ehGTNVI659,0.202,0.943,0.0766,0.0821,0.105,0.212,0.139,188120.0,9.0,0.0,-15.216,115.877,4.0
46,Press Snooze,Daedelus,08Z7Ve3H5p850qQfG9N3Of,0.19,0.636,0.0484,0.662,0.198,0.702,0.705,205693.0,1.0,1.0,-12.067,139.972,4.0
47,You Know You Like It,AlunaGeorge,70adgkFUakt1DgxqwTMC6X,0.113,0.726,0.166,0.000112,0.364,0.63,0.4,202339.0,5.0,0.0,-9.351,91.981,4.0
48,Breathe,T̩l̩popmusik,46LwAOzg3UYvxiXyyaFedz,0.421,0.687,0.0462,0.41,0.362,0.646,0.571,296227.0,1.0,1.0,-13.639,113.993,4.0
49,Motion,Balam Acab,20Y5XZkFEJ7hEFPQq611vZ,0.321,0.493,0.0715,0.842,0.111,0.714,0.0561,243140.0,9.0,1.0,-10.267,114.002,4.0
50,Wicked Games,The Weeknd,6VwBbL8CzPiC4QV66ay7oR,0.00959,0.658,0.0309,5.27e-06,0.325,0.591,0.326,323747.0,9.0,1.0,-5.197,114.078,4.0
51,Touch,Holy Other,0IxGgqjkjVtC9za87YRGtK,0.115,0.637,0.0409,0.597,0.135,0.571,0.0916,255444.0,9.0,1.0,-7.548,80.211,4.0
52,Houstatlantavegas,Drake,0faYOYKrE2vel4dQQqgXkf,0.343,0.631,0.0622,0.0044,0.205,0.587,0.457,290427.0,1.0,0.0,-9.439,67.648,4.0
53,Runnin Away For Good,Drake,1rWatpQcBCiVIa1UhZAiyT,0.25,0.799,0.113,0.303,0.165,0.463,0.59,292667.0,10.0,0.0,-7.481,100.055,4.0
54,Since I Left You,The Avalanches,516V4vS25xnGdVgkBWO6Wf,0.237,0.516,0.0644,0.0,0.636,0.916,0.478,261000.0,7.0,1.0,-7.255,102.78,4.0
55,Drumming Song - MTV Unplugged,Florence + The Machine,7m2Vg1p0d0tksAnj6B4Qfd,0.721,0.441,0.0311,0.0,0.778,0.595,0.265,283813.0,4.0,0.0,-5.354,98.387,4.0
56,Get Free (feat. Amber Coffman),Major Lazer,085XpQzAKm4nAfcfRp2get,0.14,0.525,0.0783,0.117,0.095,0.538,0.802,291162.0,11.0,0.0,-9.366,175.953,4.0
57,No Love,Little Dragon,29j4EY2vlbQH1qzzi6awX9,0.296,0.773,0.0574,0.126,0.139,0.263,0.518,266187.0,4.0,0.0,-8.879,90.687,4.0
58,The Reeling - Calvin Harris Remix,Passion Pit,3gJ6zwktnEThGNf81om0tM,0.00242,0.72,0.0519,0.0349,0.244,0.863,0.419,382560.0,8.0,1.0,-7.214,124.956,4.0
59,Inhaler,Hooverphonic,5hSr7avqY8cSqiZzhcEOqu,0.000706,0.52,0.0366,0.358,0.155,0.587,0.111,312093.0,4.0,0.0,-10.471,173.964,4.0
60,Foreign Language - Flight Facilities Extended Mix,Flight Facilities,4CJYWuPrkelEaRUQIDJqFi,0.0664,0.841,0.0583,0.000128,0.0232,0.649,0.902,359013.0,11.0,0.0,-8.409,124.006,4.0
61,Canoe Canoa,Populous,1tbInvb7M0kUdlxfwh18qM,0.0553,0.712,0.0342,0.448,0.0852,0.467,0.524,177667.0,4.0,0.0,-8.632,99.986,4.0
62,Don't Let Me Down (feat. Cat Martin),Blackmill,0oIsNC7YcF48ozlsBacKRY,0.00232,0.467,0.0381,0.285,0.0933,0.824,0.62,407439.0,8.0,0.0,-7.893,164.988,4.0
63,Enter The Machine,PANTyRAiD,5R4hGpNiUxoDpKx1RLHvzL,0.0295,0.883,0.277,0.872,0.26,0.361,0.2,329584.0,4.0,0.0,-6.679,143.985,4.0
64,My Winter Vacation,Populous,4WLcZboHbHdgARAIzOojRx,0.106,0.436,0.0797,0.0522,0.774,0.537,0.635,273253.0,1.0,1.0,-14.77,91.031,4.0
65,Nothing Owed,Bonobo,6VhlABJh5uaZOpyyi5wute,0.362,0.641,0.0432,0.833,0.25,0.414,0.269,376533.0,11.0,0.0,-11.95,90.007,4.0
66,Organ Donor,DJ Shadow,0qg7vnrsBfsDCikGxyWzSX,0.848,0.597,0.0322,0.759,0.171,0.576,0.881,117240.0,1.0,0.0,-7.141,106.181,4.0
67,Sleepyhead,Passion Pit,4prEPl61C8qZpeo3IkYSMl,0.0892,0.568,0.0354,1.84e-06,0.233,0.719,0.539,174760.0,8.0,1.0,-5.406,106.036,4.0
68,Trigger Hippie,Morcheeba,1GaYqv2NMMlVbG3ewJQ4A6,0.0758,0.628,0.0465,0.645,0.48,0.625,0.148,332760.0,5.0,0.0,-9.224,172.154,4.0
69,Undenied,Portishead,24Fn8UTT8Glox4QxEXjykO,0.457,0.304,0.0353,9.92e-06,0.0936,0.285,0.0311,260040.0,0.0,1.0,-8.72,147.718,4.0
70,Islands,The xx,2SMn57cBVxoD4TArscpovk,0.749,0.863,0.0712,0.183,0.147,0.474,0.668,160720.0,4.0,1.0,-11.103,124.038,4.0
71,All I Need,Air,7jOM0KIKgIppqIEvEjixaj,0.878,0.327,0.027,0.000997,0.18,0.426,0.169,268307.0,7.0,0.0,-11.576,93.949,4.0
72,Bag Lady,Erykah Badu,7BgUcOjSOlKJXASLgJ6bx1,0.365,0.724,0.0841,0.0,0.0969,0.416,0.578,348893.0,5.0,0.0,-8.964,151.181,4.0
73,Bitter Sweet Symphony,The Verve,3Z9PJ6xiEGmcqo2hESEB5n,0.0336,0.362,0.049,0.0,0.466,0.911,0.498,357267.0,9.0,1.0,-5.966,171.112,4.0
74,Camel,Flying Lotus,2U9hZdk1ZxxT5z0oMXVopm,0.0132,0.699,0.285,0.2,0.311,0.926,0.584,142893.0,0.0,1.0,-6.142,84.863,4.0
75,Crystalised (Dark Sky Remix),The xx,1c1OUeRthmOiKtXfwloKro,0.0749,0.734,0.0542,0.728,0.138,0.571,0.431,295025.0,11.0,0.0,-7.307,139.928,4.0
76,Don't Let Me Down (feat. Cat Martin),Blackmill,0oIsNC7YcF48ozlsBacKRY,0.00232,0.467,0.0381,0.285,0.0933,0.824,0.62,407439.0,8.0,0.0,-7.893,164.988,4.0
77,Electric Relaxation,A Tribe Called Quest,0eEXcw3JLVXcRxYrVYMy68,0.184,0.866,0.229,0.266,0.0929,0.534,0.841,226133.0,11.0,1.0,-9.201,98.243,4.0
78,Empire Ants (feat. Little Dragon),Gorillaz,3a6PN6BRB8PP3ms48s7kU1,0.181,0.601,0.031,0.0543,0.0928,0.772,0.294,283573.0,0.0,0.0,-4.137,99.445,4.0
79,Eyes On Fire,Blue Foundation,3XHrTm6WE2BOHafLwTT3GR,0.67,0.544,0.0334,0.00204,0.125,0.383,0.367,302827.0,3.0,0.0,-10.143,145.025,4.0
80,Feel It All Around,Washed Out,6IE47jpPeatF2Iay7GZtEc,0.000163,0.362,0.0547,0.677,0.0678,0.752,0.466,192080.0,8.0,1.0,-4.589,172.241,4.0
81,Get The Money,PANTyRAiD,1VpqFON7eeE13IbSbRJ8Ic,0.224,0.784,0.102,0.854,0.107,0.417,0.039,341400.0,9.0,0.0,-8.944,159.983,4.0
82,Ghost Hardware,Burial,4Ene7pDlBipg2whXHM5u7J,0.258,0.551,0.164,0.845,0.282,0.865,0.489,293093.0,0.0,1.0,-8.71,136.296,4.0
83,Hawaii,Blackbird Blackbird,0ga8SPC1uPdqkzPUns5VVS,0.569,0.627,0.0469,0.772,0.19,0.746,0.876,128277.0,6.0,1.0,-8.711,102.024,4.0
84,Jupiter,Tourist,7zH65FdaF3H2C1YZRyzYtM,0.049,0.28,0.543,0.0534,0.356,0.897,0.48,269572.0,6.0,1.0,-9.433,205.984,4.0
85,Let It Be (feat. Veela),Blackmill,4ChBLndekjzQveHPsn3r6W,0.0134,0.518,0.032,0.0215,0.0964,0.584,0.182,363433.0,3.0,0.0,-7.951,139.936,4.0
86,Lost In The World,Kanye West,2Im64pIz6m0EJKdUe6eZ8r,0.115,0.609,0.184,0.0087,0.427,0.746,0.277,256587.0,5.0,0.0,-5.249,117.072,4.0
87,Lucid Truth,Blackmill,1nNPLcueemE7gIoBqsYUTT,0.0402,0.641,0.0346,4.43e-06,0.116,0.913,0.336,278147.0,10.0,0.0,-6.548,139.978,4.0
88,Master of None,Beach House,4cavzVoMnmnICmOwabpuDV,0.648,0.493,0.026,0.55,0.0939,0.351,0.219,199413.0,5.0,1.0,-15.24,86.49,4.0
89,Miracle,Blackmill,5VQdYgOMD5DunteeIWztZs,0.184,0.541,0.0283,0.681,0.128,0.586,0.198,356091.0,9.0,1.0,-10.596,138.014,4.0
90,Organ Donor,DJ Shadow,0qg7vnrsBfsDCikGxyWzSX,0.848,0.597,0.0322,0.759,0.171,0.576,0.881,117240.0,1.0,0.0,-7.141,106.181,4.0
91,Ritual Union,Little Dragon,4tc5UgZiIdz8LAISqEk1hP,0.0375,0.695,0.0324,0.00625,0.292,0.729,0.818,211267.0,1.0,1.0,-4.435,144.035,4.0
92,She Just Likes to Fight,Four Tet,4TUg8KwfQoxv9wZN47yexC,0.788,0.732,0.0302,0.828,0.0996,0.504,0.701,281304.0,2.0,1.0,-11.647,118.111,4.0
93,Smile,T̩l̩popmusik,40Sw7gIi4EgHsdcesQvo5y,0.781,0.596,0.0285,0.626,0.562,0.446,0.123,241560.0,4.0,1.0,-14.22,133.988,4.0
94,The Time We Lost Our Way featuring Loulou,Thievery Corporation,2twwV8BMerFcRZ1fSEOuF1,0.677,0.736,0.0332,0.656,0.065,0.423,0.804,251707.0,9.0,0.0,-7.357,88.015,4.0
95,Triptango,Tripssono,7vnyJvpBh3fJb3DgEVG9Qo,0.0838,0.77,0.0491,0.676,0.149,0.678,0.188,240920.0,2.0,0.0,-9.087,99.982,4.0
96,Unspoken,Four Tet,7t85fcTuz1O9QDFLQ1qUGf,0.0263,0.518,0.0325,0.654,0.272,0.569,0.399,571000.0,4.0,0.0,-6.924,165.094,4.0
97,White Flag,Dido,6si71supnBUhddjR2FJc2L,0.344,0.509,0.0383,7.26e-06,0.0805,0.537,0.315,240040.0,5.0,1.0,-6.834,170.037,4.0
98,Wildfire,SBTRKT,2WMRd3xAb9FwXopCRNWDq1,0.0308,0.835,0.387,0.000501,0.0896,0.481,0.34,201000.0,0.0,0.0,-7.188,139.581,4.0
99,Window Seat,Erykah Badu,,,,,,,,,,,,,,
