,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
18,We Looked Like Giants,Death Cab for Cutie,7Gdn9GjADywM5Ob1zLALRn,0.127,0.227,0.0329,0.129,0.111,0.799,0.346,332813.0,11.0,0.0,-5.927,87.241,4.0
19,Bukowski,Modest Mouse,4r4AAFolvvuCzR8rtAxRFB,0.0839,0.622,0.0457,0.00235,0.131,0.413,0.52,254667.0,8.0,1.0,-9.975,130.166,4.0
20,Be Quiet and Drive (Far Away),Deftones,4Uiw0Sl9yskBaC6P4DcdVD,9.91e-06,0.206,0.079,0.827,0.367,0.965,0.168,299867.0,1.0,1.0,-5.116,92.615,4.0
21,Vicious Traditions,The Veils,0IZdiAk1gNE12prykx0VLr,0.0309,0.374,0.0308,0.196,0.111,0.454,0.0827,290000.0,10.0,1.0,-9.164,121.001,4.0
22,La belle et le bad boy,Mc Solaar,4xVLwCjKY9FzseFCRwv51D,0.0306,0.812,0.0797,0.0175,0.042,0.498,0.498,192209.0,9.0,0.0,-6.702,91.07,4.0
23,We Canâ€™t Be Stopped,Ratatat,3iBiWBobkt8MztRwckHpUV,0.967,0.484,0.031,0.887,0.306,0.227,0.0776,130120.0,0.0,0.0,-12.552,130.353,3.0
24,What You Waiting For?,Gwen Stefani,7icROppj4Z12Nr0xGgxWFJ,0.0465,0.675,0.0664,7.54e-06,0.625,0.951,0.718,221227.0,2.0,0.0,-2.559,136.042,4.0
25,B.O.B.,OutKast,3WibbMr6canxRJXhNtAvLU,0.0555,0.746,0.0978,4.02e-05,0.026,0.978,0.652,304227.0,9.0,1.0,-5.324,153.897,4.0
26,How To Love,Lil Wayne,4aX4Oycsk1fhHIee1zqsDe,0.000177,0.644,0.0418,5.14e-06,0.108,0.661,0.272,240307.0,11.0,1.0,-6.093,154.001,4.0
27,Whatever You Like,T.I.,1IAzD1muglOxOcPbUHs70R,0.0161,0.68,0.0709,0.0,0.261,0.687,0.467,249533.0,9.0,0.0,-6.162,150.053,4.0
28,I Fink U Freeky,Die Antwoord,6QWpolEawxnSNfYOmYFG0M,0.0292,0.844,0.223,1.71e-05,0.499,0.751,0.514,280920.0,6.0,1.0,-6.5,129.985,4.0
29,Drifting In And Out,Porcelain Raft,5lsO1etcKmlpzIpM4W5Cii,0.00234,0.191,0.191,0.283,0.617,0.979,0.319,194400.0,7.0,1.0,-3.402,179.236,4.0
30,Banquet,Bloc Party,162RenBkQcDAw7dSkgC5cK,0.0016,0.568,0.0745,0.00247,0.316,0.966,0.766,198987.0,10.0,0.0,-3.8,149.955,4.0
31,Tear You Apart,She Wants Revenge,3urJUvRhgMrwydaTQFVEg9,0.00076,0.587,0.0387,1.17e-05,0.448,0.704,0.555,284613.0,1.0,0.0,-6.589,153.002,4.0
32,Pow Pow,LCD Soundsystem,3VhBuvzzuGUuh7nyJJvGLk,0.00457,0.79,0.0692,0.244,0.0993,0.844,0.777,503027.0,11.0,0.0,-9.929,126.017,4.0
33,Psychotic Girl,The Black Keys,2mFnxVS2wZpqntPzZB17O1,0.458,0.743,0.0291,0.317,0.0691,0.476,0.493,250707.0,2.0,0.0,-8.599,80.998,4.0
34,Hannas Theme,The Chemical Brothers,0UWXKM7v6JzfmSTLFqYmiN,0.757,0.217,0.0333,0.603,0.185,0.429,0.392,129533.0,2.0,1.0,-10.98,95.5,3.0
35,Like A Friend,Pulp,6UoKqela28TiSVxgBpuCCH,0.0309,0.302,0.0426,0.000167,0.388,0.526,0.345,271333.0,5.0,1.0,-8.955,111.694,4.0
36,Animal Nitrate,Suede,0r78QX3oN8dxo2l3H9118r,0.538,0.243,0.0468,0.0,0.0754,0.907,0.274,208640.0,6.0,1.0,-4.842,101.124,4.0
37,Changeling / Transmission,DJ Shadow,6JPZBH5Xrn4VZgL34QGEg7,0.415,0.591,0.0413,0.825,0.145,0.791,0.426,471467.0,10.0,0.0,-6.44,87.706,1.0
38,Common People,William Shatner,7mMtLgGAqsXB84sf57UMUw,0.0349,0.294,0.158,0.0,0.0958,0.911,0.759,280480.0,0.0,1.0,-3.663,178.614,4.0
39,Infinity Guitars,Sleigh Bells,3m8i9k7CT6Fq8eAUGlfN7p,0.0305,0.626,0.124,3.25e-05,0.104,0.733,0.283,151773.0,6.0,1.0,-5.656,157.857,4.0
40,Pretentious Friends - feat. Busdriver,Modeselektor,1H4zQgs9Ka9ZBWwN1t5OUQ,0.0818,0.76,0.317,0.000102,0.282,0.616,0.489,213067.0,11.0,0.0,-11.718,100.017,4.0
41,Pepper,Butthole Surfers,1ng36571Iyov4HBxUClySn,0.00589,0.631,0.166,0.00116,0.16,0.804,0.671,297267.0,7.0,1.0,-5.492,79.898,4.0
42,Blurred Lines,Robin Thicke,0Rz1KXsP4bhGxs0ffySSSn,0.00381,0.866,0.04,6.5e-06,0.0861,0.606,0.838,263827.0,7.0,1.0,-4.762,119.991,4.0
43,We Can't Stop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,0.00882,0.613,0.0334,0.0,0.37,0.622,0.484,231240.0,1.0,0.0,-5.794,80.003,4.0
44,Started From the Bottom,Drake,6V2D8Lls36APk0THDjBDfE,0.0328,0.794,0.159,0.0,0.156,0.522,0.567,174133.0,8.0,1.0,-7.829,86.318,4.0
45,Get Lucky,Daft Punk,69kOkLUCkxIZYexIgSG8rq,0.0378,0.81,0.0403,1.82e-06,0.072,0.793,0.863,369627.0,6.0,0.0,-9.404,116.049,4.0
46,Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,0.106,0.616,0.133,0.0,0.132,0.432,0.302,190185.0,7.0,1.0,-9.546,84.778,4.0
47,Maniac,Caravan Palace,50GLzgFkWfbBQhvZZvjb7K,0.396,0.856,0.0322,0.205,0.103,0.777,0.908,252307.0,0.0,0.0,-4.619,111.997,4.0
48,Bound 2,Kanye West,3sNVsP50132BTNlImLx70i,0.134,0.359,0.0466,0.0,0.0907,0.662,0.288,229147.0,1.0,1.0,-2.843,152.096,4.0
49,My Favourite Game,The Cardigans,7gjm1sq5ALU5svBSi9g178,0.000187,0.584,0.0353,0.000571,0.0709,0.758,0.462,220267.0,5.0,0.0,-7.055,143.472,4.0
50,Jolene,Dolly Parton,2SpEHTbUuebeLkgs9QB7Ue,0.566,0.674,0.0363,0.0,0.131,0.537,0.809,161533.0,1.0,0.0,-10.971,110.578,4.0
51,... Even Though You're With Another Girl,TrentemÃ¸ller,2LA5bXro30zZGXca3JAhNt,0.459,0.328,0.0357,0.608,0.114,0.493,0.0554,292373.0,0.0,0.0,-10.473,132.815,4.0
52,Chandelier,Sia,4VrWlk8IQxevMvERoX08iC,0.0197,0.399,0.0499,6.07e-05,0.0685,0.787,0.572,216120.0,1.0,1.0,-2.88,117.089,5.0
53,Fancy,Iggy Azalea,3W3KtDwAIg3mAruSpnfG3Q,0.0904,0.912,0.0697,0.0,0.0491,0.716,0.377,199938.0,10.0,0.0,-4.141,94.981,4.0
54,Drive,The Cars,3wfujdbamR3Z46F4xav7LM,0.124,0.582,0.0289,0.00139,0.151,0.606,0.504,234493.0,6.0,1.0,-9.961,111.441,5.0
55,Shoop,Salt-N-Pepa,0ipLnUeK5PODrTKyT3wVGT,0.0881,0.939,0.219,0.0,0.0554,0.68,0.81,248573.0,0.0,1.0,-7.29,96.916,4.0
56,Stolen Dance,Milky Chance,6vECYJHxYmm3Ydt3fF01pE,0.41,0.887,0.0381,0.000314,0.101,0.584,0.677,313684.0,11.0,1.0,-8.798,114.016,4.0
57,Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,0.22,0.71,0.0328,0.000602,0.349,0.799,0.725,238267.0,6.0,1.0,-4.897,120.372,4.0
58,Elastic Heart,Sia,6kwAbEjseqBob48jCus7Sz,0.0117,0.421,0.0496,1.48e-05,0.146,0.791,0.499,257200.0,9.0,1.0,-4.998,130.075,4.0
59,Fire Water Burn,Bloodhound Gang,6EdUE6TbcVzxfDnBZPTAg5,0.0682,0.687,0.0316,0.599,0.101,0.565,0.613,291800.0,7.0,1.0,-9.613,97.084,4.0
60,The Hills - Remix,The Weeknd,019FM2BxcPE2vyGWeOWhvS,0.0974,0.409,0.108,0.0,0.107,0.602,0.186,243493.0,0.0,0.0,-7.025,110.463,4.0
61,First Day Of My Life,Bright Eyes,5OiaAaIMYlCZONyDBxqk4G,0.915,0.468,0.0388,8.28e-05,0.0952,0.201,0.383,188800.0,4.0,1.0,-17.024,94.422,4.0
62,Kiss It Better,Rihanna,7bmqcI1HQwx1PWwYyZO0lg,0.272,0.619,0.0483,0.0,0.0671,0.806,0.877,253080.0,3.0,0.0,-4.8,95.0,4.0
63,Needed Me,Rihanna,1Tt4sE4pXi57mTD1GCzsqm,0.11,0.671,0.244,0.0,0.0825,0.314,0.296,191600.0,5.0,0.0,-8.091,110.898,4.0
64,In Spite Of Ourselves,John Prine,1qIvvpMg32do5iOxYf2zhP,0.655,0.551,0.0452,0.0,0.0877,0.281,0.667,213600.0,0.0,1.0,-11.173,154.014,4.0
65,Summer Breeze,Seals and Crofts,,,,,,,,,,,,,,
