,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
13,Shake It,Metro Station,46SFeuNs1K5D76D9vCwFuR,0.00212,0.619,0.0776,2.23e-06,0.622,0.958,0.819,179947.0,4.0,1.0,-3.83,150.025,4.0
14,It Ends Tonight,The All-American Rejects,1FMHNVeJ9s1x1l1WlaRs2I,0.00275,0.335,0.0301,0.0,0.141,0.676,0.341,244827.0,0.0,1.0,-4.68,175.845,4.0
15,Over My Head (Cable Car),The Fray,1N62wozuHCvczCkY4QidpP,0.022,0.592,0.0448,0.0,0.0653,0.729,0.709,236267.0,8.0,1.0,-4.156,116.03,4.0
16,My Own Worst Enemy,Lit,33iv3wnGMrrDugd7GBso1z,0.00129,0.494,0.0637,0.0,0.398,0.946,0.741,169027.0,4.0,1.0,-2.757,103.408,4.0
17,I'm Just A Kid,Simple Plan,1hIupFeRu3nmMcjbjxPnMc,0.00107,0.527,0.0447,0.000102,0.0993,0.834,0.422,198333.0,1.0,1.0,-5.531,110.065,4.0
18,Absolutely (Story of a Girl) - Radio Mix,Nine Days,3mNecsYFb6LQg7822DPXCP,0.000891,0.481,0.066,0.0,0.0939,0.94,0.66,189333.0,7.0,1.0,-5.204,96.493,4.0
19,Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,0.00832,0.64,0.0315,0.0,0.123,0.864,0.7,268360.0,7.0,1.0,-6.576,102.026,4.0
20,Basket Case,Green Day,6L89mwZXSOwYl76YXfX13s,0.00293,0.442,0.0602,8.71e-06,0.091,0.943,0.781,181533.0,3.0,1.0,-3.205,85.064,4.0
21,Nine In The Afternoon - Radio Mix,Panic! At The Disco,1S30kHvkkdMkcuCTGSgS41,0.0843,0.405,0.0365,0.0,0.207,0.689,0.397,191560.0,10.0,1.0,-5.75,155.189,4.0
22,Complicated,Avril Lavigne,2IiNA0s5eQBSjwK4iNeUvW,0.0572,0.585,0.0459,7.74e-06,0.3,0.776,0.427,244507.0,5.0,1.0,-5.898,77.987,4.0
23,Somebody Told Me,The Killers,7HGTkn2aX7MNdKs7nV2xBt,0.000123,0.5,0.0824,0.000379,0.104,0.975,0.767,197160.0,10.0,0.0,-3.176,138.005,4.0
24,DONTTRUSTME - Explicit Album Version,3OH!3,5jzX4dWVQeBTtfBaXnMRt5,0.0163,0.791,0.254,0.0,0.189,0.713,0.514,192573.0,5.0,0.0,-3.742,130.012,4.0
25,How Far We've Come,Matchbox Twenty,3k2Zv2luPZHpxfFjGpr4Mm,0.0124,0.578,0.0527,1.93e-06,0.184,0.859,0.807,210040.0,0.0,1.0,-6.893,83.012,4.0
26,Island In The Sun,Weezer,2MLHyLy5z5l5YRp7momlgw,0.00719,0.654,0.0288,0.00251,0.165,0.81,0.661,200307.0,4.0,0.0,-6.26,114.623,4.0
27,Slide,The Goo Goo Dolls,0nnwn7LWHCAu09jfuH1xTA,0.00483,0.395,0.0374,0.0,0.0404,0.843,0.481,212067.0,8.0,1.0,-4.476,112.423,4.0
28,Hanging By A Moment,Lifehouse,0wqOReZDnrefefEsrIGeR4,0.000983,0.531,0.0352,0.0,0.0716,0.855,0.424,216067.0,1.0,1.0,-4.95,124.578,4.0
29,The Reason,Hoobastank,6Gn02ZC8juXwQ10Xk7ACXx,0.0125,0.474,0.0292,0.0,0.154,0.659,0.075,232800.0,4.0,1.0,-4.667,82.957,4.0
30,Lips Of An Angel,Hinder,40LQiUUUKXVGyNs09lHVjW,0.0328,0.476,0.0332,0.0,0.197,0.769,0.287,261853.0,2.0,1.0,-5.344,129.051,4.0
31,Say It Ain't So,Weezer,4YPhn26bIFm2KUkL1VLzQG,0.00328,0.635,0.031,6.78e-06,0.071,0.435,0.459,256880.0,3.0,1.0,-7.521,76.098,4.0
32,You And Me,Lifehouse,7L605WhF5EGf34ggj87yK6,0.1,0.461,0.0267,0.0,0.169,0.446,0.375,195493.0,7.0,1.0,-7.703,139.868,3.0
33,Inside Out,Eve 6,4GiVcDqNQI0fc0yYuRGH9m,0.114,0.483,0.0444,0.0,0.367,0.818,0.691,219467.0,11.0,1.0,-7.666,175.668,4.0
34,Chasing Cars,Snow Patrol,11bD1JtSjlIgKgZG2134DZ,0.209,0.563,0.0276,5.08e-05,0.132,0.592,0.136,267933.0,9.0,1.0,-4.571,104.016,4.0
35,You Found Me,The Fray,4IoYz8XqqdowINzfRrFnhi,0.0187,0.338,0.0413,0.0,0.136,0.803,0.4,241853.0,8.0,0.0,-5.412,151.994,4.0
36,Wherever You Will Go,The Calling,5QpaGzWp0hwB5faV8dkbAz,0.0367,0.558,0.0267,0.0,0.115,0.719,0.371,208600.0,2.0,1.0,-5.113,112.027,4.0
37,Push,Matchbox Twenty,2KVwlelhxKUy8LVV6JypH3,0.0067,0.42,0.027,0.0,0.108,0.672,0.476,238667.0,6.0,1.0,-7.902,168.019,4.0
38,Superman (It's Not Easy),Five For Fighting,3FvCy00Wz75HmhlXPMmnOx,0.305,0.523,0.0288,0.0,0.0992,0.464,0.176,222160.0,0.0,1.0,-8.912,106.547,4.0
39,Collide,Howie Day,5aDpULK8MbJmHl42kR5KNI,0.222,0.636,0.0277,5.35e-05,0.119,0.625,0.342,249120.0,11.0,1.0,-7.895,93.931,4.0
40,Breakeven,The Script,1a1i2IwXnUN0PjllVEhA4B,0.173,0.63,0.0244,0.0,0.0789,0.698,0.529,261427.0,10.0,1.0,-4.51,94.023,4.0
41,I'll Be,Edwin McCain,5K7AMlpc4796JRWXb26nCV,0.386,0.371,0.0295,0.0,0.104,0.609,0.426,266533.0,11.0,1.0,-5.524,136.526,3.0
42,You're Beautiful,James Blunt,3vsNteZn6E5qBSSBO78W7b,0.625,0.674,0.0276,1.54e-05,0.0927,0.547,0.423,213000.0,0.0,0.0,-7.316,81.997,4.0
43,The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,0.727,0.56,0.0243,1.71e-05,0.11,0.442,0.212,309600.0,5.0,1.0,-7.224,146.448,4.0
44,Human,The Killers,5mhUPDWQH3s544WCsa0r9w,0.00112,0.547,0.0676,0.000624,0.0937,0.837,0.568,245360.0,10.0,1.0,-7.085,135.47,4.0
45,Free Bird,Lynyrd Skynyrd,5EWPGh7jbTNO2wakv8LjUI,0.0765,0.252,0.0572,0.00018,0.084,0.844,0.351,547107.0,0.0,1.0,-8.121,118.158,4.0
46,Sweet Home Alabama,Lynyrd Skynyrd,4CJVkjo5WpmUAKp3R44LNb,0.181,0.597,0.0255,0.000331,0.118,0.605,0.886,281147.0,7.0,1.0,-12.013,97.782,4.0
47,Stairway To Heaven,Led Zeppelin,5CQ30WqJwcep0pYcV4AMNc,0.58,0.338,0.0339,0.0032,0.116,0.34,0.197,482830.0,9.0,0.0,-12.049,82.433,4.0
48,More Than a Feeling,Boston,1QEEqeFIZktqIpPI4jSVSF,0.000894,0.377,0.0299,0.00217,0.0504,0.682,0.288,285133.0,7.0,1.0,-8.039,108.736,4.0
49,Juke Box Hero,Foreigner,00qOE7OjRl0BpYiCiweZB2,0.0828,0.357,0.0654,0.0,0.0844,0.653,0.522,259800.0,9.0,1.0,-5.554,176.647,4.0
50,Cold As Ice - Single / LP Version,Foreigner,7vidktgNZFQylTgH1GEnMs,0.0987,0.516,0.0272,1.48e-06,0.143,0.486,0.471,200573.0,3.0,0.0,-11.81,132.542,4.0
51,Hotel California - Remastered,Eagles,40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,0.027,0.000494,0.0575,0.508,0.609,391376.0,2.0,1.0,-9.484,147.125,4.0
52,Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,0.182,0.491,0.0376,0.0,0.407,0.583,0.907,183307.0,7.0,1.0,-10.964,150.572,4.0
53,Bohemian Rhapsody - Remastered 2011,Queen,1AhDOtG9vPSOmsWgNW0BEY,0.271,0.414,0.0499,0.0,0.3,0.404,0.224,354320.0,0.0,0.0,-9.928,71.105,4.0
54,Don't Stop Me Now - Remastered,Queen,5T8EDUDqKcs6OSOwEsfqG7,0.0475,0.559,0.17,0.000176,0.776,0.868,0.609,209413.0,5.0,1.0,-5.276,156.295,4.0
55,Come As You Are,Nirvana,4P5KoWXOxwuobLmHXLMobV,0.000182,0.505,0.0401,0.000948,0.0855,0.825,0.541,218920.0,4.0,0.0,-5.721,119.987,4.0
56,Sweet Caroline,Neil Diamond,3zByVQLvdXUaDTubfWkpCk,0.611,0.529,0.0274,0.000109,0.237,0.127,0.578,203573.0,11.0,1.0,-16.066,63.05,4.0
57,Sweet Child O' Mine,Guns N' Roses,7o2CTH4ctstm8TNelqjb51,0.0852,0.454,0.0446,0.0988,0.116,0.91,0.63,354520.0,6.0,1.0,-7.766,125.116,4.0
58,Paradise City,Guns N' Roses,3YBZIN3rekqsKxbJc9FZko,0.0169,0.273,0.0841,0.0112,0.142,0.952,0.475,405640.0,11.0,1.0,-8.762,100.269,4.0
59,Dream On,Aerosmith,5MxNLUsfh7uzROypsoO5qe,0.388,0.307,0.029,9.08e-05,0.332,0.433,0.224,266960.0,1.0,1.0,-10.057,160.9,4.0
60,I Don't Want to Miss a Thing - From the Touchstone film,Aerosmith,0c1gHntWjKD7QShC8s99sq,0.172,0.39,0.0345,0.0,0.216,0.649,0.144,299760.0,2.0,1.0,-5.163,121.16,4.0
61,American Pie,Don McLean,1fDsrQ23eTAVFElUMaf38X,0.699,0.531,0.06,0.0,0.0842,0.481,0.491,516893.0,4.0,0.0,-11.709,138.45,4.0
62,Jumper - 1998 Edit,Third Eye Blind,3354J49VpkbZJho7Ztdzpw,0.0129,0.599,0.0302,0.00193,0.291,0.543,0.624,272973.0,0.0,1.0,-9.226,91.105,4.0
63,Unwell,Matchbox Twenty,6Bm6qUCSatPAqkQllFL7oA,0.0298,0.256,0.0403,0.0,0.707,0.788,0.429,228707.0,6.0,0.0,-5.263,80.718,4.0
64,For the First Time,The Script,49kjlZP49LMD1MrrcvXDET,0.0339,0.393,0.0275,0.0,0.104,0.633,0.382,252440.0,9.0,1.0,-4.769,174.022,4.0
65,All The Small Things,blink-182,12qZHAeOyTf93YAWvGDTat,0.00844,0.442,0.0505,0.0,0.529,0.893,0.712,168000.0,0.0,1.0,-4.878,148.119,4.0
66,Chop Suey!,System Of A Down,5V3mdRI2yQxbSsJGDPc5lD,0.000353,0.42,0.121,0.000747,0.122,0.929,0.3,210240.0,7.0,0.0,-3.899,127.204,4.0
67,Last Resort,Papa Roach,5eek2X5459T1HoYJk2CKXv,0.000504,0.581,0.0624,0.00111,0.268,0.887,0.724,199893.0,4.0,0.0,-3.659,90.578,4.0
68,Uprising,Muse,4VqPOruhp5EdPBeR92t6lQ,0.000202,0.602,0.0775,0.064,0.117,0.905,0.411,304840.0,2.0,1.0,-4.046,128.019,4.0
69,Numb,Linkin Park,2nLtzopw4rPReszdYBJU6h,0.0046,0.496,0.0381,0.0,0.639,0.863,0.243,185587.0,9.0,1.0,-4.153,110.018,4.0
70,Rape Me,Nirvana,11Tm0hw3DDF1gqU0kSEwiC,0.0186,0.417,0.0466,0.0,0.0638,0.739,0.255,170000.0,8.0,1.0,-10.543,111.928,4.0
71,Use Somebody,Kings of Leon,5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.0432,0.000417,0.201,0.715,0.173,230760.0,0.0,1.0,-5.356,137.028,4.0
72,Toxicity,System Of A Down,7MeXwzhSDGfqNfuFANgzVC,0.000254,0.407,0.0529,0.00265,0.215,0.876,0.521,218933.0,8.0,1.0,-4.145,116.335,3.0
73,How You Remind Me - LP Mix,Nickelback,0gmbgwZ8iqyMPmXefof8Yf,0.00135,0.446,0.033,0.0,0.099,0.764,0.543,223840.0,10.0,1.0,-5.042,172.094,4.0
74,High School Never Ends - Main Version - Explicit,Bowling For Soup,1bhjMY5O0ZjB41OHcdRH0a,0.0122,0.536,0.125,0.0,0.142,0.923,0.77,209040.0,2.0,1.0,-3.494,160.03,4.0
75,Hurt,Johnny Cash,,,,,,,,,,,,,,
