,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
13,Get Low (with Liam Payne),Zedd,1CKd1PnqfYx0H12V9MSaIY,0.0215,0.716,0.0527,7.91e-06,0.0515,0.917,0.501,204583.0,1.0,1.0,-3.674,107.969,4.0
14,Show Me Love - EDX Remix / Radio Edit,Sam Feldt,6PkzXU8dlwtfrwyTlUyVnv,0.23,0.836,0.0815,0.000392,0.0738,0.663,0.688,180336.0,0.0,1.0,-5.793,121.012,4.0
15,Its Every Night Sis,Ricegum,15Uxmx6D6hW0gY5kc7bpqU,0.0244,0.887,0.199,0.0,0.112,0.784,0.408,155193.0,8.0,1.0,-5.598,98.984,4.0
16,It's Everyday Bro,Jake Paul,4l62h4tiuUwn7eD6hxMlVQ,0.00142,0.79,0.202,0.0,0.111,0.714,0.559,217678.0,1.0,0.0,-7.86,150.033,5.0
17,I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,0.0552,0.609,0.0367,0.0,0.167,0.668,0.811,288600.0,7.0,1.0,-4.284,80.924,4.0
18,Broccoli (feat. Lil Yachty),DRAM,7yyRTcZmCiyzzJlNzGC9Ol,0.236,0.886,0.131,0.0,0.057,0.525,0.708,225205.0,8.0,1.0,-7.39,145.99,4.0
19,do re mi,blackbear,3Q3myFA7q4Op95DOpHplaY,0.00419,0.742,0.0465,1.02e-05,0.126,0.599,0.154,212027.0,8.0,1.0,-6.256,110.977,3.0
20,Do What I Want,Lil Uzi Vert,4IWGnyOHDrVZEtPWfs4s7q,0.106,0.681,0.0767,0.0,0.208,0.701,0.398,175203.0,9.0,1.0,-6.336,139.952,4.0
21,Y.G.M.F.U.,Rachelle Maust,6fU3tOMYcJWwPgH1jgkvAu,0.36,0.827,0.227,0.0,0.24,0.521,0.622,153276.0,7.0,1.0,-9.394,105.058,4.0
22,Down,Fifth Harmony,7fSPXg9avmHAkLopHA7YFe,0.0162,0.53,0.133,7.04e-05,0.128,0.512,0.401,165200.0,8.0,1.0,-7.094,196.121,4.0
23,All Night (feat. Knox Fortune),Chance The Rapper,60xaS8mYBKUW4VQQ666N0T,0.0358,0.704,0.195,0.0,0.151,0.777,0.392,141542.0,2.0,1.0,-5.729,111.921,4.0
24,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1NDxZ7cFAo481dtYWdrUnR,0.15,0.703,0.0291,0.132,0.104,0.868,0.733,193613.0,7.0,0.0,-4.661,121.03,4.0
25,I Want You Back,The Jackson 5,3b0EOvScbZUc0qJx0E1L2z,0.29,0.639,0.0394,9.68e-05,0.366,0.548,0.887,176333.0,8.0,1.0,-13.534,98.359,4.0
26,Hit Me Back feat. Blackbear,Jacob Sartorius,3glN1vQFIxAOqyQCmmuce2,0.00836,0.786,0.0777,0.0,0.0586,0.643,0.846,157460.0,7.0,1.0,-4.715,92.956,4.0
27,8TEEN,Khalid,5bgwqaRSS3M8WHWruHgSL5,0.225,0.83,0.0366,0.00209,0.0576,0.585,0.642,228600.0,1.0,1.0,-5.802,105.03,4.0
28,Strip That Down,Liam Payne,6EpRaXYhGOB3fj4V2uDkMJ,0.246,0.869,0.0545,0.0,0.0765,0.485,0.527,204502.0,6.0,1.0,-5.595,106.028,4.0
29,Sorry Not Sorry,Demi Lovato,3m660poUr1chesgkkjQM7P,0.0214,0.704,0.241,0.0,0.29,0.633,0.863,203760.0,11.0,0.0,-6.923,144.021,4.0
30,Fetish (feat. Gucci Mane),Selena Gomez,0XLOf9LhyazPX9Ld8jPiUq,0.0204,0.708,0.0574,4.45e-06,0.0641,0.61,0.305,186113.0,2.0,1.0,-4.522,123.038,4.0
31,Rich Love (with Seeb),OneRepublic,7aF09WaavZAmAWuUeYxlYD,0.183,0.593,0.295,0.0,0.365,0.868,0.496,201257.0,1.0,0.0,-3.573,104.988,4.0
32,Your Song,Rita Ora,4c2W3VKsOFoIg2SFaO6DY5,0.158,0.855,0.0488,0.0,0.0513,0.624,0.962,180757.0,1.0,1.0,-4.093,117.959,4.0
33,Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,0.213,0.773,0.141,1.57e-05,0.122,0.68,0.497,211859.0,9.0,0.0,-6.378,128.062,4.0
34,What Lovers Do (feat. SZA),Maroon 5,3hBBKuWJfxlIlnd9QFoC8k,0.0786,0.795,0.0671,2.98e-06,0.0855,0.615,0.393,199849.0,5.0,0.0,-5.211,110.009,4.0
35,When You're Gone,Bryan Adams,7p9dd71JR2ucoAuO1Sy0VZ,0.000299,0.546,0.0341,2.92e-05,0.11,0.931,0.643,204893.0,0.0,1.0,-6.344,125.495,4.0
36,Lean on Me,Bill Withers,3M8FzayQWtkvOhqMn2V4T2,0.782,0.619,0.0667,1.19e-05,0.124,0.22,0.423,258835.0,0.0,1.0,-13.843,75.16,4.0
37,Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,0.186,0.768,0.0312,3.8e-05,0.104,0.517,0.418,216897.0,7.0,0.0,-4.323,104.992,4.0
38,I'll Be There For You,The Rembrandts,15tHagkk8z306XkyOHqiip,0.0717,0.32,0.0771,0.0,0.169,0.917,0.715,188360.0,9.0,1.0,-5.903,190.757,4.0
39,Make Me... (feat. G-Eazy),Britney Spears,,,,,,,,,,,,,,
