,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
30,Every Time I Close My Eyes,Babyface,2ezqQeBiC72gwMJoO4w1hA,0.0624,0.655,0.025,0.0,0.0965,0.417,0.279,296267.0,5.0,1.0,-7.702,143.674,4.0
31,If I Ever Fall In Love,Shai,1jCsCYgzQQHk3bDJDuFbNi,0.779,0.525,0.0317,0.0,0.159,0.221,0.415,189027.0,6.0,1.0,-11.233,36.71,4.0
32,Get Her Back,Robin Thicke,231O3DltLcwtgIKoNbMkrt,0.915,0.579,0.0828,0.0,0.0969,0.287,0.735,213173.0,4.0,0.0,-13.642,187.797,4.0
33,Before I Let You Go,Blackstreet,2rkVoKVEMuct8SmEIGKzBw,0.325,0.67,0.0328,0.0,0.0516,0.468,0.486,299800.0,1.0,0.0,-6.725,140.069,4.0
34,Please Stay,Anthony Hamilton,3Cr8Os0nVRQbH0B4y7HFC4,0.179,0.649,0.0433,0.0,0.102,0.449,0.119,302920.0,6.0,1.0,-5.531,132.445,4.0
35,Soul Sista,Bilal,1eetzMDPNpYSZOreBw7SSk,0.573,0.701,0.133,4.84e-06,0.186,0.322,0.675,318667.0,8.0,0.0,-10.379,145.848,4.0
36,Queen,Raheem DeVaughn,6LWis1zwfoSdNMyUx9YOeC,0.2,0.672,0.0514,0.0,0.101,0.608,0.457,240640.0,7.0,0.0,-5.687,91.05,4.0
37,Get Her Back,Robin Thicke,231O3DltLcwtgIKoNbMkrt,0.915,0.579,0.0828,0.0,0.0969,0.287,0.735,213173.0,4.0,0.0,-13.642,187.797,4.0
38,Untitled (How Does It Feel),D'Angelo,6Ms01Gqi8gVBs14YrNUlVZ,0.176,0.807,0.06,0.0127,0.315,0.411,0.303,259840.0,4.0,0.0,-7.22,112.624,3.0
39,Ignition - Remix,R. Kelly,5dNfHmqgr128gMY2tc5CeJ,0.061,0.795,0.0423,0.0,0.0914,0.523,0.855,186067.0,1.0,1.0,-7.165,133.024,4.0
40,Wish I Didn't Miss You,Angie Stone,3tZm76otWH20xzJC7icHCk,0.355,0.856,0.0331,0.000621,0.145,0.755,0.842,270893.0,10.0,1.0,-5.691,123.883,4.0
41,Her Heart,Anthony Hamilton,7qbHUQWFTROpJac9eKeABa,0.647,0.548,0.0268,0.0,0.103,0.417,0.227,243493.0,11.0,1.0,-6.286,89.447,4.0
42,On & On,Erykah Badu,0tNuJpBgtE65diL6Q8Q7fI,0.061,0.765,0.167,0.00559,0.204,0.403,0.295,226133.0,11.0,0.0,-10.946,80.386,4.0
43,Stay With You,John Legend,51l8jiqsGYCiKUJBLXJvA9,0.57,0.693,0.0629,5.3e-06,0.0973,0.343,0.198,228973.0,9.0,1.0,-12.586,124.401,4.0
44,Oops (Oh My) - feat. Missy Elliott,Tweet,5Y0E3dOeynKuLDAXu0t0Bg,0.233,0.66,0.29,0.00669,0.111,0.536,0.775,237800.0,10.0,0.0,-8.786,159.963,4.0
45,Step In the Name of Love,R. Kelly,3UAXVxOVqegxni5snW3Lht,0.265,0.747,0.0347,0.000421,0.0756,0.581,0.537,342800.0,6.0,1.0,-9.9,92.983,4.0
46,My First Love,Anthony Hamilton,5EzvEty2nn7vef95D9Y4cX,0.219,0.632,0.0552,0.0,0.755,0.519,0.367,370960.0,0.0,1.0,-6.051,77.493,4.0
47,Love Of My Life (An Ode To Hip Hop) - Longer Album Version,Erykah Badu,6LP7JgOQ39cMs6oB8U0nNM,0.145,0.646,0.458,0.00021,0.0922,0.413,0.479,337573.0,5.0,0.0,-9.303,173.198,4.0
48,Broken Man,Anthony Hamilton,5i3ju2UZ4JUc3K6QBq9vO3,0.39,0.653,0.095,0.0,0.0811,0.444,0.121,290400.0,10.0,1.0,-8.236,79.006,1.0
49,You & I (Nobody in the World) - R3hab Remix - Radio Edit,John Legend,4UoXH2ckr8o0k6wDiTd4UI,0.0191,0.591,0.0387,0.0,0.0981,0.744,0.439,194747.0,11.0,0.0,-3.294,125.153,4.0
50,Hard To Breathe,Anthony Hamilton,7aRooLP8pQwWpts1BdhhhT,0.129,0.597,0.0524,0.0,0.088,0.596,0.254,252413.0,0.0,1.0,-5.132,69.236,4.0
51,Bump n' Grind,R. Kelly,0DBIL8arX0Zo6eAuxNIpik,0.0984,0.621,0.0371,0.0,0.241,0.481,0.679,256133.0,11.0,1.0,-8.016,65.004,4.0
52,I Tried,Anthony Hamilton,7sDHATTxfsfqMsLxYMZhTo,0.1,0.661,0.0578,0.0,0.1,0.51,0.461,302187.0,8.0,1.0,-6.233,140.879,3.0
53,I Cry,Anthony Hamilton,0QLZvREV7V5fXJTOWpqlLp,0.359,0.457,0.103,0.0,0.47,0.551,0.153,265400.0,0.0,1.0,-6.183,179.139,3.0
54,Everybody,Anthony Hamilton,1epUp0pgKLddapHeNU9ee1,0.056,0.613,0.236,0.0,0.326,0.68,0.743,251000.0,6.0,0.0,-6.708,74.848,4.0
55,I Miss You,Aaron Hall,1TWhpLaqdToKoHHpFnCxsd,0.0323,0.713,0.0284,0.0,0.139,0.766,0.572,381733.0,6.0,1.0,-5.268,120.084,4.0
56,Groove Me,Guy,7t4rA2AxpG7yAhgRwopfn2,0.0235,0.805,0.0794,0.0,0.342,0.634,0.74,273760.0,1.0,1.0,-14.051,107.93,4.0
57,Piece Of My Love,Guy,1AKI0dqAIamOa2UamiHNF9,0.128,0.693,0.0577,0.0,0.0704,0.327,0.823,315640.0,6.0,1.0,-16.933,75.117,4.0
58,Let's Chill,Guy,0BEUswN4YNySo3KRVrAqCq,0.0791,0.574,0.0363,0.0,0.0383,0.399,0.52,323827.0,10.0,0.0,-12.866,74.555,4.0
59,(Lay Your Head On My) Pillow,Tony! Toni! Ton̩!,0rRGYJSkI7v2VtxJv8n90m,0.061,0.708,0.04,1.08e-06,0.0689,0.482,0.514,372027.0,6.0,0.0,-8.962,79.086,4.0
60,Whatever You Want,Tony! Toni! Ton̩!,6yl6TMw87Nq0mWBQtw9muQ,0.0477,0.693,0.0326,0.0,0.0519,0.467,0.734,290933.0,6.0,1.0,-13.307,77.983,4.0
61,I'm Ready,Tevin Campbell,1eGY6roK1W2vFIhDXu2lXq,0.0631,0.684,0.0228,1.29e-05,0.0601,0.687,0.752,286720.0,0.0,1.0,-6.393,91.201,4.0
62,Pretty Girl,Jon B.,15CWHmExq00wqaOeQX7uiB,0.398,0.696,0.0339,0.0,0.339,0.521,0.646,258107.0,0.0,1.0,-9.32,93.056,4.0
63,They Don't Know,Jon B.,6YdEfXtj0YI5IbiJqVyT1c,0.614,0.697,0.0476,3.35e-06,0.0757,0.402,0.556,273973.0,3.0,0.0,-10.358,125.822,4.0
64,Earned It (Fifty Shades Of Grey),The Weeknd,7ID2dydg1QFuWObmdhwzfm,0.408,0.647,0.0363,0.0,0.0772,0.291,0.4,277707.0,2.0,0.0,-8.275,119.839,3.0
65,Planez,Jeremih,08zJpaUQVi9FrKv2e32Bah,0.674,0.65,0.312,0.0,0.11,0.557,0.4,240320.0,1.0,1.0,-7.762,129.285,4.0
66,Fool For You,Curtis Fields,0EYydacLSxEt4yuYITOc92,0.533,0.596,0.0588,0.000288,0.0506,0.699,0.616,229347.0,11.0,1.0,-5.539,102.865,4.0
67,Slow Motion,Trey Songz,,,,,,,,,,,,,,
