,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
14,Minor Thing,Red Hot Chili Peppers,7IWu3uIUIYIeafzwv582Ho,0.01,0.426,0.0631,0.00434,0.377,0.949,0.339,217200.0,6.0,0.0,-3.231,122.241,4.0
15,Outlaws,Green Day,0PAlrNkCRRHv7hShF5s7Rr,0.0111,0.274,0.0382,0.0,0.123,0.717,0.0931,302333.0,5.0,1.0,-5.435,185.17,4.0
16,Ordinary World,Green Day,35weSxL477aChs1wx7oZS5,0.895,0.412,0.0323,7.74e-05,0.0871,0.226,0.524,182893.0,7.0,1.0,-12.377,168.139,4.0
17,The Night We Met,Lord Huron,6mORGLOz79w6VsCRLWYYuK,0.969,0.443,0.0441,0.277,0.638,0.369,0.0989,208212.0,9.0,1.0,-9.514,174.107,3.0
18,Let It Be - Remastered,The Beatles,5V1AHQugSTASVez5ffJtFo,0.631,0.443,0.0322,0.0,0.111,0.403,0.41,243027.0,0.0,1.0,-8.339,143.462,4.0
19,Feel It Still,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.801,0.0504,0.000113,0.0717,0.795,0.754,163253.0,1.0,0.0,-5.115,79.028,4.0
20,Left Hand Free,alt-J,4iEOVEULZRvmzYSZY2ViKN,0.462,0.697,0.0462,0.00943,0.083,0.877,0.802,173631.0,3.0,1.0,-4.465,101.99,4.0
21,Kathleen,Catfish and the Bottlemen,3pi3WlGV7JinOxzqnBkNFi,0.000369,0.489,0.0786,0.00293,0.411,0.892,0.598,160886.0,11.0,0.0,-4.757,137.93,4.0
22,Tongue Tied,Grouplove,0GO8y8jQk1PkHzS31d699N,0.00847,0.56,0.0439,0.0,0.161,0.936,0.371,218013.0,3.0,1.0,-5.835,112.96,4.0
23,Hey Jude - Remastered 2015,The Beatles,3H7sv3Krffn15BufUuXzf3,0.0112,0.386,0.0261,1.38e-05,0.088,0.607,0.532,425653.0,10.0,1.0,-7.7,147.207,4.0
24,I Want To Hold Your Hand - Remastered 2015,The Beatles,4DRBaZ760gyk7LWnaJFqsJ,0.386,0.49,0.0476,0.0,0.311,0.715,0.866,145747.0,7.0,1.0,-5.549,130.726,4.0
25,On Melancholy Hill,Gorillaz,0q6LuUqGLUiCPP1cbdwFs3,1.51e-05,0.689,0.026,0.509,0.064,0.739,0.578,233867.0,2.0,1.0,-5.81,120.423,4.0
26,A-Punk,Vampire Weekend,5dKBaysNJtfpyNTRa5lqDb,0.0102,0.551,0.0539,0.0438,0.153,0.821,0.842,137760.0,2.0,1.0,-4.489,174.923,4.0
27,All My Loving - Remastered,The Beatles,4joiWvli4qJVEW6qZV2i2J,0.207,0.416,0.0298,0.0,0.343,0.563,0.9,127853.0,1.0,0.0,-8.724,77.56,4.0
28,Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,0.652,0.388,0.0328,3.72e-06,0.248,0.338,0.477,303373.0,10.0,1.0,-10.054,177.784,4.0
29,Lay Me Down,Dirty Heads,4duRCqphyoANSfH8oUl6c2,0.073,0.71,0.105,1.52e-06,0.0912,0.725,0.768,217520.0,7.0,1.0,-7.451,170.101,4.0
30,Dog Days Are Over,Florence + The Machine,1YLJVmuzeM2YSUkCCaTNUB,0.0416,0.492,0.0847,0.00379,0.117,0.81,0.245,251840.0,7.0,1.0,-5.315,149.954,4.0
31,Hard To Concentrate,Red Hot Chili Peppers,37kTASujIfZZ27NV7PfIrf,0.156,0.641,0.0251,4.35e-06,0.311,0.502,0.326,241840.0,7.0,1.0,-7.334,105.634,4.0
32,Welcome To Your Life,Grouplove,4hAhyE1iL07EIUJnqw2bsV,0.00223,0.511,0.0313,0.0,0.201,0.617,0.404,227800.0,10.0,1.0,-5.883,90.951,4.0
33,Soul To Squeeze,Red Hot Chili Peppers,3arKRnq9OUd7yq6LRwVW8I,0.0322,0.663,0.0269,0.000572,0.107,0.546,0.656,289533.0,5.0,1.0,-5.234,88.171,4.0
34,Red Red Wine - Edit,UB40,1vYew137WJ69SFp9oez3xm,0.00137,0.858,0.0515,1.08e-05,0.119,0.396,0.831,183853.0,1.0,1.0,-10.777,89.108,4.0
35,Yesterday - Remastered,The Beatles,1e0hllQ23AG0QGFgezgLOq,0.879,0.332,0.0326,0.0,0.0886,0.179,0.315,125667.0,5.0,1.0,-11.83,96.529,4.0
36,Soul Meets Body,Death Cab for Cutie,5yc59J3MR3tVDPTOgwgRI5,0.0767,0.621,0.0253,3.26e-06,0.0893,0.853,0.714,229413.0,2.0,0.0,-5.735,128.142,4.0
37,I Could Die For You,Red Hot Chili Peppers,3oP2vxUR2bjFCrU9YolGnM,0.0985,0.377,0.0334,0.0,0.0942,0.734,0.393,192827.0,9.0,1.0,-3.645,169.988,4.0
38,Help! - Remastered,The Beatles,7DD7eSuYSC5xk2ArU62esN,0.188,0.534,0.0332,0.0,0.0994,0.725,0.763,139560.0,6.0,0.0,-7.576,95.003,4.0
39,Daydream Believer,The Monkees,7uEcCGtM1FBBGIhPozhJjv,0.256,0.51,0.0304,0.0,0.11,0.488,0.649,179613.0,7.0,1.0,-10.304,125.683,4.0
40,Revolution - Remastered,The Beatles,3UDmHZcBTQp8Iu8droNtUl,0.0734,0.407,0.208,0.00021,0.241,0.834,0.71,205293.0,6.0,1.0,-9.224,121.38,4.0
41,Rainbow,Kesha,2Tuc96S4JToUiQSLW3aMec,0.693,0.622,0.0281,0.0,0.124,0.393,0.548,218640.0,0.0,1.0,-6.269,120.111,4.0
42,Soundcheck,Catfish and the Bottlemen,3ReFBi6pcCj7IOeb2bsMgV,0.00106,0.598,0.0394,0.088,0.414,0.756,0.611,261560.0,2.0,1.0,-5.775,135.048,4.0
43,Young Blood,Noah Kahan,1UOuZs8BPGMM6Ls0jP6BjQ,0.38,0.545,0.0583,0.0,0.152,0.458,0.343,208853.0,11.0,1.0,-8.273,84.848,4.0
44,Make You Feel Better,Red Hot Chili Peppers,42DSTal38NakfMCu7RuNcv,0.0241,0.404,0.037,7.89e-06,0.166,0.877,0.68,231733.0,7.0,1.0,-4.319,179.885,4.0
45,Take It or Leave It,Cage The Elephant,,,,,,,,,,,,,,
