,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
18,XO TOUR Llif3,Lil Uzi Vert,7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,0.231,0.0,0.109,0.75,0.401,182707.0,11.0,0.0,-6.366,155.096,4.0
19,Mask Off,Future,0VgkVdmE4gld66l8iyGjgx,0.0102,0.833,0.431,0.0219,0.165,0.434,0.281,204600.0,2.0,1.0,-8.795,150.062,4.0
20,I'm On Fire (Beam Me Up) (feat. Renzo),3rddy Baby,3SSHDfvWdMPqRZBOX8YHYp,0.0243,0.627,0.0997,1.37e-06,0.0902,0.921,0.828,265787.0,11.0,0.0,-1.542,159.973,4.0
21,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,6AoYWCzsDls6c61Zp5qTuU,0.114,0.858,0.23,0.0,0.224,0.697,0.364,290836.0,2.0,1.0,-5.361,98.012,4.0
22,A Milli,Lil Wayne,6ScJMrlpiLfZUGtWp4QIVt,0.0527,0.679,0.278,0.000895,0.177,0.684,0.755,221840.0,6.0,1.0,-8.559,151.748,4.0
23,6 Foot 7 Foot,Lil Wayne,0z5ZPs57J2KERwM1tBM2GF,0.000707,0.365,0.304,0.0,0.318,0.751,0.604,248587.0,2.0,1.0,-5.429,79.119,4.0
24,Forever,Drake,31Q9ZTF9x81BDonlObCbvP,0.249,0.457,0.342,0.0,0.182,0.906,0.54,357707.0,5.0,0.0,-2.278,104.02,5.0
25,Not Afraid,Eminem,4hEl2wrneFEJbJ6SDYWd2f,0.543,0.854,0.246,0.0,0.201,0.954,0.67,248133.0,0.0,0.0,-1.185,114.609,5.0
26,Right Above It,Lil Wayne,1kMuU3TNQvHbqvXCWBodmP,0.0435,0.376,0.356,0.0,0.578,0.841,0.463,271947.0,3.0,0.0,-4.348,76.052,4.0
27,Stronger,Kanye West,6C7RJEIUDqKkJRZVWdkfkH,0.00728,0.625,0.155,0.0,0.318,0.726,0.483,311867.0,10.0,0.0,-7.731,103.98,4.0
28,FML,Kanye West,30Zcjs7pgEkmJA1lEbGSWT,0.313,0.667,0.0822,0.0,0.193,0.423,0.156,236120.0,9.0,0.0,-7.146,125.116,4.0
29,pick up the phone,Young Thug,20dP2DaMHIAmwWAbp7peSr,0.114,0.711,0.129,0.0,0.226,0.739,0.43,252256.0,7.0,0.0,-3.804,136.919,4.0
30,Do U Love Me,Young Thug,0whCNZKidgBNhuPW41vYpg,0.0134,0.8,0.251,0.0,0.257,0.607,0.713,209573.0,8.0,1.0,-8.399,101.926,4.0
31,Relationship (feat. Future),Young Thug,25oOaleife6E2MIKmFkPvg,0.00252,0.842,0.0627,0.0,0.124,0.597,0.298,215307.0,2.0,1.0,-6.336,145.992,4.0
32,On Fire,Young Thug,07YlTLGFG2LsTkqGFwY5jC,0.26,0.773,0.324,0.0,0.279,0.422,0.529,239800.0,2.0,1.0,-7.242,154.106,4.0
33,Trap Paris (feat. Quavo & Ty Dolla $ign),Machine Gun Kelly,5hfpu8saHLGedbHRtNCYjm,0.0242,0.967,0.0593,2.31e-06,0.0916,0.646,0.2,203000.0,4.0,0.0,-4.818,124.994,4.0
34,Goldie,A$AP Rocky,31G9RaSaDOI2NWcpnIp734,0.225,0.697,0.249,4.61e-05,0.493,0.848,0.733,192067.0,10.0,0.0,-4.953,81.956,4.0
35,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),Meek Mill,6yMxfx9wpiuhhdb8vHDVMu,0.0254,0.519,0.202,0.0,0.0821,0.57,0.317,205373.0,1.0,1.0,-7.366,164.155,4.0
36,It's Secured,DJ Khaled,0FBWSrWmslTXl0bQq7IOgh,0.0397,0.511,0.301,0.0,0.665,0.852,0.601,219093.0,5.0,0.0,-2.886,162.038,4.0
37,GOD.,Kendrick Lamar,5p3NP9mQblDsVJLdfNZJ3I,0.0347,0.706,0.0813,0.0,0.276,0.557,0.205,248827.0,0.0,1.0,-5.8,132.98,4.0
38,Love Me,Lil Wayne,7tGlzXJv6GD5e5qlu5YmDg,0.0119,0.674,0.0334,0.0,0.103,0.608,0.464,253440.0,8.0,0.0,-6.628,124.952,4.0
39,Promise,Kid Ink,5IZc3KIVFhjzJ0L2kiXzUl,0.0599,0.797,0.0646,0.0,0.0753,0.469,0.481,224240.0,8.0,1.0,-8.112,103.057,4.0
40,wonderful,Travis Scott,1cZlBZwnwGPtYeRIeQcoFh,0.0737,0.769,0.0786,0.0,0.0571,0.569,0.612,216946.0,1.0,0.0,-5.591,146.062,4.0
41,Battle Scars,Lupe Fiasco,1hWYT0w2R0J19rlVkiez7X,0.186,0.517,0.286,0.0,0.105,0.811,0.494,250320.0,5.0,0.0,-4.526,168.269,4.0
42,POWER,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,0.0162,0.543,0.113,0.0,0.744,0.915,0.577,292093.0,0.0,0.0,-4.746,153.998,4.0
43,On Everything,DJ Khaled,7lxZbmtC6SkUc2yXBgDOdO,0.0232,0.542,0.0614,0.0,0.225,0.755,0.267,233293.0,1.0,1.0,-3.68,168.22,4.0
44,Wyclef Jean,Young Thug,55OdqrG8WLmsYyY1jijD9b,0.124,0.863,0.239,0.0,0.143,0.576,0.832,236293.0,5.0,0.0,-5.687,132.054,4.0
45,No Option,Post Malone,6M0IsaUX4GNyto4niSegfI,0.0757,0.575,0.057,0.0,0.241,0.734,0.494,179827.0,2.0,1.0,-4.949,83.986,4.0
46,Father Stretch My Hands Pt. 1,Kanye West,4KW1lqgSr8TKrvBII0Brf8,0.142,0.714,0.056,1.25e-06,0.57,0.566,0.449,135920.0,7.0,1.0,-4.408,113.074,4.0
47,Whatever,DJ Khaled,1fkMGqxmsofVygRqah5OuK,0.0281,0.768,0.306,0.0,0.442,0.7,0.489,299613.0,6.0,0.0,-3.395,130.101,4.0
48,Digits,Young Thug,4cg1yakyRSIOjxKM2I7J1q,0.0325,0.769,0.0537,0.0,0.116,0.632,0.294,176387.0,10.0,0.0,-4.228,131.932,4.0
49,The Man,Aloe Blacc,1FsH6OZCKLWbBgqj8JcCvO,0.0332,0.531,0.0434,0.0,0.235,0.77,0.504,255907.0,11.0,0.0,-7.205,85.996,4.0
50,Who (feat. Young Thug),Future,1uUGn3Sk4qErHdDqL1OSVA,0.11,0.846,0.238,0.0,0.196,0.574,0.546,192725.0,8.0,1.0,-8.308,110.047,4.0
51,Champions,Kanye West,2nBI3iWLhupR7LyAJ5GGkE,0.0661,0.695,0.0817,0.0,0.874,0.777,0.36,334253.0,6.0,0.0,-2.452,135.01,4.0
52,Gorgeous,Kanye West,23SZWX2IaDnxmhFsSLvkG2,0.0207,0.603,0.0317,0.000179,0.431,0.713,0.12,357653.0,1.0,0.0,-3.625,91.953,4.0
53,Dark Fantasy,Kanye West,7yNK27ZTpHew0c55VvIJgm,0.274,0.59,0.0457,0.0,0.167,0.587,0.367,280787.0,5.0,1.0,-5.919,88.015,4.0
54,Amazing,Kanye West,1s16lVXTAFSS4Nm3Ygd1Qu,0.216,0.588,0.0545,0.118,0.0619,0.554,0.496,238333.0,8.0,1.0,-8.406,146.133,4.0
55,Too Many Years,Kodak Black,0BU7nIcCZxYSE0hYcc5oZz,0.0237,0.665,0.0958,0.0,0.112,0.706,0.632,196336.0,8.0,0.0,-6.859,147.067,4.0
56,The Next Episode,Dr. Dre,20LxTsa6936zOlzTWqoPVt,0.0313,0.92,0.253,0.0,0.083,0.891,0.311,161600.0,3.0,0.0,-2.398,95.295,4.0
57,Mr. Carter,Lil Wayne,2tQM1BUrXp2kqOM6mN11TC,0.05,0.455,0.397,0.0,0.246,0.712,0.455,316267.0,7.0,1.0,-6.139,170.935,4.0
58,Lollipop,Lil Wayne,4P7VFiaZb3xrXoqGwZXC3J,0.0656,0.828,0.199,0.000876,0.122,0.433,0.44,299333.0,0.0,1.0,-9.716,148.073,4.0
59,Know No Better (feat. Travis Scott,Major Lazer,3Ytr1SUCUi6J3L9dRFx5iH,0.132,0.738,0.0999,9.64e-06,0.126,0.814,0.483,225850.0,7.0,0.0,-4.414,119.041,4.0
60,Buy The World,Mike WiLL Made-It,01A7PEPSnmtixFPfB2UTal,0.0436,0.794,0.103,0.000614,0.229,0.63,0.205,226693.0,11.0,0.0,-6.109,119.98,4.0
61,Erase Your Social,Lil Uzi Vert,4uhvMW7ly7tJil31YYscAN,0.694,0.705,0.0729,0.0,0.234,0.609,0.718,199993.0,3.0,1.0,-5.728,140.058,4.0
62,Reminder - Remix,The Weeknd,7F1LWA9sIlTorHUo4amGqk,0.149,0.745,0.227,0.0,0.107,0.65,0.521,221968.0,0.0,0.0,-5.992,159.994,4.0
63,X,Lil Uzi Vert,5tRmoZRoupvMYPV1oezFrH,0.0043,0.623,0.332,0.0,0.394,0.58,0.301,173798.0,8.0,1.0,-7.076,163.159,4.0
64,President Carter,Lil Wayne,0h6sfKXFb641F2E13rY4f2,0.689,0.676,0.196,0.00821,0.127,0.618,0.466,255373.0,2.0,0.0,-7.495,79.799,4.0
65,Myself,NAV,05nbZ1xxVNwUTcGwLbp7CN,0.664,0.654,0.284,0.0,0.114,0.393,0.105,226040.0,5.0,0.0,-7.621,159.741,4.0
66,Good For It,NAV,2Bli1Wbi5mRa1BcVJaZ1m4,0.00386,0.777,0.393,0.0,0.559,0.797,0.543,159000.0,9.0,0.0,-6.759,160.017,4.0
67,No Complaints,Metro Boomin,6kig1UFggPUyZBCvXD3Wod,0.0855,0.914,0.164,0.0254,0.0797,0.507,0.199,261733.0,2.0,1.0,-10.784,123.956,4.0
68,NAV,NAV,0OPfZM09RUjE46nIeJGCfX,0.0278,0.731,0.0728,0.0,0.121,0.564,0.287,182880.0,0.0,0.0,-6.404,85.027,4.0
69,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,2eAZfqOm4EnOF9VvN50Tyc,0.617,0.703,0.05,0.0,0.106,0.757,0.696,221747.0,1.0,1.0,-3.612,82.008,4.0
70,Supersoaka,Kid Ink,448jAEFZ22wbfkZj2F4Gnq,0.0362,0.811,0.115,0.000274,0.133,0.675,0.44,195413.0,11.0,1.0,-5.723,86.043,4.0
71,I8,Cook Laflare,5qp6aUFTID3HeTHVjYz9he,0.0221,0.78,0.128,0.0,0.138,0.518,0.435,218410.0,10.0,0.0,-10.899,142.02,4.0
72,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign,270aLuFCbX32hhBr8MQyPM,0.0802,0.645,0.0385,0.0,0.325,0.541,0.411,181880.0,10.0,0.0,-6.312,95.061,4.0
73,Patek Water,Future,7r6LNJT2LqpLpEyZQJPygt,0.274,0.86,0.185,0.0,0.108,0.561,0.354,189480.0,6.0,0.0,-5.757,152.984,4.0
74,Drip on Me,Future,2ya9d4B06EQ8Fpj5SSqiTH,0.00362,0.834,0.231,2.67e-05,0.126,0.618,0.553,199840.0,8.0,0.0,-7.653,135.889,4.0
75,Real Love,Future,1OwNWr75pNTyhifOTT0uIG,0.0201,0.75,0.0856,6.4e-05,0.219,0.579,0.262,242347.0,8.0,1.0,-6.256,145.949,4.0
76,All Of The Lights,Kanye West,22L7bfCiAkJo5xGSQgmiIO,0.0796,0.541,0.0738,1.71e-05,0.176,0.803,0.221,299613.0,1.0,1.0,-3.284,142.135,4.0
77,I Get The Bag (feat. Migos),Gucci Mane,1XRgIKC5TPwo7nWGyKqgG0,0.0232,0.89,0.168,0.000343,0.0993,0.633,0.425,233087.0,11.0,1.0,-5.475,139.948,4.0
78,Get Right Witcha,Migos,76Y0gxtTxN0FyDCYh5qYQj,0.0646,0.95,0.238,1.19e-05,0.103,0.743,0.62,257546.0,10.0,0.0,-5.861,136.98,4.0
79,Get Right Witcha,Migos,76Y0gxtTxN0FyDCYh5qYQj,0.0646,0.95,0.238,1.19e-05,0.103,0.743,0.62,257546.0,10.0,0.0,-5.861,136.98,4.0
80,Broccoli (feat. Lil Yachty),DRAM,,,,,,,,,,,,,,
