,track_name,artist,id,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
32,Hold On Forever,Rob Thomas,2yARskwKoNDTbL61y3qqjy,0.194,0.473,0.0396,2.6e-06,0.161,0.859,0.787,215120.0,4.0,1.0,-5.948,75.824,4.0
33,Stitches,Shawn Mendes,1WP1r7fuvRqZRnUaTi2I1Q,0.0152,0.746,0.067,0.0,0.0486,0.754,0.764,206880.0,1.0,1.0,-6.681,149.882,4.0
34,Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,0.0619,0.0,0.257,0.866,0.619,199080.0,1.0,1.0,-3.804,128.038,4.0
35,I Really Like You,Carly Rae Jepsen,2BaXRCVgn621xHOGoFSuW5,0.00543,0.622,0.0418,5.63e-05,0.215,0.808,0.599,204773.0,5.0,1.0,-4.701,122.121,4.0
36,Geronimo,Sheppard,0qt5f5EL92o8Snzopsv0en,0.456,0.705,0.0805,0.00152,0.115,0.78,0.457,218228.0,7.0,1.0,-6.267,142.028,4.0
37,Man in the Mirror - 2012 Remaster,Michael Jackson,1kiNatIrwDusOZfR29W0LJ,0.52,0.808,0.0381,7.91e-05,0.134,0.812,0.269,318680.0,8.0,1.0,-5.012,100.331,4.0
38,Ride,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW,0.00835,0.645,0.0393,0.0,0.113,0.713,0.566,214507.0,6.0,1.0,-5.355,74.989,4.0
39,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,0.00301,0.471,0.0586,0.0,0.313,0.924,0.725,177280.0,8.0,1.0,-3.906,154.961,4.0
40,7 Years,Lukas Graham,7129iqBafaphfc3WPCGC0L,0.29,0.742,0.0551,0.0,0.391,0.479,0.346,237300.0,10.0,1.0,-5.83,119.951,4.0
41,Drops of Jupiter,Train,2hKdd3qO7cWr2Jo0Bcs0MA,0.154,0.468,0.0275,0.0,0.154,0.64,0.499,259933.0,0.0,1.0,-5.862,79.297,4.0
42,In Summer,Josh Gad,7bG6SQBGZthPDG5QJL5Gf7,0.536,0.5,0.175,0.0,0.59,0.342,0.684,110987.0,7.0,1.0,-9.536,77.124,1.0
43,Can't Take My Eyes Off Of You,Straight No Chaser,5GRGljFq4d1tRxaXe11ho4,0.687,0.594,0.0613,0.0,0.148,0.633,0.698,205040.0,4.0,1.0,-9.616,95.024,4.0
44,Written In The Stars (feat. Eric Turner),Tinie Tempah,2d8ctyCSbDMwrByGI6Ybpc,0.0587,0.644,0.0717,0.0,0.184,0.945,0.573,219560.0,7.0,1.0,-3.534,91.017,4.0
45,My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,0.0215,0.688,0.0499,0.0,0.128,0.702,0.74,192191.0,7.0,0.0,-4.792,94.006,4.0
46,Break Up In A Small Town,Sam Hunt,2N3F1EQCpnIeDOA3rLSAfE,0.0833,0.592,0.187,0.0,0.227,0.794,0.438,229880.0,8.0,1.0,-5.336,135.991,4.0
47,Make You Miss Me,Sam Hunt,5BbYPT6ehZf0hSv2su6JAl,0.138,0.606,0.032,0.0,0.112,0.476,0.197,225693.0,7.0,1.0,-6.577,146.052,4.0
48,I'll Keep On,NF,4ViElQuRwSp33VmXzPURf7,0.581,0.69,0.0467,0.0,0.295,0.619,0.597,254693.0,10.0,1.0,-7.446,82.94,4.0
49,Wherever I Go,OneRepublic,46jLy47W8rkf8rEX04gMKB,0.0915,0.552,0.0425,0.0,0.27,0.689,0.349,169773.0,10.0,0.0,-6.444,99.961,4.0
50,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,17Fd6Yb7mSbinKG8LoWfFl,0.0353,0.663,0.112,7.68e-06,0.0843,0.713,0.69,197933.0,7.0,0.0,-6.647,101.965,4.0
51,Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,0.0384,0.72,0.124,0.0,0.157,0.791,0.756,175427.0,1.0,1.0,-4.689,102.071,4.0
52,You & I,Colony House,7yhNr2wj7mZcpRG5K2Zgj6,0.00279,0.475,0.0728,5.61e-06,0.292,0.846,0.487,206893.0,8.0,1.0,-5.447,98.931,4.0
53,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,0.414,0.748,0.0338,0.0,0.111,0.524,0.661,244960.0,8.0,1.0,-5.599,95.01,4.0
54,"I Donâ€™t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,0.0631,0.735,0.0585,1.3e-05,0.325,0.451,0.0862,245200.0,0.0,1.0,-8.374,117.973,4.0
55,Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,0.0784,0.476,0.0576,1.02e-05,0.122,0.718,0.142,205947.0,8.0,1.0,-5.309,199.864,4.0
56,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,2QbFClFyhMMtiurUjuQlAe,0.341,0.775,0.0701,0.0,0.0985,0.617,0.485,214265.0,7.0,1.0,-6.166,100.048,4.0
57,Scars To Your Beautiful,Alessia Cara,0prNGof3XqfTvNDxHonvdK,0.0285,0.573,0.129,0.0,0.111,0.739,0.451,230227.0,0.0,1.0,-5.74,97.085,4.0
58,Just Hold On,Steve Aoki,3EmmCZoqpWOTY1g2GBwJoR,0.00383,0.647,0.0824,1.5e-06,0.0574,0.932,0.374,198774.0,11.0,1.0,-3.515,114.991,4.0
59,How to Save a Life,The Fray,5fVZC9GiM4e8vu99W0Xf6J,0.269,0.64,0.0379,0.0,0.101,0.743,0.361,262533.0,10.0,1.0,-4.08,122.035,4.0
60,Love Song,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,0.0208,0.583,0.0301,0.0,0.188,0.786,0.573,258827.0,2.0,0.0,-3.142,123.052,4.0
61,I'm Yours,Jason Mraz,3S0OXQeoh0w6AY8WQVckRW,0.595,0.686,0.0468,0.0,0.105,0.457,0.718,242187.0,11.0,1.0,-8.322,150.953,4.0
62,Someone Like You,Adele,4kflIGfjdZJW4ot2ioixTB,0.892,0.559,0.0285,0.0,0.0975,0.33,0.285,285040.0,9.0,1.0,-8.251,135.109,4.0
63,Send My Love (To Your New Lover),Adele,4BHzQ9C00ceJxfG16AlNWb,0.0415,0.69,0.103,3.16e-06,0.17,0.524,0.562,223080.0,6.0,0.0,-8.39,164.023,4.0
64,Ho Hey,The Lumineers,1jdNcAD8Ir58RlsdGjJJdx,0.779,0.685,0.0313,1.23e-06,0.149,0.474,0.36,161227.0,0.0,1.0,-9.105,79.991,4.0
65,Slow Dancing in a Burning Room,John Mayer,2jdAk8ATWIL3dwT47XpRfu,0.573,0.668,0.0273,0.00506,0.0805,0.361,0.288,242000.0,1.0,0.0,-8.69,134.15,5.0
66,Marvin Gaye (feat. Wale) - Remix,Charlie Puth,4LfkoDOt4mhrbo8Ndk37sQ,0.456,0.808,0.0883,0.0,0.329,0.633,0.769,200107.0,1.0,0.0,-5.298,109.974,4.0
67,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,68EMU2RD1ECNeOeJ5qAXCV,0.621,0.728,0.134,0.0,0.179,0.563,0.352,217707.0,1.0,0.0,-8.053,100.017,4.0
68,Hello,Adele,4sPmO7WMQUAf45kwMOtONw,0.336,0.481,0.0347,0.0,0.0872,0.451,0.289,295493.0,5.0,0.0,-6.095,157.966,4.0
69,Hey,Train,6mghCOaaSvrke0z1EUVUIf,0.203,0.674,0.0459,0.0,0.0819,0.89,0.737,216773.0,1.0,0.0,-4.446,97.02,4.0
70,When I Was Your Man,Bruno Mars,0B7wvvmu9EISAwZnOpjhNI,0.937,0.601,0.0403,0.0,0.144,0.271,0.411,213827.0,0.0,1.0,-8.688,145.494,4.0
71,Push,Matchbox Twenty,2KVwlelhxKUy8LVV6JypH3,0.0067,0.42,0.027,0.0,0.108,0.672,0.476,238667.0,6.0,1.0,-7.902,168.019,4.0
72,Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,0.0227,0.652,0.0465,0.0,0.0789,0.877,0.486,200107.0,1.0,1.0,-2.986,118.491,4.0
73,Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,0.0162,0.782,0.0416,1.81e-06,0.108,0.6,0.612,193400.0,7.0,1.0,-6.532,120.05,4.0
74,7 Years,Lukas Graham,7129iqBafaphfc3WPCGC0L,0.29,0.742,0.0551,0.0,0.391,0.479,0.346,237300.0,10.0,1.0,-5.83,119.951,4.0
75,Fake Love,Drake,343YBumqHu19cGoGARUTsd,0.108,0.927,0.42,0.0,0.196,0.488,0.605,210937.0,9.0,0.0,-9.433,133.987,4.0
76,I Won't Give Up,Jason Mraz,53QF56cjZA9RTuuMZDrSA6,0.694,0.585,0.0398,0.0,0.115,0.303,0.142,240166.0,4.0,1.0,-10.058,136.703,3.0
77,Issues,Julia Michaels,6D0b04NJIKfEMg040WioJQ,0.413,0.706,0.0879,0.0,0.0609,0.427,0.42,176320.0,8.0,1.0,-6.864,113.804,4.0
78,Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,0.581,0.825,0.0802,0.0,0.0931,0.652,0.931,233713.0,1.0,0.0,-3.183,95.977,4.0
79,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,0.0215,0.653,0.0304,1.66e-06,0.0939,0.658,0.219,221507.0,2.0,1.0,-6.428,99.99,4.0
80,Fake Love,Drake,343YBumqHu19cGoGARUTsd,0.108,0.927,0.42,0.0,0.196,0.488,0.605,210937.0,9.0,0.0,-9.433,133.987,4.0
81,Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,0.165,0.681,0.282,3.49e-06,0.134,0.594,0.535,230453.0,7.0,1.0,-7.028,186.054,4.0
82,Cold (feat. Future),Maroon 5,21TdkDRXuAB3k90ujRU1et,0.118,0.697,0.113,0.0,0.0424,0.716,0.506,234308.0,9.0,0.0,-6.288,99.905,4.0
83,Who I Am Hates Who I've Been,Relient K,4lw2PwlgeQVyNRmm3aeX6X,0.00258,0.397,0.0943,0.0,0.102,0.903,0.501,232267.0,3.0,1.0,-3.493,166.865,4.0
84,Therapy,Relient K,1ITf7ryc9pe873tDTX4fRf,0.018,0.365,0.152,0.0,0.119,0.947,0.386,223347.0,0.0,1.0,-4.913,193.819,4.0
85,I'm Gonna Be (500 Miles),The Proclaimers,67iAlVNDDdddxqSD2EZhFs,0.151,0.851,0.0396,0.0,0.0827,0.551,0.807,219467.0,4.0,1.0,-5.177,131.922,4.0
86,All Star,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,0.0319,0.731,0.0323,0.0,0.0829,0.861,0.78,200373.0,11.0,1.0,-5.881,104.034,4.0
87,Don't Stop Believin',Journey,4bHsxqR3GMrXTxEPLuK5ue,0.127,0.5,0.0363,0.0,0.447,0.748,0.514,250987.0,4.0,1.0,-9.072,118.852,4.0
88,Africa,Toto,2374M0fQpWi3dLnB54qaLX,0.257,0.671,0.0323,7.95e-05,0.0481,0.373,0.732,295893.0,9.0,1.0,-18.064,92.717,4.0
89,Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,0.0941,0.485,0.0289,3.31e-06,0.109,0.619,0.416,242373.0,5.0,0.0,-7.115,138.017,4.0
90,Wonderwall - Remastered,Oasis,5qqabIl2vWzo9ApSC317sa,0.000452,0.378,0.0407,0.0,0.194,0.896,0.469,258773.0,2.0,1.0,-4.066,174.302,4.0
91,(I've Had) The Time of My Life,Bill Medley,4BFMQ15vXr626UOoZL8bUI,0.0874,0.7,0.0507,0.00342,0.059,0.781,0.385,289067.0,6.0,0.0,-8.255,108.695,4.0
92,Payphone,Maroon 5,1XGmzt0PVuFgQYYnV2It7A,0.0188,0.743,0.0414,0.0,0.287,0.752,0.545,231173.0,4.0,1.0,-4.813,110.015,4.0
93,Pumped Up Kicks,Foster The People,7w87IxuO7BDcJ3YUqCyMTT,0.145,0.733,0.0292,0.115,0.0956,0.71,0.965,239600.0,5.0,0.0,-5.849,127.975,4.0
94,Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,0.0498,0.617,0.0317,1.44e-05,0.164,0.635,0.446,247160.0,11.0,0.0,-6.769,103.019,4.0
95,Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,0.695,0.358,0.059,0.0,0.0902,0.557,0.494,211467.0,10.0,1.0,-7.398,85.043,4.0
96,Heavy (feat. Kiiara),Linkin Park,104buTcnP2AsxqB7U1FIZ4,0.0484,0.59,0.0706,0.0,0.0604,0.671,0.438,169801.0,9.0,1.0,-6.098,149.982,4.0
97,Keep Holding On,Avril Lavigne,,,,,,,,,,,,,,
