Unnamed: 0,Album_Name,track_name,id,Artist,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
0,The Hood Dictionary,In 4,2J7SPgteBh4w6nmEZV4W6H,NoCap,0.395,0.644,0.5379999999999999,0.0,0.114,0.6409999999999999,0.6409999999999999,172296.0,5.0,1.0,-4.473,170.354,4.0
1,The Hood Dictionary,Still Me,5LwJdYY3SorVljsVx6J6Uw,NoCap,0.261,0.619,0.408,0.0,0.0971,0.7090000000000001,0.23600000000000002,144000.0,1.0,0.0,-5.694,82.34,4.0
2,The Hood Dictionary,What You Know,62wwr6rCXhYkbjn07GnGMJ,NoCap,0.263,0.578,0.483,0.0,0.0963,0.626,0.368,158118.0,6.0,0.0,-6.746,170.218,4.0
3,The Hood Dictionary,Pour Up,14pnb34ArT1qbGUqWwiefo,NoCap,0.293,0.583,0.275,0.0,0.133,0.7170000000000001,0.168,238545.0,6.0,0.0,-5.356,81.676,4.0
4,The Hood Dictionary,Flies,02XCcBAX6YySZiAYYZH4LH,NoCap,0.044000000000000004,0.769,0.32299999999999995,0.0,0.11800000000000001,0.591,0.529,159556.0,1.0,1.0,-5.8660000000000005,157.96,4.0
5,The Hood Dictionary,Take Care,2IHG7qn0jAnHyrk5r3PbTZ,NoCap,0.0552,0.7040000000000001,0.057,0.0,0.13,0.6559999999999999,0.111,132047.0,1.0,1.0,-6.29,159.99,4.0
6,The Hood Dictionary,Bankroll,0JCEGTdFuOvb5ctjrzuUfv,NoCap,0.456,0.83,0.35700000000000004,0.0,0.113,0.526,0.5670000000000001,144843.0,3.0,1.0,-8.562999999999999,126.059,4.0
7,The Hood Dictionary,Shots Fired,17H4Acv4YlygDWhRMnvlRz,NoCap,0.0137,0.563,0.131,0.0,0.0748,0.584,0.135,131025.0,5.0,0.0,-7.126,129.966,1.0
8,The Hood Dictionary,Brag Different (feat. Quando Rondo),56nQtxrXyfhfSC2pbx77zv,NoCap,0.0578,0.8490000000000001,0.32799999999999996,0.0,0.113,0.635,0.586,166957.0,1.0,1.0,-6.85,80.472,4.0
9,The Hood Dictionary,Heaven Gates,3Iwiv6sE5T7sHjYXgnoBGN,NoCap,0.8540000000000001,0.6859999999999999,0.24,0.0,0.0952,0.493,0.504,183356.0,9.0,1.0,-6.212000000000001,88.994,4.0
10,The Hood Dictionary,Same Thing,2AVOTC6F2OBeEewwNcVpTF,NoCap,0.0769,0.5529999999999999,0.444,0.0,0.124,0.8029999999999999,0.657,214829.0,6.0,0.0,-6.132999999999999,81.388,4.0
11,The Hood Dictionary,The Way It Is,57lnsGWRX8IJ6TItujg315,NoCap,0.0131,0.8290000000000001,0.379,1.51e-05,0.121,0.667,0.37,162638.0,1.0,0.0,-6.97,155.105,4.0
12,The Hood Dictionary,Country Boy,7G8BwGbcr95UD6M3kh41Yp,NoCap,0.109,0.637,0.535,0.0,0.102,0.478,0.555,167027.0,1.0,0.0,-8.767999999999999,107.705,5.0
13,The Hood Dictionary,Harder Than Hard,6jFAmWGSZ9tXBbdn83xOEv,NoCap,0.0403,0.785,0.36200000000000004,0.0,0.111,0.764,0.767,146651.0,3.0,0.0,-6.829,158.313,4.0
14,The Hood Dictionary,First Day In,7bGScKKX41XQHBIA4U1IeG,NoCap,0.10300000000000001,0.74,0.389,0.0,0.106,0.626,0.588,155664.0,5.0,0.0,-7.135,90.654,4.0
15,The Hood Dictionary,Ghetto Angels (feat. Lil Durk & Jagged Edge) - Remix,4XUiRyZKXIwKFxDsR3k67b,NoCap,0.259,0.6709999999999999,0.19699999999999998,0.0,0.10300000000000001,0.636,0.457,239895.0,0.0,1.0,-6.0089999999999995,152.029,4.0
0,Pain Made Me Numb,Pain Made Me Numb,2XBNFZSx7LQiBSVE3yVdQM,Fredo Bang,0.24,0.722,0.19899999999999998,0.0,0.10300000000000001,0.65,0.601,141800.0,7.0,0.0,-5.724,74.97399999999999,4.0
1,Pain Made Me Numb,Cap A Lot,4OWUmyDpUhkctywou9kAMK,Fredo Bang,0.0103,0.855,0.147,0.0013800000000000002,0.08800000000000001,0.5429999999999999,0.54,122333.0,1.0,1.0,-8.592,156.07,4.0
2,Pain Made Me Numb,Mongoose (F*ck You),4Ti8fLFB4eXomhLyfOnQv1,Fredo Bang,0.124,0.768,0.397,0.0,0.174,0.5720000000000001,0.785,146013.0,1.0,0.0,-6.32,160.085,4.0
3,Pain Made Me Numb,Bad Luck,0t56OnLOPYeuvYwLctM5li,Fredo Bang,0.054000000000000006,0.855,0.131,0.0,0.24,0.494,0.48100000000000004,147973.0,2.0,0.0,-6.04,148.024,4.0
4,Pain Made Me Numb,Day One,2wcpAB7xrC5OI1lZLNnykv,Fredo Bang,0.495,0.85,0.32299999999999995,0.0,0.12,0.524,0.787,138920.0,8.0,0.0,-6.278,80.05199999999999,4.0
5,Pain Made Me Numb,Slidin,5ZvcSXCJ8r24AOcxlsmIqj,Fredo Bang,0.312,0.871,0.434,1.23e-06,0.0858,0.479,0.527,144560.0,2.0,1.0,-8.248,80.02,4.0
6,Pain Made Me Numb,Face Down,4v4dQetVEiFUiVrBwW8W9J,Fredo Bang,0.0514,0.847,0.255,0.0,0.113,0.698,0.501,170253.0,10.0,0.0,-6.841,160.079,4.0
7,Pain Made Me Numb,Nobody,7Ev4DHv0UDpCKn86DYuCa4,Fredo Bang,0.35100000000000003,0.802,0.106,0.0,0.0979,0.595,0.51,126893.0,2.0,1.0,-6.152,147.96200000000002,4.0
8,Pain Made Me Numb,Dracs Out,2CMjWx6hsR02ZNhJVIXlTg,Fredo Bang,0.237,0.77,0.0983,0.0,0.11199999999999999,0.62,0.381,137000.0,8.0,1.0,-5.647,153.018,4.0
9,Pain Made Me Numb,Grams House,4bfbPfHcY3Mwx84J4CF5SF,Fredo Bang,0.11,0.9109999999999999,0.0513,0.0,0.129,0.622,0.512,155893.0,5.0,1.0,-5.309,148.004,4.0
10,Pain Made Me Numb,Still Love You,6EfbBbbXGMPIgpHHq9xMFi,Fredo Bang,0.121,0.741,0.345,3.86e-06,0.13699999999999998,0.562,0.451,173253.0,11.0,1.0,-4.239,178.07,4.0
11,Pain Made Me Numb,Ari,0iG3zED6JPFWeCGfigcPz3,Fredo Bang,0.0957,0.715,0.19699999999999998,0.0,0.191,0.6759999999999999,0.616,133373.0,5.0,0.0,-5.441,164.957,4.0
12,Pain Made Me Numb,Poppin,5kYSZelSEDJpMpfJC5xljC,Fredo Bang,0.0375,0.8590000000000001,0.21,0.0,0.182,0.85,0.9059999999999999,225000.0,0.0,0.0,-3.852,139.999,4.0
13,Pain Made Me Numb,Swap It Out,23Eg05b7C1LEd1rnhSzN9C,Fredo Bang,0.0567,0.759,0.342,0.0,0.083,0.578,0.6659999999999999,180187.0,5.0,0.0,-7.245,159.99200000000002,4.0
14,Pain Made Me Numb,Drop A Bag,1dd8NJ1ZeErzNBqtg02GYm,Fredo Bang,0.331,0.895,0.337,0.0,0.18100000000000002,0.527,0.629,137160.0,11.0,0.0,-8.083,139.986,4.0
0,everything i wanted,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,0.902,0.7040000000000001,0.0994,0.657,0.106,0.225,0.243,245426.0,6.0,0.0,-14.454,120.006,4.0
0,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found,61HVbcNeRACZpyvHrc3AnD,Various Artists,0.9259999999999999,0.228,0.0387,1.1e-05,0.092,0.204,0.195,125439.0,5.0,1.0,-12.319,83.37200000000001,4.0
1,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Some Things Never Change,4Xbotg4PCLJw9cDx2dtZLK,Various Artists,0.613,0.5670000000000001,0.0314,0.0,0.106,0.5429999999999999,0.3,209965.0,5.0,1.0,-4.485,89.95200000000001,4.0
2,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,Various Artists,0.8490000000000001,0.32299999999999995,0.0413,0.000544,0.138,0.405,0.27399999999999997,194848.0,10.0,0.0,-8.533,145.10399999999998,5.0
3,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),When I Am Older,1Tt7zr1yDbKbT8L4jzSZ74,Various Artists,0.705,0.73,0.26,0.0,0.10300000000000001,0.326,0.434,111452.0,8.0,1.0,-7.001,116.89299999999999,4.0
4,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Reindeer(s) Are Better Than People (Cont.),1AHAYbZklQkUj7wgxhQPIo,Various Artists,0.855,0.5429999999999999,0.441,0.0,0.166,0.0885,0.311,26371.0,3.0,1.0,-21.804000000000002,118.48899999999999,4.0
5,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods,7namdlOhbtsc8FvoSafOQt,Various Artists,0.695,0.366,0.0277,8.91e-06,0.124,0.478,0.293,180763.0,8.0,1.0,-6.972,149.30700000000002,4.0
6,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,Various Artists,0.7240000000000001,0.321,0.0302,9.1e-05,0.0606,0.429,0.174,260907.0,6.0,1.0,-7.0729999999999995,123.421,4.0
7,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Next Right Thing,1gilgPrTkkZTp09Xf8zCmK,Various Artists,0.8390000000000001,0.29600000000000004,0.0475,1.59e-05,0.385,0.11900000000000001,0.146,216773.0,0.0,0.0,-14.255999999999998,170.037,4.0
8,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown - Panic! At The Disco Version,421eObjg0DTm2qajJl5OJm,Various Artists,0.0244,0.456,0.077,0.0,0.21,0.828,0.313,189132.0,1.0,1.0,-6.225,116.719,4.0
9,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found - Kacey Musgraves Version,5EeQQ8BVJTRkp1AIKJILGY,Various Artists,0.9540000000000001,0.43799999999999994,0.0289,7.120000000000001e-05,0.11699999999999999,0.19,0.106,183735.0,5.0,1.0,-13.573,153.02,4.0
10,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods - Weezer Version,227zkOoNpqRrzEPxvVRiF5,Various Artists,0.198,0.40299999999999997,0.0241,0.0,0.10099999999999999,0.598,0.294,185232.0,8.0,1.0,-5.735,75.592,4.0
11,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found (Lullaby Ending) - Outtake,4na7Gwn4tqUCxScgHOWAip,Various Artists,0.924,0.29100000000000004,0.0379,0.0,0.0759,0.142,0.319,114040.0,9.0,0.0,-14.769,78.432,4.0
12,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Home - Outtake,6YM4DsQki1UdQSrTGlanVH,Various Artists,0.7240000000000001,0.708,0.0353,0.0,0.0722,0.424,0.637,176866.0,2.0,1.0,-7.047999999999999,101.70299999999999,4.0
13,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),I Seek the Truth - Outtake,6Rvh5eOFXDPAGAadIfsSLw,Various Artists,0.88,0.45399999999999996,0.0336,0.0,0.149,0.305,0.249,241534.0,0.0,0.0,-8.904,72.097,4.0
14,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Unmeltable Me - Outtake,09MvGKcju2jf2ktxDa0s17,Various Artists,0.402,0.685,0.622,0.0,0.312,0.435,0.765,85306.0,0.0,1.0,-8.804,79.168,4.0
15,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Get This Right - Outtake,401xthyxSHv4raI9NCGgr3,Various Artists,0.0777,0.725,0.151,0.0,0.0628,0.5,0.446,226920.0,11.0,0.0,-7.17,98.515,4.0
16,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found - Instrumental,6se84SHDm1GukrncLMJQMW,Various Artists,0.8370000000000001,0.185,0.0376,0.743,0.0891,0.18,0.0403,127343.0,5.0,1.0,-16.276,79.236,4.0
17,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Some Things Never Change - Instrumental,6lPiAmDDn22FQzdIS8UkjY,Various Artists,0.22699999999999998,0.585,0.0274,0.9359999999999999,0.185,0.462,0.18899999999999997,207589.0,5.0,1.0,-9.054,89.914,4.0
18,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown - Instrumental,68Clm85Z6S3BtKndStFne7,Various Artists,0.8640000000000001,0.335,0.0461,0.882,0.0949,0.48700000000000004,0.11800000000000001,196496.0,1.0,1.0,-10.481,109.383,4.0
19,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),When I Am Older - Instrumental,3XZstz9J9v3maTQrt5yZXN,Various Artists,0.7959999999999999,0.608,0.0476,0.0485,0.10099999999999999,0.142,0.42200000000000004,112560.0,8.0,1.0,-10.124,116.88,4.0
20,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Reindeer(s) Are Better Than People (Cont.) - Instrumental,3t9JBaGfPOEQbNIexSOgDf,Various Artists,0.963,0.0,0.0,0.991,0.113,0.0408,0.0,14253.0,3.0,1.0,-28.666999999999998,0.0,0.0
21,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods - Instrumental,7406v86X81FbiBZoPHkHfE,Various Artists,0.562,0.46399999999999997,0.0276,0.8640000000000001,0.106,0.349,0.243,181818.0,8.0,1.0,-10.988,74.982,4.0
22,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Show Yourself - Instrumental,4FhRrdon3LUV8aSI1NmjlD,Various Artists,0.619,0.382,0.0325,0.732,0.0464,0.321,0.124,258789.0,6.0,1.0,-11.959000000000001,124.186,4.0
23,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Next Right Thing - Instrumental,2XG3UzIAv2asT1dK2AIUiK,Various Artists,0.8140000000000001,0.165,0.0378,0.271,0.47200000000000003,0.073,0.0399,216653.0,0.0,0.0,-19.512,106.618,4.0
24,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Into the Unknown - Panic! At The Disco Version/Instrumental,1yKsZCUrob9CKZKOT7QyDT,Various Artists,0.00193,0.466,0.0574,0.8690000000000001,0.0835,0.715,0.185,188467.0,1.0,1.0,-9.568999999999999,116.875,4.0
25,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),All Is Found - Kacey Musgraves Version/Instrumental,4FPypQoFldRDnjVhtAuL4M,Various Artists,0.9540000000000001,0.47200000000000003,0.0546,0.951,0.12,0.20199999999999999,0.14800000000000002,181840.0,9.0,0.0,-19.992,153.692,4.0
26,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods - Weezer Version/Instrumental,6ZSRplBb0yT5P8oLL2XblA,Various Artists,0.0115,0.489,0.0281,0.6970000000000001,0.1,0.621,0.217,182586.0,8.0,1.0,-6.997000000000001,74.854,4.0
27,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Introduction,3PYgUmM7AzwGG6Qfurk0TP,Various Artists,0.9570000000000001,0.376,0.0351,0.9109999999999999,0.131,0.307,0.18899999999999997,59587.0,2.0,1.0,-13.095,79.994,1.0
28,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Northuldra,2dREuzQ3Ot016q0qeaEYAm,Various Artists,0.885,0.11900000000000001,0.0456,0.0145,0.0866,0.0567,0.0333,155870.0,5.0,1.0,-21.467,68.525,3.0
29,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Sisters,4zp7CCCk5zMvMHPKcwLqSu,Various Artists,0.993,0.271,0.0465,0.9570000000000001,0.0843,0.0214,0.195,65936.0,6.0,1.0,-30.42,75.72800000000001,4.0
30,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Exodus,0PmTrHynZvLhAJj7YgeScP,Various Artists,0.8240000000000001,0.35,0.0427,0.308,0.0877,0.21899999999999997,0.0355,81125.0,1.0,1.0,-16.528,78.343,1.0
31,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Mist,3BsJnS7Bm5MEa09FUGVt89,Various Artists,0.935,0.0903,0.0427,0.6940000000000001,0.106,0.065,0.0315,162361.0,3.0,1.0,-25.986,79.101,3.0
32,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Wind,4d9VJR3oZSQ6J3b1DtWKgV,Various Artists,0.8440000000000001,0.19399999999999998,0.038,0.456,0.139,0.11599999999999999,0.0323,186242.0,1.0,1.0,-15.921,87.227,4.0
33,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Iduna's Scarf,2lkUgZX55tVYY7u02zYH7x,Various Artists,0.971,0.212,0.0377,0.285,0.0762,0.0515,0.0354,277172.0,2.0,1.0,-17.21,109.512,3.0
34,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Fire and Ice,4fcZbjP3FrEfciejqDFtM0,Various Artists,0.932,0.22699999999999998,0.0495,0.45399999999999996,0.106,0.257,0.0306,196279.0,11.0,1.0,-14.964,112.859,4.0
35,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Earth Giants,5oADQA9bW2mChEEPxSWeXq,Various Artists,0.96,0.0825,0.0416,0.3,0.17600000000000002,0.0129,0.0299,117346.0,4.0,0.0,-30.939,170.613,1.0
36,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Ship,4KdrgmXjJ29AsCjE6x1qr3,Various Artists,0.98,0.157,0.0462,0.9079999999999999,0.14400000000000002,0.0292,0.0341,295190.0,10.0,1.0,-29.866999999999997,135.179,4.0
37,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),River Slide,4WlrItEJzr0kLzW8jZhoKb,Various Artists,0.865,0.136,0.0513,0.402,0.406,0.092,0.0354,152684.0,5.0,1.0,-20.741999999999997,82.89399999999999,3.0
38,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Dark Sea,5UuFnu4GKKP79yL6nsiHMJ,Various Artists,0.848,0.23199999999999998,0.0542,0.774,0.114,0.46,0.0378,167940.0,7.0,1.0,-12.09,95.911,4.0
39,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Ghosts of Arendelle Past,6Li70cXfPXCIxl8tSidUcz,Various Artists,0.8859999999999999,0.0885,0.0401,0.42,0.0519,0.113,0.0342,178149.0,8.0,1.0,-22.149,80.692,3.0
40,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Gone Too Far,1iR7tzfJiPtraDTTyIkIvt,Various Artists,0.977,0.21100000000000002,0.0431,0.589,0.131,0.0198,0.0331,223973.0,7.0,1.0,-27.522,72.67,3.0
41,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Rude Awakening,1oD2xFoVBGGil1xYpoSM2c,Various Artists,0.779,0.337,0.0786,0.475,0.146,0.6509999999999999,0.073,125148.0,0.0,1.0,-10.722000000000001,78.795,3.0
42,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Flood,0oawVjfILybpaSVQL0M6wf,Various Artists,0.9329999999999999,0.163,0.0378,0.6940000000000001,0.0924,0.332,0.0384,214841.0,0.0,1.0,-12.655,79.921,3.0
43,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Reindeer Circle,6XuQJwADFpvgT9i7wPViJd,Various Artists,0.95,0.249,0.040999999999999995,0.941,0.11199999999999999,0.0634,0.105,100529.0,7.0,1.0,-16.136,39.702,3.0
44,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Reunion,5N85k8UJw3SVa20iyZ8muO,Various Artists,0.9790000000000001,0.092,0.0427,0.9470000000000001,0.373,0.0323,0.0372,230867.0,0.0,1.0,-23.024,80.501,4.0
45,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Epilogue,3SGUkNKEJLr13RqO6YYsJ8,Various Artists,0.9590000000000001,0.134,0.043,0.478,0.087,0.138,0.127,205240.0,7.0,1.0,-15.214,75.458,4.0
0,Courage (Deluxe Edition),Flying On My Own,6PoR04VZAFYE4xY3MxLuq4,Céline Dion,0.0106,0.563,0.0536,0.0,0.16,0.713,0.177,211787.0,11.0,0.0,-5.961,119.934,4.0
1,Courage (Deluxe Edition),Lovers Never Die,0zjaKZG60TLWtuCSUcpmy9,Céline Dion,0.0694,0.643,0.0537,0.0,0.166,0.5529999999999999,0.501,171080.0,1.0,0.0,-7.187,135.909,4.0
2,Courage (Deluxe Edition),Falling In Love Again,3X5LV4eUBqHFsXUg2PaxYU,Céline Dion,0.799,0.6559999999999999,0.0359,0.0,0.11699999999999999,0.142,0.37,231360.0,11.0,0.0,-10.502,88.881,4.0
3,Courage (Deluxe Edition),Lying Down,3RcmQ6DdLqwp38tFsWx0mj,Céline Dion,0.33899999999999997,0.446,0.0286,0.0,0.20800000000000002,0.494,0.158,238813.0,6.0,1.0,-5.755,75.007,4.0
4,Courage (Deluxe Edition),Courage,2mcO8vOAsblrnXUqjUmlWW,Céline Dion,0.58,0.49,0.0457,0.0,0.0812,0.307,0.213,254627.0,0.0,1.0,-8.029,120.31299999999999,4.0
5,Courage (Deluxe Edition),Imperfections,2d6wvZdvJ0bGJ4Olfm1lsp,Céline Dion,0.28300000000000003,0.7040000000000001,0.0528,0.0,0.0923,0.496,0.40299999999999997,239107.0,10.0,1.0,-8.421,104.98700000000001,4.0
6,Courage (Deluxe Edition),Change My Mind,6kU61vxWjXCb8hxJQm16j7,Céline Dion,0.14400000000000002,0.629,0.0611,0.000102,0.111,0.584,0.327,181907.0,9.0,0.0,-6.348,156.954,4.0
7,Courage (Deluxe Edition),Say Yes,2ngyOpuAkiHKwGokCDZK7b,Céline Dion,0.665,0.306,0.0453,0.0,0.107,0.161,0.141,212400.0,11.0,0.0,-12.671,188.002,4.0
8,Courage (Deluxe Edition),Nobody's Watching,7dVNZOaE01cuKYtt6bwshE,Céline Dion,0.23399999999999999,0.525,0.35,0.0,0.105,0.573,0.6509999999999999,192307.0,6.0,0.0,-7.726,78.753,4.0
9,Courage (Deluxe Edition),The Chase,6wCNqhSkqWgnON5pAyWRMM,Céline Dion,0.298,0.585,0.0458,0.0,0.106,0.495,0.289,229907.0,7.0,1.0,-7.24,90.069,4.0
10,Courage (Deluxe Edition),For The Lover That I Lost,5BWl9CnbPAUOi3N5TcgaXe,Céline Dion,0.8690000000000001,0.42200000000000004,0.0334,0.0,0.10400000000000001,0.295,0.488,174053.0,4.0,1.0,-10.34,137.34799999999998,4.0
11,Courage (Deluxe Edition),Baby,5x5TmxjilpvdOkdM2JgTeI,Céline Dion,0.177,0.647,0.0302,0.0,0.0917,0.5489999999999999,0.495,214987.0,1.0,1.0,-6.499,89.964,4.0
12,Courage (Deluxe Edition),I Will Be Stronger,1lVy2cnMNUqcg3rC0sljXl,Céline Dion,0.6629999999999999,0.65,0.0451,0.0,0.11,0.379,0.29,207013.0,4.0,0.0,-7.3,76.241,4.0
13,Courage (Deluxe Edition),How Did You Get Here,10EKspzFS9IGVjDEoA3ONl,Céline Dion,0.19699999999999998,0.62,0.0338,0.0,0.121,0.5589999999999999,0.308,261867.0,7.0,1.0,-4.885,97.031,3.0
14,Courage (Deluxe Edition),Look at Us Now,0u8yYdOuMq7KyslQ4Chi5z,Céline Dion,0.062,0.664,0.0827,0.0,0.297,0.546,0.165,198227.0,10.0,1.0,-5.332999999999999,85.92,4.0
15,Courage (Deluxe Edition),Perfect Goodbye,5rQMVyqdiSmkYEAjLABYgl,Céline Dion,0.853,0.546,0.0329,0.0,0.0944,0.33,0.0854,208480.0,2.0,0.0,-6.357,131.953,4.0
16,Courage (Deluxe Edition),Best of All,5txDnkMDRHCqIqevISyFBW,Céline Dion,0.5820000000000001,0.6,0.11900000000000001,0.0,0.105,0.425,0.37799999999999995,203480.0,0.0,1.0,-7.452999999999999,163.93400000000003,4.0
17,Courage (Deluxe Edition),Heart of Glass,0WHd3ZHfKuwXLqAx6SAWlU,Céline Dion,0.33,0.47200000000000003,0.0494,0.0,0.0987,0.605,0.285,211973.0,0.0,1.0,-6.184,156.003,4.0
18,Courage (Deluxe Edition),Boundaries,6LtaEyFcs7X1PCcB0Jn244,Céline Dion,0.74,0.381,0.031,0.0,0.0928,0.34600000000000003,0.322,202920.0,2.0,1.0,-7.359,134.00799999999998,4.0
19,Courage (Deluxe Edition),The Hard Way,5QTUjHjCA0BTP0bjVtC2Bu,Céline Dion,0.38299999999999995,0.418,0.040999999999999995,0.0,0.136,0.504,0.31,204907.0,4.0,0.0,-6.091,74.577,4.0
0,Living Proof,Living Proof,1jg9clsGCDqOumfS0X5xm9,Camila Cabello,0.109,0.735,0.08199999999999999,0.0,0.359,0.514,0.517,194440.0,7.0,1.0,-5.4639999999999995,77.566,4.0
0,Ocean,What If I Never Get Over You,0qkdE1C0ufnUISKwhg8Wh6,Lady Antebellum,0.016,0.5760000000000001,0.0274,0.0,0.107,0.7240000000000001,0.34,206598.0,0.0,1.0,-5.147,93.029,4.0
1,Ocean,Pictures,7BLWdDxt4ex0EZPjfdaclZ,Lady Antebellum,0.0377,0.6709999999999999,0.0248,1.65e-05,0.243,0.685,0.789,178629.0,0.0,1.0,-5.825,97.007,4.0
2,Ocean,Crazy Love,5VcyXfhkKevhs5KE0ScQI0,Lady Antebellum,0.17300000000000001,0.401,0.0376,5.2600000000000005e-05,0.092,0.624,0.302,205636.0,4.0,1.0,-7.042999999999999,81.527,4.0
3,Ocean,You Can Do You,5dKWu8yEy5LBP4qbeWofyq,Lady Antebellum,0.10300000000000001,0.469,0.0712,0.0,0.0534,0.9209999999999999,0.812,248498.0,8.0,1.0,-4.841,161.946,4.0
4,Ocean,What I’m Leaving For,2w2H7la1WRX5GSLCdXQDDd,Lady Antebellum,0.20600000000000002,0.518,0.048,0.0,0.111,0.601,0.405,203601.0,2.0,1.0,-6.9510000000000005,75.075,4.0
5,Ocean,Be Patient With My Love,1yCRV7UIVTuhlDKWnbu7MI,Lady Antebellum,0.36,0.35600000000000004,0.032,0.0,0.48700000000000004,0.384,0.128,306665.0,0.0,1.0,-7.335,123.00299999999999,3.0
6,Ocean,Alright,6kztrxG3HUvtCAFouEQaS4,Lady Antebellum,0.121,0.467,0.055,0.0,0.171,0.831,0.574,196067.0,3.0,1.0,-4.959,183.821,4.0
7,Ocean,Let It Be Love,5g8XPVkkoWsE00JEKXzrJ4,Lady Antebellum,0.0755,0.48100000000000004,0.0315,5.23e-06,0.109,0.5920000000000001,0.24100000000000002,218933.0,6.0,1.0,-5.983,96.039,4.0
8,Ocean,On A Night Like This,0MmDFasVJjaZu3p8KlRvRZ,Lady Antebellum,0.545,0.34,0.0287,6.92e-05,0.10099999999999999,0.364,0.11,203760.0,9.0,1.0,-8.331,123.022,4.0
9,Ocean,Boots,1rfGnqYVbyWvZWCwylzNZT,Lady Antebellum,0.00114,0.49,0.0443,1.3699999999999998e-05,0.096,0.8859999999999999,0.493,213333.0,8.0,1.0,-5.404,126.044,4.0
10,Ocean,The Thing That Wrecks You,6o2P8nIA5PNWggvohN2cjU,Lady Antebellum,0.348,0.475,0.0265,2.54e-05,0.10400000000000001,0.475,0.129,275133.0,2.0,1.0,-7.319,101.069,4.0
11,Ocean,Mansion,4anMp1snWhpCRzxWObDzRZ,Lady Antebellum,0.249,0.568,0.0313,5.98e-06,0.1,0.637,0.452,192107.0,7.0,1.0,-5.977,76.03699999999999,4.0
12,Ocean,Ocean,5G6Nf4Ytk3dzxnhfP2AhKR,Lady Antebellum,0.841,0.58,0.0303,6.15e-06,0.129,0.36,0.302,210113.0,6.0,1.0,-7.93,99.194,4.0
0,EVERYBODY'S EVERYTHING,Liar,0lLaHrwW4am60pB79U0P8I,Lil Peep,0.166,0.638,0.0516,0.0,0.0842,0.522,0.263,172480.0,2.0,1.0,-8.652000000000001,78.039,4.0
